pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p201471	0.02912	-0.04284	-0.12665	-0.08968	-0.01183	0.05642	0.01909	-0.01248	-0.07228	0.12104	-0.02310	0.04205	-0.02189	0.16181	0.20142	-0.05945	0.02955	0.16476	0.14370	0.12805	-0.02346	-0.06706	-0.00710	-0.03208	-0.02473	0.02643	-0.05010	-0.06796	-0.05812	-0.03065	0.10979	-0.05826	0.00419	-0.00603	0.02760	0.02743	-0.03593	0.00796	0.18305	-0.07966	-0.03305	-0.02381	0.04940	-0.11603	0.00250	0.13299	-0.06147	-0.09535	-0.06576	-0.03988	0.01286	0.04268	-0.02370	0.17106	0.01661	-0.04680	0.02997	-0.03920	0.00125	0.00121	-0.06827	-0.06743	0.00327	-0.03616	(And (Agent $e0 $x0) (Member $e0 teach) (Theme $e0 $x1))
p201472	-0.03771	-0.05307	-0.04261	-0.01450	-0.06035	-0.04023	-0.04372	0.03697	-0.00993	0.05965	0.02723	0.00127	0.00864	-0.02960	0.01164	-0.01210	-0.00106	-0.01972	-0.07172	-0.09882	0.03224	-0.00400	0.10754	0.08575	0.00275	-0.01215	0.00518	-0.04391	0.05551	-0.00181	0.02783	-0.05333	0.02624	-0.00484	-0.01680	-0.05798	-0.02535	0.00417	0.07350	-0.02260	-0.02904	0.05184	0.08666	-0.07942	0.00408	-0.00976	-0.05386	-0.01613	0.09278	0.01164	-0.02028	-0.05210	-0.00018	0.05855	0.01597	0.05289	-0.01421	0.06821	0.07298	-0.05223	-0.04315	0.00311	-0.04738	0.03789	(And (Agent $e0 $x0) (Ongoing $e0) (Patient $e0 $x1))
p201473	0.01494	0.00582	0.03603	0.00687	-0.02459	0.05753	-0.02481	0.00290	-0.02199	-0.01033	-0.01666	-0.02760	-0.00629	0.02352	-0.00846	0.00345	0.01955	0.00033	-0.01206	0.08998	-0.00469	-0.03446	-0.01052	-0.00304	-0.02632	-0.01450	0.00540	0.01746	-0.01554	0.01665	-0.00945	0.01049	-0.01917	-0.01747	-0.02150	0.00826	0.00885	-0.02353	-0.01552	-0.00320	0.00076	0.04310	-0.02169	0.01834	-0.00249	-0.00224	0.02524	-0.00470	-0.02204	0.00390	0.00303	0.01878	-0.02439	-0.02893	0.02241	-0.02904	-0.04657	-0.04257	-0.03308	0.01704	0.04707	0.01336	-0.02376	0.04283	(And (Manner $e0 quickly) (Past $e0) (Patient $e0 $x0))
p201474	-0.01753	0.00512	-0.04139	0.15764	-0.00358	0.05482	-0.05806	-0.00567	-0.09332	0.01675	0.03752	0.34501	-0.02675	-0.05924	0.04967	-0.02070	-0.00241	0.02421	0.02978	0.23913	0.04657	0.19329	0.02767	-0.03563	-0.02526	-0.14656	-0.04657	-0.05392	-0.03007	-0.00569	-0.07150	0.12186	-0.02848	-0.00945	-0.07607	-0.04710	-0.04481	0.01968	-0.01351	-0.01267	0.03670	-0.05983	0.10180	0.27428	-0.00526	-0.11418	-0.02915	-0.03763	-0.05840	0.04914	-0.02702	0.02683	0.03842	0.00631	-0.03723	-0.06223	-0.00132	-0.12526	0.08960	0.00601	-0.11975	0.11546	-0.04613	-0.05180	(And (Member $e0 begin) (Past $e0) (Theme $e0 $e1))
p201475	-0.06305	-0.05016	0.17264	-0.00914	0.00559	-0.00797	-0.09110	-0.04355	-0.02711	-0.02269	-0.08581	-0.04438	0.01278	0.08528	0.04335	0.16100	-0.07174	-0.04143	0.00002	-0.03375	-0.00552	0.23715	-0.00277	0.26095	-0.06420	0.00037	-0.05402	-0.01579	-0.00519	-0.06830	0.03679	-0.04191	-0.02594	0.02168	-0.03966	-0.07550	0.07895	0.05727	-0.10123	-0.01153	0.16054	-0.00387	0.01082	-0.01999	-0.00330	-0.00073	-0.03013	-0.05635	-0.07045	-0.03461	0.18771	-0.02264	-0.03301	-0.06694	-0.03896	-0.05260	-0.05001	0.10287	-0.04927	0.05783	0.05428	0.00084	0.03435	-0.00117	(And (Member $e0 lend) (Recipient $e0 $x0) (Theme $e0 $x1))
p201476	-0.03016	0.08017	0.01340	-0.02399	-0.02127	-0.08252	-0.04310	-0.06791	-0.03156	-0.01512	0.00142	-0.02994	-0.05971	-0.03298	-0.02407	-0.08445	0.03740	-0.00211	-0.00582	0.02807	0.00476	0.17598	0.00629	-0.06259	-0.00014	0.03577	0.06935	-0.08297	-0.01550	-0.01321	0.00529	0.09328	0.14141	0.12319	0.00218	0.01404	-0.03692	-0.07697	-0.05832	0.00073	-0.02652	-0.02336	0.01315	-0.08109	-0.00092	0.01558	-0.04767	0.05091	-0.00426	-0.03704	0.03643	-0.02542	-0.10861	0.16212	0.01351	0.10969	0.11325	-0.02350	-0.04278	-0.06304	0.04822	0.00860	0.12404	0.13411	(And (Member $e0 repair) (Past $e0) (Patient $e0 $x0))
p201477	-0.00511	0.03296	-0.01741	0.06516	0.02218	0.02121	-0.08197	-0.04777	-0.01298	0.05773	0.09987	0.04378	0.01463	-0.00498	0.02569	-0.04768	0.14465	-0.04780	0.20004	-0.00731	-0.03979	0.04411	0.02172	-0.00522	-0.02834	-0.04753	-0.03014	-0.04333	0.18844	-0.03937	-0.05580	0.05836	-0.05857	0.06639	-0.06194	0.01935	-0.04953	-0.11998	0.06475	0.00209	0.08480	0.06900	-0.04081	-0.01252	-0.00355	-0.05516	0.19920	0.00242	-0.01258	0.01289	-0.05401	0.06811	-0.04361	-0.04301	-0.01873	0.00163	-0.01068	0.09803	-0.00240	-0.07070	-0.05004	-0.08930	0.00133	-0.04456	(And (Ongoing $e0) (Patient $e0 $x0) (Theme $e1 $e0))
p201509	-0.01027	-0.01452	0.01640	-0.01785	0.00290	0.00396	-0.00430	0.01360	0.01930	-0.01779	0.00376	-0.00728	-0.01013	-0.00301	0.00017	0.00062	0.00622	-0.00217	0.00660	-0.00771	0.03258	-0.00713	-0.00974	-0.01732	0.00036	0.00002	-0.01146	-0.02582	0.02188	0.00013	0.02999	0.02511	-0.00618	-0.02967	0.00376	-0.01498	-0.00590	-0.01366	-0.00873	0.00245	-0.00587	-0.01280	-0.01424	0.00369	-0.00707	0.00674	-0.01260	-0.01550	0.00038	0.00507	-0.00403	-0.00564	0.03866	-0.01639	-0.01077	0.01374	0.02105	0.02453	-0.00781	0.00466	-0.01303	-0.02472	0.02996	0.01122	(And (Again $e0) (Past $e0))
p201510	0.13691	-0.02533	-0.02033	0.09061	0.00492	0.00449	-0.00600	0.07898	0.03286	0.02188	-0.01034	-0.03164	0.01308	0.00598	0.00902	-0.02531	-0.05150	-0.04428	-0.01009	-0.04309	-0.01268	0.01701	-0.00668	-0.02657	0.09341	-0.01086	-0.00092	-0.07107	-0.04250	-0.02719	-0.01686	0.04736	0.12156	-0.01847	-0.02465	-0.01917	-0.04013	-0.04040	0.03763	-0.04027	-0.03276	0.00804	0.12629	-0.00769	-0.00518	-0.04664	-0.04218	-0.03212	-0.04191	0.02252	-0.00065	0.07925	0.00009	-0.07831	0.02704	-0.04074	-0.01643	0.11773	-0.05434	0.14718	0.07033	-0.05018	-0.00436	-0.00441	(And (Agent $e0 $x0) (Beneficiary $e0 $x1))
p201512	-0.06398	-0.09893	0.03829	0.27343	-0.03095	0.07907	-0.02886	0.17355	-0.08769	0.00089	-0.03117	0.01209	0.03992	0.01575	-0.07642	0.18242	-0.03915	-0.01256	-0.05515	0.05707	-0.05488	-0.09224	-0.00836	0.01081	-0.03435	0.06078	-0.05243	0.03736	-0.00330	0.04543	0.11744	0.02638	-0.03445	0.04968	-0.05615	-0.05468	-0.01805	0.02633	0.01404	0.01086	0.00789	-0.01512	-0.06995	-0.08428	-0.00323	-0.18019	0.11716	-0.05559	0.09140	-0.10701	-0.05433	0.03204	-0.03814	0.15840	0.07130	-0.09394	0.34541	-0.06378	0.01452	-0.09378	0.00304	-0.06209	0.00638	-0.09317	(And (Agent $e0 $x0) (Member $e0 postpone))
p201513	-0.01783	-0.04390	0.07194	-0.02430	0.01152	-0.06205	-0.09504	0.02541	-0.05805	-0.00012	-0.11631	-0.03173	0.26026	-0.01183	-0.08169	0.10171	-0.05609	-0.03200	0.21664	-0.00707	0.11689	0.00373	-0.00253	0.09657	-0.01270	0.01739	0.06386	0.03124	-0.04693	-0.02209	0.06941	0.05191	-0.01700	-0.01345	-0.09029	-0.06831	-0.07904	0.10320	-0.01908	-0.04603	0.01617	0.00054	-0.03318	0.00412	-0.00825	0.01569	-0.08896	0.12046	0.02247	-0.08500	0.03378	-0.03794	-0.00222	-0.02924	0.08464	-0.05748	-0.06193	0.04450	-0.07487	0.03229	-0.08878	0.10794	0.00905	0.11842	(And (Agent $e0 $x0) (Member $x0 depot))
p201514	-0.03639	-0.04272	-0.05246	0.03790	-0.01757	-0.05129	0.09054	0.00847	-0.01033	-0.00664	0.01474	-0.00340	-0.02205	-0.03590	0.01462	0.02123	0.09407	-0.02232	-0.00540	-0.01258	0.02332	-0.00125	-0.01634	0.04160	-0.00280	0.02232	-0.02574	-0.05618	0.03980	0.00028	0.00333	-0.01709	-0.06149	0.07852	-0.00721	-0.06104	0.00915	0.08607	0.03903	-0.01129	-0.02800	0.00402	0.00169	0.01555	-0.00451	-0.03410	-0.09004	-0.04329	0.01203	0.05583	-0.02800	0.00646	-0.06563	-0.01357	0.02808	-0.00807	-0.01932	-0.01083	-0.02063	0.05689	-0.01844	-0.01692	0.04799	0.06792	(And (Agent $e0 $x0) (Member $x0 thing))
p201515	0.14679	-0.01828	-0.00997	0.10690	0.00160	0.01083	-0.00039	0.11020	0.07583	0.04906	-0.02872	-0.02869	0.02837	-0.01788	0.00110	-0.01479	-0.05257	0.03616	-0.01161	-0.02661	-0.02453	0.03772	0.00038	-0.02983	0.10557	-0.00316	0.01051	-0.03814	-0.05428	-0.04589	-0.02092	0.02522	0.12171	0.01325	-0.02801	-0.01277	-0.04960	-0.05020	0.02111	-0.03729	-0.06658	0.01242	0.12761	-0.03149	-0.00475	-0.06752	-0.02697	-0.03253	-0.06616	0.01912	-0.01328	0.09314	-0.01723	-0.08907	0.00229	-0.06636	-0.03875	0.12351	-0.05506	0.14479	0.09766	-0.03543	0.01181	-0.00827	(And (Beneficiary $e0 $x0) (Past $e0))
p201516	-0.00738	-0.03072	0.01414	-0.02291	0.02228	-0.04187	-0.04532	0.05093	-0.01852	0.01244	-0.10502	-0.00828	0.23615	-0.07270	-0.10393	0.07829	-0.03804	0.04652	0.21711	-0.00247	0.13099	-0.03710	-0.00236	0.01411	0.01231	0.00425	0.07951	0.06980	-0.06645	-0.00874	0.06794	0.05405	-0.01599	0.02296	-0.08270	-0.04218	-0.10535	0.06215	0.02388	-0.02763	-0.05095	0.00421	-0.06211	-0.02539	-0.00624	0.00452	-0.04854	0.17488	0.04340	-0.07781	0.02836	-0.00947	-0.02248	-0.02632	0.05249	-0.06162	-0.06346	0.00423	-0.05486	-0.00743	-0.09627	0.12779	0.02467	0.07370	(And (Cardinality $x0 <num>) (GroupOf $x0 forklift))
p201517	-0.04439	-0.01803	-0.00807	0.00620	-0.01236	0.17412	0.07495	-0.05349	0.00065	-0.00640	-0.02874	-0.04139	-0.04518	0.00996	-0.03280	0.00235	0.05010	0.02568	-0.02857	-0.00645	-0.00716	-0.06750	0.01672	0.04492	0.05071	-0.02117	-0.00544	-0.05963	-0.03230	0.04303	-0.06146	-0.06130	-0.01048	-0.01206	0.02924	0.04489	0.00644	-0.05146	-0.02109	-0.00942	-0.01549	-0.01273	0.02784	-0.04999	0.00667	-0.01974	0.03817	0.04505	-0.04161	-0.07778	0.04149	0.01418	0.01296	0.04561	-0.00744	-0.04251	-0.01970	0.01507	0.04530	0.02883	0.03244	0.10136	-0.01675	0.16130	(And (Goal $e0 $x0) (Member $e0 walk))
p201518	0.01433	-0.01615	0.04758	0.00902	-0.03237	0.12525	-0.01657	-0.01665	-0.03015	-0.00454	-0.00570	-0.01211	-0.02517	0.00752	-0.00103	0.00072	0.00349	0.00593	-0.00199	0.02570	0.03170	-0.02285	-0.00488	-0.01004	-0.01338	-0.01854	-0.01947	-0.00366	-0.01750	0.01308	-0.01553	0.01908	0.01050	-0.02355	-0.02366	-0.00369	0.02051	-0.03880	-0.00596	-0.00173	0.00050	0.05734	-0.01499	0.01664	-0.00407	-0.01452	-0.01403	-0.00050	-0.03761	-0.01126	-0.01121	0.00099	0.00182	-0.01258	0.02010	-0.01746	-0.01340	-0.02475	-0.00781	0.01835	0.01222	0.00499	-0.02189	0.10564	(And (Goal $e0 $x0) (Patient $e0 $x1))
p201519	-0.01753	0.00512	-0.04139	0.15764	-0.00358	0.05482	-0.05806	-0.00567	-0.09332	0.01675	0.03752	0.34501	-0.02675	-0.05924	0.04967	-0.02070	-0.00241	0.02421	0.02978	0.23913	0.04656	0.19329	0.02767	-0.03563	-0.02526	-0.14656	-0.04657	-0.05392	-0.03007	-0.00569	-0.07150	0.12186	-0.02848	-0.00946	-0.07607	-0.04710	-0.04481	0.01968	-0.01352	-0.01267	0.03670	-0.05983	0.10179	0.27428	-0.00526	-0.11418	-0.02915	-0.03763	-0.05840	0.04914	-0.02702	0.02683	0.03842	0.00631	-0.03723	-0.06223	-0.00132	-0.12527	0.08959	0.00601	-0.11975	0.11546	-0.04613	-0.05180	(And (Member $e0 begin) (Theme $e0 $e1))
p201520	-0.06244	-0.03055	0.01178	-0.08528	-0.06953	-0.01178	0.00653	0.00416	-0.08951	0.12886	-0.00843	0.09471	-0.08315	0.03167	-0.03439	-0.00371	-0.02737	-0.02341	0.04576	-0.07162	-0.09102	-0.07988	-0.00237	0.00969	0.17836	0.10957	-0.02875	0.04624	-0.01952	-0.03377	0.23313	0.07112	-0.09722	0.02256	-0.04710	0.18309	0.18108	-0.09138	-0.04480	-0.01824	-0.08611	0.00045	0.08841	0.17897	-0.00269	0.11950	0.09538	0.11508	0.04742	0.05180	0.08165	0.00147	-0.00953	-0.18314	-0.01571	-0.12768	0.07548	-0.06976	-0.12416	-0.01342	0.04874	-0.16038	0.02841	0.08049	(And (Member $e0 cancel) (Patient $e0 $x0))
p201521	0.00960	-0.01300	0.02740	-0.00189	0.07746	0.11769	0.04005	0.01771	0.00822	-0.03704	0.00931	0.01817	-0.02798	0.00588	-0.00416	0.01612	-0.00017	0.03409	0.03050	-0.00626	0.01234	-0.02090	-0.00746	0.00090	-0.02647	-0.02293	-0.02425	-0.01153	-0.03682	0.00128	-0.02402	0.00769	-0.01082	0.04028	-0.00860	0.00115	0.02675	-0.04480	0.00129	0.00847	-0.01030	0.00712	-0.02947	-0.00017	0.00371	0.00017	0.02748	0.00711	-0.02697	-0.01598	-0.01913	0.00196	0.02900	-0.02408	-0.04469	-0.03102	-0.00524	-0.01016	0.00921	-0.00480	0.03179	-0.02700	-0.03554	0.06056	(And (Member $e0 come) (Past $e0))
p201522	-0.00820	-0.00600	-0.00197	0.00169	0.00283	-0.01261	0.00888	0.02844	0.02259	-0.01746	-0.00565	-0.00986	-0.02819	-0.00145	-0.01135	0.02303	-0.00235	0.00242	-0.01754	0.01987	-0.02116	-0.01287	0.01036	-0.00938	0.01474	0.01481	0.00888	0.03595	-0.02901	0.01837	0.02947	-0.01441	-0.00441	0.06305	0.03646	0.00820	-0.00616	-0.03110	-0.02732	-0.00360	-0.02797	0.05501	-0.05328	-0.00843	-0.00213	-0.00379	0.02195	0.02053	-0.03945	-0.01014	0.02759	-0.01366	0.06208	-0.01614	-0.01026	-0.01856	-0.04050	-0.01551	0.00622	0.02316	0.03234	0.01461	-0.02310	-0.00786	(And (Member $e0 fall) (Patient $e0 $x0))
p201523	-0.02140	-0.00510	0.01266	-0.01940	-0.04821	-0.01553	0.00446	0.00831	0.03465	0.00736	0.02366	-0.02687	-0.01424	-0.00869	0.00670	-0.00978	0.04901	-0.03026	0.01622	-0.02120	0.06368	0.02384	-0.00096	-0.00597	-0.00221	0.01256	-0.01388	-0.07503	0.05096	-0.03232	0.05592	0.03859	-0.00915	-0.02156	-0.02049	-0.05202	-0.01456	0.01778	0.02402	-0.03304	-0.01475	-0.03332	0.01875	0.01307	-0.02240	0.01539	-0.00823	-0.03633	0.03012	0.02571	-0.02222	-0.01897	0.02412	-0.02082	0.01644	0.04865	0.02293	0.02754	-0.01382	-0.00735	-0.02167	-0.03155	-0.01652	-0.00586	(And (Member $e0 hear) (Stimulus $e0 $x0))
p201524	-0.00137	-0.01310	-0.00509	-0.00318	0.00019	-0.01874	-0.03133	-0.00844	-0.00039	-0.01546	-0.03344	-0.01987	0.00180	0.02218	-0.01097	0.01117	0.00761	-0.00058	-0.03211	0.03387	0.00446	-0.03496	-0.00856	0.00113	0.07522	-0.01754	0.00622	0.00506	-0.01129	0.00502	0.00466	-0.01241	0.01247	-0.00186	0.01716	0.01020	-0.02343	0.00857	0.00630	0.00119	0.07129	0.04657	0.00068	-0.00507	-0.00782	0.00089	-0.01283	0.00870	-0.00485	-0.00999	-0.02480	-0.00632	-0.03039	-0.00306	0.01188	-0.01265	-0.01074	-0.01706	0.02072	-0.00606	-0.00303	0.01932	-0.01495	-0.00413	(And (Member $e0 kill) (Patient $e0 $x0))
p201525	-0.06305	-0.05016	0.17264	-0.00914	0.00559	-0.00797	-0.09110	-0.04355	-0.02711	-0.02269	-0.08581	-0.04438	0.01278	0.08528	0.04335	0.16100	-0.07174	-0.04143	0.00002	-0.03375	-0.00552	0.23715	-0.00277	0.26095	-0.06420	0.00037	-0.05402	-0.01579	-0.00519	-0.06830	0.03679	-0.04191	-0.02594	0.02168	-0.03966	-0.07550	0.07895	0.05727	-0.10123	-0.01153	0.16054	-0.00387	0.01082	-0.01999	-0.00329	-0.00073	-0.03013	-0.05635	-0.07045	-0.03461	0.18771	-0.02264	-0.03301	-0.06694	-0.03896	-0.05260	-0.05001	0.10287	-0.04927	0.05783	0.05428	0.00084	0.03435	-0.00116	(And (Member $e0 lend) (Recipient $e0 $x0))
p201526	-0.04983	-0.06010	-0.08414	0.00824	-0.05252	-0.02589	-0.05424	0.12085	-0.01731	0.04436	0.04926	0.07795	0.00655	-0.02981	0.04601	-0.02545	-0.03593	-0.02441	-0.02782	-0.01540	0.02076	0.06967	0.10855	0.06760	0.00607	-0.05391	-0.00361	-0.01947	0.01709	-0.05519	-0.07280	-0.02294	-0.01109	-0.05453	-0.01036	-0.05934	-0.03390	0.03996	0.08284	-0.02363	0.01727	-0.01532	0.05919	-0.02166	-0.03942	-0.02449	-0.07568	-0.02576	0.05987	0.08491	-0.04243	-0.05048	0.07800	0.06058	-0.01727	0.03559	0.01398	0.05216	0.09602	-0.05468	-0.05584	-0.01481	0.03189	0.06287	(And (Member $e0 make) (Ongoing $e0))
p201527	-0.04427	-0.05652	-0.06511	-0.00543	-0.03039	-0.04010	-0.04294	0.09232	-0.00432	0.01961	0.01712	0.03226	0.00863	-0.02730	0.03702	-0.01380	-0.02350	-0.01189	-0.03287	-0.01206	0.01905	0.04383	0.03824	0.04096	0.01822	-0.02741	-0.01520	0.00067	0.03198	-0.01891	-0.05483	-0.02830	-0.02992	-0.09097	0.01287	-0.02757	-0.03193	0.02260	0.06171	-0.00001	-0.00205	-0.03047	0.03210	-0.04179	-0.03864	-0.02559	-0.06573	-0.01423	0.04619	0.06343	-0.03301	-0.03890	0.14160	0.03868	-0.02433	0.01508	0.02198	0.08365	0.06702	-0.02667	-0.05374	-0.02526	0.14118	0.05832	(And (Member $e0 make) (Result $e0 $e1))
p201528	-0.06398	-0.09893	0.03829	0.27343	-0.03095	0.07907	-0.02886	0.17355	-0.08769	0.00089	-0.03117	0.01209	0.03992	0.01575	-0.07642	0.18242	-0.03915	-0.01256	-0.05515	0.05707	-0.05488	-0.09224	-0.00836	0.01081	-0.03435	0.06078	-0.05243	0.03736	-0.00330	0.04543	0.11744	0.02637	-0.03445	0.04968	-0.05615	-0.05468	-0.01805	0.02633	0.01404	0.01086	0.00789	-0.01512	-0.06995	-0.08428	-0.00323	-0.18019	0.11716	-0.05560	0.09140	-0.10701	-0.05433	0.03204	-0.03814	0.15840	0.07130	-0.09394	0.34541	-0.06378	0.01452	-0.09378	0.00304	-0.06209	0.00638	-0.09317	(And (Member $e0 postpone) (Theme $e0 $x0))
p201529	-0.03016	0.08017	0.01340	-0.02399	-0.02127	-0.08252	-0.04310	-0.06792	-0.03156	-0.01512	0.00142	-0.02994	-0.05971	-0.03298	-0.02407	-0.08445	0.03741	-0.00211	-0.00582	0.02807	0.00476	0.17598	0.00629	-0.06259	-0.00014	0.03577	0.06935	-0.08297	-0.01550	-0.01321	0.00529	0.09328	0.14141	0.12319	0.00218	0.01404	-0.03692	-0.07697	-0.05832	0.00073	-0.02652	-0.02336	0.01315	-0.08108	-0.00092	0.01558	-0.04767	0.05091	-0.00426	-0.03704	0.03643	-0.02542	-0.10861	0.16212	0.01351	0.10969	0.11325	-0.02350	-0.04278	-0.06304	0.04822	0.00860	0.12404	0.13411	(And (Member $e0 repair) (Past $e0))
p201530	-0.02160	-0.01191	-0.00532	-0.01098	-0.03426	-0.03292	-0.01453	-0.02910	0.00977	0.04855	-0.00218	-0.03240	-0.00951	0.01554	-0.01903	0.00005	0.06166	-0.04080	-0.06252	-0.01484	-0.00848	-0.03204	-0.01029	0.00937	0.01486	0.02434	0.01321	-0.03560	0.05295	0.02576	0.07174	-0.01042	-0.01580	0.04226	0.00632	-0.01613	-0.02941	-0.00522	-0.00121	0.02189	-0.03110	0.01493	-0.00738	-0.03647	-0.01187	-0.01911	0.00388	-0.00346	0.02764	-0.01566	0.01774	-0.02637	0.00048	-0.00032	0.00788	0.01341	-0.01998	0.04871	0.01096	0.02902	-0.00020	0.05777	-0.01983	-0.00032	(And (Member $e0 take) (Past $e0))
p201531	0.02912	-0.04284	-0.12665	-0.08968	-0.01183	0.05642	0.01909	-0.01248	-0.07228	0.12104	-0.02310	0.04204	-0.02189	0.16181	0.20142	-0.05945	0.02955	0.16476	0.14370	0.12805	-0.02346	-0.06706	-0.00710	-0.03208	-0.02473	0.02643	-0.05010	-0.06796	-0.05812	-0.03065	0.10979	-0.05826	0.00419	-0.00603	0.02760	0.02743	-0.03593	0.00796	0.18305	-0.07966	-0.03305	-0.02381	0.04939	-0.11603	0.00250	0.13299	-0.06147	-0.09535	-0.06576	-0.03988	0.01286	0.04268	-0.02370	0.17106	0.01661	-0.04680	0.02997	-0.03920	0.00125	0.00121	-0.06827	-0.06743	0.00327	-0.03616	(And (Member $e0 teach) (Theme $e0 $x0))
p201532	-0.01467	-0.01637	-0.00450	-0.02591	-0.01385	0.13692	0.00857	0.01119	0.00317	-0.01665	-0.01378	-0.02603	-0.01342	0.02153	-0.00271	0.00426	0.03058	0.02732	-0.03924	-0.02130	0.00858	-0.03004	0.06164	0.00649	0.02510	0.01566	0.01996	-0.04506	0.02045	0.00560	0.00541	-0.03495	-0.00611	-0.02049	-0.00908	-0.01292	0.00247	-0.01283	-0.01290	-0.01233	-0.01639	-0.00152	0.04115	-0.04274	-0.01770	0.02061	-0.02362	0.00583	-0.03995	-0.03432	0.01594	-0.06695	0.01079	0.00967	0.02159	-0.03584	0.00127	0.02998	0.02136	-0.00430	0.02650	0.03538	-0.00272	0.09326	(And (Member $e0 walk) (Past $e0))
p201533	0.02409	-0.04824	-0.04221	0.02355	-0.00469	-0.03194	0.13049	-0.00293	-0.02535	-0.01308	-0.03545	0.00899	0.03077	0.01272	-0.01088	-0.00299	0.13087	0.00401	-0.03232	-0.04042	-0.01378	0.01790	-0.00463	-0.00995	-0.04337	0.02752	-0.00424	-0.06510	-0.01770	-0.02268	0.06465	0.01985	-0.02481	0.05162	-0.02029	-0.03165	0.05960	0.11913	0.03061	-0.00468	0.02541	0.06514	-0.04878	0.01066	-0.00078	-0.01207	-0.05432	-0.06016	0.00748	0.01523	-0.04822	0.01737	-0.04621	-0.03202	0.01688	0.01604	-0.03543	-0.05223	-0.04395	0.04916	0.05723	0.05278	0.01717	0.03903	(And (Member $x0 thing) (Patient $e0 $x0))
p201534	0.08913	-0.06411	-0.05738	0.01085	-0.02495	0.04615	0.11089	0.01749	-0.02120	-0.01373	-0.06493	0.08346	0.10258	0.09767	-0.04911	-0.00843	0.09793	-0.00306	-0.05150	-0.06360	-0.10351	0.03074	0.07886	-0.03796	-0.09556	-0.08533	0.06477	-0.05622	-0.17501	-0.09393	0.12957	0.02070	0.08885	-0.09069	-0.06023	0.06416	0.09214	0.15052	0.05158	-0.00368	0.14809	-0.00834	-0.09345	-0.08201	-0.03872	0.00001	0.07972	-0.11519	0.17931	-0.01513	-0.06750	0.07081	0.10931	-0.03386	0.00422	0.16426	-0.07236	-0.06636	-0.02093	-0.11567	0.16198	0.16287	0.08740	-0.08969	(And (Ongoing $e0) (Result $e0 $e1))
p201535	-0.01467	0.03098	0.05704	-0.01102	0.05247	-0.02793	0.03402	0.00549	0.02095	-0.02705	0.02486	-0.02153	-0.01966	-0.03943	-0.01368	0.00092	-0.03467	0.00818	0.02250	-0.00548	0.03805	0.01554	0.03007	-0.01139	-0.00127	0.02129	-0.02206	-0.00394	-0.02530	0.02521	0.03275	0.02608	-0.01989	-0.02602	-0.03293	-0.00108	0.01621	0.01418	0.01794	-0.00307	-0.02696	0.00958	-0.05524	0.02612	-0.00680	0.01354	0.02662	-0.03408	-0.01840	-0.01377	-0.02937	0.00903	0.01964	-0.00575	-0.02649	0.02979	-0.00905	0.00287	-0.04830	0.03953	0.02233	-0.03138	-0.02422	-0.01886	(And (Past $e0) (Through $e0 $x0))
p201536	0.05521	-0.04924	-0.01992	-0.00650	-0.01011	0.00722	-0.03167	-0.06431	0.01365	-0.05425	-0.03134	-0.07312	-0.06496	0.16220	-0.02417	-0.01382	-0.07067	-0.04534	0.11664	0.00591	0.18819	-0.03925	-0.00648	-0.01217	-0.05643	0.15479	0.03056	-0.07748	-0.03812	0.09582	-0.05344	-0.02669	0.14560	0.02704	-0.06041	-0.10608	0.07445	0.08971	-0.03102	0.08357	0.05159	-0.01110	0.08494	-0.02838	0.02739	-0.02982	0.07918	-0.01990	-0.03634	0.16002	-0.03679	-0.02555	-0.00672	-0.02801	-0.01869	-0.01493	0.01612	-0.08212	-0.01138	0.00929	-0.02814	-0.03442	-0.01047	-0.03908	(And (Theme $e0 $e1) (Theme $e1 $x0))
p201563	-0.04137	0.00505	-0.01744	-0.06154	-0.02443	0.04041	-0.01712	-0.04699	-0.01565	0.00304	-0.08296	-0.00229	-0.00357	-0.05509	0.01550	0.10605	0.10814	-0.03896	-0.02409	-0.00344	0.00058	-0.02314	-0.00515	-0.03368	-0.03092	0.08507	-0.06418	0.12525	-0.03821	-0.02601	-0.02996	-0.02929	0.13559	-0.02471	-0.02209	-0.06907	-0.04871	-0.07410	0.02742	0.00526	0.03673	-0.00872	-0.05815	0.12420	0.03403	0.07158	-0.06122	0.04732	0.03332	0.10473	-0.04283	0.03773	0.00600	0.11543	-0.00771	-0.04108	-0.05272	0.13130	-0.03001	-0.03761	0.03208	0.04458	-0.03717	-0.05739	(CoAgent $e0 $x0)
