pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p201993	0.15965	0.11582	0.16456	0.12659	0.00319	-0.00423	-0.00863	-0.09806	0.02064	-0.01320	0.17111	-0.03246	-0.04916	-0.00877	0.01133	-0.00733	0.03870	-0.04722	-0.04238	-0.02834	0.03319	-0.03331	0.00562	-0.01767	-0.01661	0.00742	-0.00692	-0.00415	-0.01862	-0.02096	-0.04280	0.01969	-0.00377	0.01921	-0.01462	0.01166	0.01464	0.14809	-0.04099	-0.02551	0.02608	-0.02195	-0.06752	0.03772	0.07681	-0.10049	-0.04638	-0.03360	-0.01900	-0.01848	-0.04494	0.01115	0.22592	-0.05448	-0.06012	-0.01093	-0.02403	-0.00080	-0.03040	-0.02206	-0.02103	-0.01149	-0.03360	-0.00629	(And (Agent $e0 $x0) (Member $x1 kiln) (Past $e0) (Theme $e0 $x1))
p201994	-0.04125	-0.11187	0.00988	0.07418	-0.04828	-0.05369	0.00219	-0.00512	-0.02278	0.00907	-0.00186	-0.05627	0.01483	0.02256	0.00975	-0.07439	-0.03322	0.00457	0.07244	-0.01586	0.00259	-0.05674	0.04182	-0.06126	-0.00396	-0.00048	-0.06732	-0.00593	0.10172	-0.05699	-0.05637	0.04293	0.16519	0.01971	-0.02922	-0.03367	-0.01071	0.14149	-0.01345	-0.03609	0.09686	-0.06379	-0.02134	0.16056	-0.05749	0.06763	0.03375	0.17977	0.21362	0.09301	-0.04464	0.00687	-0.04216	-0.03065	-0.00212	-0.03912	0.04854	-0.07072	0.05750	-0.05630	0.17306	-0.08527	-0.03114	0.02243	(And (Agent $e0 $x0) (Member $x1 yard_floodlight) (Past $e0) (Patient $e0 $x1))
p201995	0.11198	-0.04539	-0.01732	-0.01866	0.00964	-0.02258	-0.01762	0.07093	0.04325	-0.02404	-0.05953	-0.02822	0.08860	-0.02697	0.07751	-0.01460	0.04571	-0.03391	0.11536	-0.03126	-0.02381	-0.04136	-0.01096	-0.04093	-0.02451	-0.01228	-0.01262	-0.02381	-0.01715	0.01252	-0.03764	0.02197	0.08177	0.00209	0.01250	-0.03606	-0.00899	-0.05016	0.12605	0.04038	-0.02801	-0.00386	0.07119	-0.00808	0.03046	-0.07138	-0.00838	0.00888	-0.02160	0.07945	0.00911	-0.01572	0.09797	0.10577	0.00798	0.10668	-0.02551	0.02904	-0.04898	-0.04739	-0.03150	-0.05196	0.00739	-0.06032	(And (Beneficiary $e0 $x0) (Member $x0 hall) (Member $x1 projector) (Theme $e0 $x1))
p201996	0.11198	-0.04539	-0.01732	-0.01866	0.00964	-0.02258	-0.01762	0.07093	0.04325	-0.02404	-0.05952	-0.02822	0.08860	-0.02697	0.07751	-0.01460	0.04571	-0.03391	0.11536	-0.03126	-0.02381	-0.04136	-0.01096	-0.04093	-0.02451	-0.01228	-0.01262	-0.02381	-0.01715	0.01252	-0.03764	0.02197	0.08177	0.00209	0.01250	-0.03606	-0.00899	-0.05016	0.12606	0.04038	-0.02801	-0.00386	0.07119	-0.00808	0.03046	-0.07138	-0.00838	0.00888	-0.02160	0.07945	0.00911	-0.01572	0.09797	0.10577	0.00798	0.10668	-0.02551	0.02904	-0.04898	-0.04739	-0.03150	-0.05196	0.00739	-0.06032	(And (Beneficiary $e0 $x0) (Member $x1 projector) (Past $e0) (Theme $e0 $x1))
p201997	-0.11924	0.14462	-0.04206	0.01773	-0.01848	0.18020	0.16822	0.03430	0.00909	-0.02172	-0.04968	-0.01519	-0.04219	-0.00776	-0.02421	-0.02126	0.05005	0.05049	0.13401	-0.03143	0.07342	-0.05678	0.06969	-0.03539	0.03001	-0.03204	0.00355	-0.06635	-0.01752	0.19268	-0.08823	0.03015	0.03603	-0.01701	-0.02234	-0.01041	0.00850	-0.02545	-0.03971	-0.04668	-0.06596	0.01529	-0.02742	0.00118	0.04097	0.27294	-0.02850	0.00803	0.05428	0.01437	-0.04406	0.02149	-0.00669	-0.02491	0.03374	0.03659	-0.05433	0.10050	-0.06926	-0.07796	-0.08246	-0.07255	-0.06051	-0.02940	(And (GroupOf $x0 lemon) (Member $x0 crate) (Past $e0) (Theme $e0 $x0))
p201998	0.13239	-0.02898	-0.01918	0.01726	0.01823	0.00866	0.20654	-0.09487	-0.05654	-0.02739	0.08181	0.03755	-0.06391	0.13704	-0.00666	0.01811	-0.00162	-0.02353	-0.05469	-0.03168	-0.01422	0.19328	0.01451	0.11917	0.06353	0.02327	0.05141	-0.00968	-0.04166	0.05067	0.01628	0.09021	-0.04495	-0.01871	-0.15389	-0.01445	0.10757	-0.02752	0.14867	-0.00781	-0.03994	-0.09208	-0.02517	-0.02997	0.00374	-0.08880	-0.04135	-0.06198	0.06736	-0.03192	-0.00923	-0.02840	-0.12602	-0.00544	-0.02160	0.16330	-0.07998	0.02303	0.29851	-0.12477	0.09563	-0.01565	-0.11206	-0.07164	(And (Inheritance apple_harvest harvest) (Member $x0 apple_harvest) (Patient $e0 $x0) (Time $e0 (Month september)))
p201999	-0.03506	-0.03749	-0.01739	0.03063	0.03019	-0.05688	0.14703	0.10704	-0.02389	-0.02502	-0.04847	-0.02474	-0.02182	-0.03970	0.05698	-0.01813	-0.03698	-0.03170	-0.01846	0.01115	0.00594	0.12335	-0.00341	0.14083	-0.05334	0.03668	-0.03969	0.11482	-0.02904	0.00687	-0.03281	-0.02278	0.09149	-0.00761	0.13944	-0.06433	0.00254	-0.03775	-0.04053	-0.00964	-0.02611	-0.03703	-0.01836	0.00134	0.10621	0.03182	-0.05173	-0.01538	-0.06279	0.05493	-0.05347	0.07957	0.08116	-0.06005	-0.01750	-0.05326	0.05189	-0.06484	-0.09691	0.05193	0.03825	-0.05094	-0.04306	0.09585	(And (Inheritance north_route north) (Inheritance north_route route) (Member $x0 north_route) (Theme $e0 $x0))
p202000	-0.03965	-0.05608	0.08600	0.10799	0.04240	-0.01773	-0.00430	0.04923	0.07655	-0.04030	-0.06095	-0.05635	0.00291	0.06721	-0.01921	0.09527	-0.05030	0.06264	0.01536	0.05000	-0.01814	-0.02313	-0.00761	0.01609	-0.05442	0.00491	-0.01291	-0.00714	-0.02690	0.03353	0.06804	0.02718	-0.09143	-0.01740	-0.01159	-0.05885	-0.02070	-0.01610	-0.02899	0.01111	0.00750	-0.04110	-0.01060	-0.00396	0.03524	-0.01042	-0.03381	0.10608	0.04369	0.00175	-0.07062	0.05147	-0.01366	0.15901	-0.01881	-0.03665	-0.03816	0.00200	0.02579	-0.08848	-0.05443	-0.07138	-0.02413	0.05341	(And (Inheritance shoreline_survey survey) (Member $x0 shoreline_survey) (Patient $e0 $x0) (Time $e0 dawn))
p202001	-0.04125	-0.11187	0.00988	0.07418	-0.04828	-0.05369	0.00219	-0.00512	-0.02278	0.00907	-0.00185	-0.05627	0.01483	0.02256	0.00975	-0.07439	-0.03322	0.00457	0.07244	-0.01586	0.00259	-0.05674	0.04182	-0.06126	-0.00396	-0.00048	-0.06732	-0.00593	0.10172	-0.05699	-0.05637	0.04293	0.16519	0.01971	-0.02922	-0.03367	-0.01071	0.14149	-0.01345	-0.03609	0.09686	-0.06379	-0.02134	0.16056	-0.05749	0.06763	0.03375	0.17977	0.21362	0.09301	-0.04464	0.00687	-0.04216	-0.03065	-0.00212	-0.03912	0.04854	-0.07072	0.05750	-0.05630	0.17306	-0.08527	-0.03114	0.02243	(And (Inheritance yard_floodlight floodlight) (Member $x0 yard_floodlight) (Past $e0) (Patient $e0 $x0))
p202002	-0.04015	-0.04441	-0.03533	0.19163	0.14627	-0.00693	0.01025	0.01242	0.01042	-0.07705	-0.02931	0.12045	-0.02811	-0.05647	0.02146	0.04643	0.02370	-0.04015	-0.03882	-0.01105	-0.00415	-0.03974	-0.02153	-0.02159	0.00574	-0.00332	-0.02528	0.01559	-0.02387	-0.03745	0.00435	0.01388	-0.01920	-0.00350	-0.01932	0.01108	-0.09763	-0.03517	-0.01470	0.00540	0.11790	-0.02112	0.02456	-0.01601	-0.05627	0.07753	0.02963	-0.00180	-0.02228	0.02676	0.14062	-0.01322	0.02571	-0.04840	0.05436	0.11625	0.08646	-0.04334	-0.02768	0.08448	0.01760	0.03220	-0.06729	-0.06319	(And (Member $e0 start) (Ongoing $e1) (Patient $e1 $x0) (Theme $e0 $e1))
p202274	0.09801	-0.07239	-0.04341	-0.03089	0.00758	-0.04684	-0.03611	0.06723	0.00387	-0.01691	-0.05298	-0.02326	0.10908	-0.00596	0.09211	-0.01030	0.00295	-0.03113	0.14257	-0.03840	-0.02502	-0.04005	-0.02040	-0.03401	-0.01994	-0.03772	-0.00759	-0.00038	-0.01924	0.00926	-0.02241	0.02122	0.07605	0.02936	0.01246	0.00989	0.00294	-0.04193	0.14000	0.04616	-0.02276	-0.01098	0.07798	-0.00957	0.04445	-0.05308	-0.01921	-0.01527	-0.00757	-0.01207	0.01033	0.02409	0.08249	0.11843	0.01355	0.09560	-0.02179	-0.02438	-0.04925	-0.06450	-0.01461	-0.02999	0.02716	-0.05320	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $x0 school))
p202275	0.09801	-0.07239	-0.04341	-0.03089	0.00758	-0.04684	-0.03611	0.06723	0.00387	-0.01691	-0.05298	-0.02326	0.10908	-0.00596	0.09211	-0.01030	0.00295	-0.03113	0.14257	-0.03840	-0.02502	-0.04005	-0.02040	-0.03401	-0.01994	-0.03772	-0.00759	-0.00038	-0.01924	0.00926	-0.02241	0.02122	0.07605	0.02936	0.01246	0.00989	0.00294	-0.04193	0.14000	0.04616	-0.02276	-0.01098	0.07798	-0.00957	0.04445	-0.05308	-0.01921	-0.01527	-0.00757	-0.01207	0.01033	0.02409	0.08249	0.11843	0.01355	0.09560	-0.02179	-0.02438	-0.04925	-0.06450	-0.01461	-0.02999	0.02716	-0.05320	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $x1 hall))
p202277	-0.03506	-0.03749	-0.01739	0.03063	0.03019	-0.05688	0.14703	0.10704	-0.02389	-0.02502	-0.04847	-0.02474	-0.02182	-0.03970	0.05698	-0.01813	-0.03698	-0.03170	-0.01846	0.01115	0.00594	0.12335	-0.00341	0.14083	-0.05334	0.03668	-0.03969	0.11482	-0.02904	0.00687	-0.03281	-0.02278	0.09149	-0.00761	0.13944	-0.06433	0.00254	-0.03775	-0.04053	-0.00964	-0.02611	-0.03703	-0.01836	0.00134	0.10621	0.03182	-0.05173	-0.01538	-0.06279	0.05493	-0.05347	0.07957	0.08116	-0.06005	-0.01750	-0.05326	0.05189	-0.06484	-0.09691	0.05193	0.03825	-0.05094	-0.04306	0.09585	(And (Agent $e0 $x0) (GroupOf $x0 climber) (Theme $e0 $x1))
p202278	-0.02892	-0.05624	0.09189	0.00537	-0.00370	0.10436	-0.02382	0.03135	0.00744	0.00397	-0.05385	-0.05702	-0.03401	-0.02632	-0.02735	-0.00670	0.15372	0.14207	0.07823	-0.00032	-0.02871	0.15729	-0.05402	-0.00750	0.00256	0.00071	-0.00537	-0.07413	-0.03227	-0.05464	0.08738	-0.00326	0.03615	0.05437	-0.02690	0.00322	0.13359	0.07123	-0.04496	0.01423	0.12323	-0.08970	0.14831	-0.01226	-0.09651	-0.01954	0.06741	0.01841	-0.05920	0.01237	-0.03884	0.00505	-0.02039	-0.05269	-0.06912	-0.03458	0.02651	-0.09113	0.01130	0.08775	-0.08328	-0.02569	-0.05146	0.01259	(And (Agent $e0 $x0) (GroupOf $x1 forklift) (Theme $e0 $x1))
p202279	0.15965	0.11582	0.16456	0.12659	0.00319	-0.00423	-0.00863	-0.09806	0.02064	-0.01320	0.17111	-0.03246	-0.04916	-0.00877	0.01133	-0.00733	0.03870	-0.04722	-0.04238	-0.02834	0.03319	-0.03331	0.00562	-0.01767	-0.01660	0.00742	-0.00692	-0.00415	-0.01862	-0.02096	-0.04280	0.01969	-0.00377	0.01921	-0.01462	0.01166	0.01464	0.14809	-0.04099	-0.02551	0.02608	-0.02195	-0.06752	0.03772	0.07681	-0.10049	-0.04638	-0.03360	-0.01899	-0.01848	-0.04494	0.01115	0.22592	-0.05448	-0.06012	-0.01093	-0.02403	-0.00080	-0.03040	-0.02206	-0.02103	-0.01149	-0.03360	-0.00629	(And (Agent $e0 $x0) (Inheritance pottery_studio studio) (Member $x0 pottery_studio))
p202280	-0.04058	0.11060	-0.02661	-0.04451	-0.01483	-0.02826	0.09847	0.01160	0.12838	0.00551	-0.03139	-0.07404	-0.04424	0.12155	-0.04528	-0.00112	-0.03057	-0.08134	-0.02144	-0.01858	0.00258	0.01649	-0.00856	-0.08884	-0.00677	0.00155	0.04718	-0.05643	0.12818	-0.06886	-0.01157	-0.01000	-0.01570	0.01517	-0.04730	-0.06320	-0.03740	-0.00247	0.13180	-0.01378	0.14908	-0.02940	-0.03117	-0.01708	-0.03772	0.03276	0.01049	-0.01487	-0.05751	0.04766	0.01328	0.11331	0.02929	0.04203	-0.02287	-0.03902	-0.02656	-0.05994	-0.06256	0.12626	0.00843	-0.05605	0.13091	0.00147	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x1 point))
p202281	-0.00739	-0.01322	0.02441	-0.01527	0.00763	-0.03886	0.00729	0.00401	-0.02911	-0.01950	0.01128	0.04134	0.00136	-0.02548	-0.00525	0.00397	0.06949	-0.01854	0.00451	0.07784	0.04453	-0.01518	0.03257	-0.02918	-0.02503	-0.01119	-0.00328	0.04732	0.03764	0.01253	-0.05445	-0.03071	0.02630	0.00853	-0.03989	-0.01407	0.08661	-0.00338	0.00500	-0.04949	0.04929	0.01659	-0.02772	0.04402	-0.00240	-0.00971	-0.01716	-0.04347	-0.02732	-0.00562	0.01969	-0.00839	-0.00827	-0.02458	0.07253	0.01769	-0.02007	-0.02646	0.01170	-0.02752	0.01364	0.01529	-0.01090	-0.01419	(And (Agent $e0 $x0) (Location $e1 $x1) (Theme $e0 $e1))
p202282	-0.00413	0.00707	-0.01045	-0.01868	-0.00376	0.01738	-0.00745	0.00457	-0.03382	0.00772	-0.01844	0.00173	-0.00152	0.01667	0.00342	0.00249	-0.00402	-0.01124	0.00510	-0.00418	0.00625	-0.02248	-0.00931	0.00797	0.00322	0.01456	0.00122	-0.00405	-0.01626	-0.02900	-0.03140	-0.02880	-0.00760	0.07868	-0.00127	-0.02131	0.00522	0.00467	-0.02465	-0.00259	-0.02066	0.00891	-0.00804	0.00486	0.01061	-0.00490	-0.00566	0.00536	-0.00848	-0.00852	-0.00813	0.01973	-0.01195	0.02655	-0.04437	0.00423	0.02914	0.00661	0.00533	0.00132	-0.00335	0.00364	0.00087	-0.03988	(And (Agent $e0 $x0) (Member $x0 automobile) (Theme $e0 $x1))
p202283	-0.00562	0.00183	-0.01061	0.00433	0.02455	0.00201	0.00202	-0.00509	-0.00245	-0.01847	0.00306	-0.00401	0.00716	-0.00481	-0.00671	0.00197	0.00131	0.00844	-0.02078	0.00817	-0.01589	-0.00182	-0.00938	-0.00226	0.00706	-0.00006	0.00180	0.01379	-0.01279	-0.00062	0.01584	0.04745	-0.00981	-0.00234	-0.00450	-0.00016	-0.02720	-0.01541	0.00526	0.02067	-0.01478	-0.00664	0.00713	0.00925	-0.00432	-0.01004	-0.01558	0.01560	-0.00990	-0.00372	0.01627	0.00219	-0.00454	0.00307	-0.00904	-0.01742	-0.00276	0.00499	-0.00019	0.01509	-0.01093	-0.00092	0.00528	0.00748	(And (Agent $e0 $x0) (Member $x0 boy) (Past $e0))
p202284	0.01857	-0.07285	0.09563	0.10573	-0.01448	0.08833	0.10437	0.00996	-0.05878	-0.00377	-0.03429	-0.02291	-0.08085	0.03896	-0.00462	-0.04395	-0.03523	0.02295	-0.04061	0.01460	-0.01388	-0.06909	-0.01327	0.00511	-0.02161	0.01446	0.00539	-0.03245	0.12293	0.01045	0.12921	-0.01828	0.14563	0.01798	-0.02440	-0.03013	-0.00780	-0.04669	-0.06529	0.00869	-0.01669	0.03425	-0.02571	-0.02685	0.07393	-0.04198	-0.04429	0.11751	-0.08501	-0.04231	-0.02239	-0.01944	-0.05516	0.07829	-0.03176	0.08214	-0.04853	0.01542	-0.02612	-0.03630	-0.08282	0.12770	-0.00579	-0.06532	(And (Agent $e0 $x0) (Member $x0 club) (Theme $e0 $x1))
p202285	-0.02892	-0.05624	0.09189	0.00537	-0.00370	0.10436	-0.02382	0.03135	0.00744	0.00397	-0.05385	-0.05702	-0.03401	-0.02632	-0.02735	-0.00670	0.15372	0.14207	0.07823	-0.00032	-0.02871	0.15729	-0.05402	-0.00750	0.00256	0.00071	-0.00537	-0.07413	-0.03227	-0.05464	0.08738	-0.00326	0.03615	0.05437	-0.02690	0.00322	0.13359	0.07123	-0.04496	0.01423	0.12323	-0.08970	0.14831	-0.01226	-0.09651	-0.01954	0.06741	0.01841	-0.05920	0.01237	-0.03884	0.00505	-0.02039	-0.05269	-0.06912	-0.03458	0.02651	-0.09113	0.01130	0.08775	-0.08328	-0.02569	-0.05146	0.01259	(And (Agent $e0 $x0) (Member $x0 depot) (Past $e0))
p202286	-0.04125	-0.11187	0.00988	0.07418	-0.04828	-0.05369	0.00219	-0.00512	-0.02278	0.00907	-0.00186	-0.05627	0.01483	0.02256	0.00975	-0.07439	-0.03322	0.00457	0.07244	-0.01586	0.00259	-0.05674	0.04182	-0.06126	-0.00396	-0.00048	-0.06732	-0.00593	0.10172	-0.05699	-0.05637	0.04293	0.16519	0.01972	-0.02922	-0.03367	-0.01070	0.14149	-0.01345	-0.03609	0.09686	-0.06379	-0.02134	0.16056	-0.05749	0.06763	0.03375	0.17977	0.21362	0.09300	-0.04464	0.00687	-0.04216	-0.03065	-0.00212	-0.03912	0.04854	-0.07072	0.05750	-0.05630	0.17306	-0.08527	-0.03114	0.02243	(And (Agent $e0 $x0) (Member $x0 electrician) (Past $e0))
p202287	-0.04125	-0.11187	0.00988	0.07418	-0.04828	-0.05369	0.00219	-0.00512	-0.02278	0.00907	-0.00186	-0.05627	0.01483	0.02256	0.00975	-0.07439	-0.03322	0.00457	0.07244	-0.01586	0.00259	-0.05674	0.04182	-0.06126	-0.00396	-0.00048	-0.06732	-0.00593	0.10172	-0.05699	-0.05637	0.04293	0.16519	0.01971	-0.02922	-0.03367	-0.01071	0.14149	-0.01345	-0.03609	0.09686	-0.06379	-0.02134	0.16056	-0.05749	0.06763	0.03375	0.17977	0.21362	0.09301	-0.04464	0.00687	-0.04216	-0.03065	-0.00212	-0.03912	0.04854	-0.07072	0.05750	-0.05630	0.17306	-0.08527	-0.03114	0.02243	(And (Agent $e0 $x0) (Member $x0 electrician) (Patient $e0 $x1))
p202288	0.00090	0.03843	0.01329	-0.00676	0.02991	-0.00473	0.01680	0.00531	0.03454	0.06514	-0.00324	0.00288	-0.03727	0.05095	0.00747	-0.01999	0.01442	0.00317	-0.02177	-0.02239	-0.01335	0.02689	-0.00259	-0.02725	-0.00850	0.01915	0.04980	-0.03260	-0.04296	-0.01388	0.01499	0.10304	0.02933	-0.05227	0.02743	0.07011	-0.02766	-0.04455	-0.01104	-0.00112	-0.00934	-0.00509	0.00774	-0.05972	-0.02116	-0.02408	-0.01115	-0.02643	-0.02694	-0.00068	0.00675	-0.03741	-0.03094	0.01054	-0.04437	0.01961	0.07973	0.01035	-0.01004	-0.05044	-0.03242	0.00527	0.01528	0.04878	(And (Agent $e0 $x0) (Member $x0 person) (Past $e0))
p202289	0.00378	0.02904	0.01915	-0.01892	0.03827	-0.01519	0.02007	0.00954	0.03341	0.08014	-0.00567	-0.01180	-0.01741	0.00610	0.00432	-0.01264	0.01695	0.00726	-0.02028	-0.03572	-0.01293	0.02496	0.01129	-0.02911	-0.00463	0.01887	0.07760	-0.02605	-0.03956	0.00554	-0.00041	0.05229	0.02608	-0.03700	-0.00976	0.05635	-0.00441	-0.02817	-0.01830	-0.00180	-0.00470	-0.00673	-0.00308	-0.03825	-0.00417	-0.02291	-0.00361	-0.02713	-0.02192	0.01211	-0.00090	-0.02594	-0.02634	0.00784	-0.02642	0.01920	0.08752	-0.00999	-0.01678	-0.05621	-0.02902	0.00169	0.02043	0.04062	(And (Agent $e0 $x0) (Member $x0 person) (Patient $e0 $x1))
p202290	0.15965	0.11582	0.16456	0.12659	0.00319	-0.00423	-0.00863	-0.09806	0.02064	-0.01320	0.17111	-0.03246	-0.04916	-0.00877	0.01133	-0.00733	0.03870	-0.04722	-0.04238	-0.02834	0.03319	-0.03331	0.00562	-0.01767	-0.01661	0.00742	-0.00692	-0.00415	-0.01862	-0.02096	-0.04280	0.01969	-0.00377	0.01921	-0.01462	0.01166	0.01464	0.14809	-0.04099	-0.02551	0.02608	-0.02195	-0.06752	0.03772	0.07681	-0.10049	-0.04638	-0.03360	-0.01900	-0.01848	-0.04494	0.01115	0.22592	-0.05448	-0.06012	-0.01093	-0.02403	-0.00080	-0.03040	-0.02207	-0.02103	-0.01149	-0.03360	-0.00629	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Past $e0))
p202291	0.15965	0.11582	0.16456	0.12659	0.00319	-0.00423	-0.00863	-0.09806	0.02064	-0.01320	0.17111	-0.03246	-0.04916	-0.00877	0.01133	-0.00733	0.03870	-0.04722	-0.04238	-0.02834	0.03319	-0.03331	0.00562	-0.01767	-0.01660	0.00742	-0.00692	-0.00415	-0.01862	-0.02096	-0.04280	0.01969	-0.00377	0.01921	-0.01462	0.01166	0.01464	0.14809	-0.04099	-0.02551	0.02608	-0.02195	-0.06752	0.03772	0.07681	-0.10049	-0.04638	-0.03360	-0.01899	-0.01848	-0.04494	0.01115	0.22592	-0.05448	-0.06012	-0.01093	-0.02403	-0.00080	-0.03040	-0.02206	-0.02103	-0.01149	-0.03360	-0.00629	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Theme $e0 $x1))
p202292	0.15965	0.11582	0.16456	0.12659	0.00319	-0.00423	-0.00863	-0.09806	0.02064	-0.01320	0.17111	-0.03246	-0.04916	-0.00877	0.01133	-0.00733	0.03870	-0.04722	-0.04238	-0.02834	0.03319	-0.03331	0.00562	-0.01767	-0.01660	0.00742	-0.00692	-0.00415	-0.01862	-0.02096	-0.04280	0.01969	-0.00377	0.01921	-0.01462	0.01166	0.01464	0.14809	-0.04099	-0.02551	0.02608	-0.02195	-0.06752	0.03772	0.07681	-0.10049	-0.04638	-0.03360	-0.01899	-0.01848	-0.04494	0.01115	0.22592	-0.05448	-0.06012	-0.01093	-0.02403	-0.00080	-0.03040	-0.02206	-0.02103	-0.01149	-0.03360	-0.00629	(And (Agent $e0 $x0) (Member $x1 kiln) (Theme $e0 $x1))
p202293	-0.03506	-0.03749	-0.01739	0.03063	0.03019	-0.05688	0.14703	0.10704	-0.02389	-0.02502	-0.04847	-0.02474	-0.02182	-0.03970	0.05698	-0.01813	-0.03698	-0.03170	-0.01846	0.01115	0.00594	0.12335	-0.00341	0.14083	-0.05334	0.03668	-0.03969	0.11482	-0.02904	0.00687	-0.03281	-0.02278	0.09149	-0.00761	0.13944	-0.06433	0.00254	-0.03775	-0.04053	-0.00964	-0.02611	-0.03703	-0.01836	0.00134	0.10621	0.03182	-0.05173	-0.01538	-0.06279	0.05493	-0.05347	0.07957	0.08116	-0.06005	-0.01750	-0.05326	0.05189	-0.06484	-0.09691	0.05193	0.03825	-0.05094	-0.04306	0.09585	(And (Agent $e0 $x0) (Member $x1 north_route) (Theme $e0 $x1))
p202294	-0.03264	-0.05689	-0.06355	-0.05082	-0.00563	-0.02544	-0.03753	-0.01686	0.05059	-0.04806	-0.02789	0.06524	0.11491	0.17145	-0.05709	-0.01184	-0.04958	0.11222	-0.04728	0.04414	0.00834	0.04403	0.02580	-0.03285	0.03148	0.00427	0.00413	0.01597	-0.04163	0.06853	0.06937	0.02768	0.05318	-0.04051	-0.09226	0.05421	-0.01192	0.13393	-0.06641	-0.01706	-0.01140	-0.06660	-0.04791	-0.02118	0.04470	0.05636	-0.03790	-0.06576	-0.03800	0.07938	0.08809	-0.02181	0.09577	0.03651	-0.00763	-0.00871	-0.02207	-0.10852	0.00279	-0.06212	-0.04186	0.05914	0.00816	0.07464	(And (Agent $e0 $x0) (Member $x1 song) (Theme $e0 $x1))
p202295	0.01857	-0.07285	0.09562	0.10573	-0.01448	0.08833	0.10437	0.00996	-0.05878	-0.00377	-0.03429	-0.02291	-0.08085	0.03896	-0.00462	-0.04395	-0.03523	0.02295	-0.04061	0.01460	-0.01388	-0.06909	-0.01327	0.00511	-0.02161	0.01446	0.00539	-0.03245	0.12293	0.01045	0.12921	-0.01828	0.14563	0.01798	-0.02440	-0.03013	-0.00780	-0.04669	-0.06529	0.00869	-0.01670	0.03426	-0.02571	-0.02685	0.07393	-0.04198	-0.04429	0.11751	-0.08501	-0.04231	-0.02239	-0.01944	-0.05516	0.07829	-0.03176	0.08214	-0.04852	0.01542	-0.02612	-0.03630	-0.08282	0.12770	-0.00579	-0.06532	(And (Agent $e0 $x0) (Member $x1 tournament) (Theme $e0 $x1))
p202296	-0.04125	-0.11187	0.00988	0.07418	-0.04828	-0.05369	0.00219	-0.00512	-0.02278	0.00907	-0.00185	-0.05627	0.01483	0.02256	0.00975	-0.07439	-0.03322	0.00457	0.07244	-0.01586	0.00260	-0.05674	0.04182	-0.06126	-0.00396	-0.00048	-0.06732	-0.00593	0.10173	-0.05699	-0.05637	0.04293	0.16519	0.01971	-0.02922	-0.03367	-0.01071	0.14149	-0.01345	-0.03609	0.09686	-0.06379	-0.02134	0.16056	-0.05749	0.06763	0.03375	0.17977	0.21362	0.09301	-0.04464	0.00687	-0.04216	-0.03065	-0.00212	-0.03912	0.04854	-0.07072	0.05750	-0.05630	0.17306	-0.08527	-0.03114	0.02243	(And (Agent $e0 $x0) (Member $x1 yard_floodlight) (Patient $e0 $x1))
p202297	0.11198	-0.04539	-0.01732	-0.01866	0.00964	-0.02258	-0.01762	0.07093	0.04325	-0.02404	-0.05952	-0.02822	0.08860	-0.02697	0.07751	-0.01460	0.04571	-0.03391	0.11536	-0.03126	-0.02381	-0.04136	-0.01096	-0.04093	-0.02451	-0.01228	-0.01262	-0.02381	-0.01715	0.01252	-0.03764	0.02198	0.08177	0.00209	0.01250	-0.03606	-0.00899	-0.05016	0.12606	0.04038	-0.02801	-0.00386	0.07119	-0.00808	0.03046	-0.07138	-0.00838	0.00888	-0.02160	0.07945	0.00911	-0.01572	0.09797	0.10577	0.00798	0.10668	-0.02551	0.02904	-0.04898	-0.04739	-0.03150	-0.05196	0.00739	-0.06032	(And (Beneficiary $e0 $x0) (Member $x1 projector) (Theme $e0 $x1))
p202298	-0.01035	0.20042	-0.08352	-0.01367	-0.06669	-0.02000	0.03163	-0.03659	-0.03434	0.06834	0.04623	0.14663	0.20069	-0.06681	0.12139	0.01900	0.00216	-0.07382	-0.05943	0.00347	-0.05115	-0.02040	-0.04280	0.00889	-0.04604	-0.00935	0.01450	-0.04253	-0.06092	-0.02932	0.10424	-0.00191	-0.04487	0.00050	-0.00651	-0.04164	0.07674	-0.01818	0.02444	0.00486	0.09452	-0.02301	-0.01114	-0.02231	0.06647	0.01840	-0.03351	0.16080	-0.02376	-0.05788	-0.03924	-0.02541	-0.05336	-0.04538	0.00598	-0.03490	-0.00217	0.00133	-0.02609	0.00757	0.02161	-0.02479	-0.10450	0.02081	(And (Cardinality $x0 <num>) (Member $e0 require) (Theme $e0 $x0))
