pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p202565	0.00611	0.00567	-0.04099	-0.03359	0.09407	-0.00602	-0.02672	0.12486	0.08625	0.02884	-0.02072	0.01536	-0.03659	0.00342	-0.01562	-0.07493	-0.00379	-0.03301	-0.00112	0.00050	0.11876	-0.03615	0.12816	-0.04807	-0.02638	-0.04873	-0.02889	0.00395	0.00348	0.02077	-0.01289	-0.00104	-0.02725	-0.02043	-0.01206	-0.00908	0.11397	0.03028	-0.03447	-0.01180	0.01918	-0.00228	0.01127	0.05735	0.11738	-0.00776	-0.03389	-0.00841	-0.01626	-0.07273	0.12234	-0.03964	0.11513	-0.03728	-0.06053	0.01905	-0.01786	-0.00385	-0.02971	0.00372	-0.02478	0.02949	-0.02612	-0.00062	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Theme $e0 $x2))
p202566	0.12131	-0.01716	-0.01444	-0.00043	-0.02533	0.00032	-0.03691	-0.03660	-0.02595	0.09455	-0.00794	-0.05675	-0.02433	0.00491	0.03870	0.09437	0.00707	0.07838	0.00303	-0.01385	0.11146	0.05381	-0.01584	-0.03963	0.10558	-0.01382	-0.02161	0.09195	-0.03353	-0.06936	-0.05324	-0.01495	0.11664	-0.06625	-0.04039	-0.03247	-0.01416	-0.00356	-0.03458	-0.01007	-0.03261	-0.01156	-0.04605	-0.06720	0.05473	-0.03508	0.08602	-0.02222	0.10588	-0.06273	0.11009	-0.00588	-0.06507	0.09625	-0.05723	0.00179	-0.04481	0.08519	-0.04094	-0.03049	0.09498	-0.03962	0.08703	-0.07072	(And (Agent $e0 $x0) (Cardinality $x0 <num>) (GroupOf $x0 climber))
p202567	0.12370	0.00848	0.01339	-0.01862	0.07708	0.03874	-0.01294	-0.03006	0.09875	-0.00779	0.13971	0.06484	0.02668	0.00946	-0.00857	0.05808	0.00032	-0.00254	0.01034	-0.04268	-0.01977	-0.04127	-0.01764	0.03652	-0.03894	-0.04896	-0.02551	-0.03761	-0.00587	0.14315	-0.02314	0.05888	0.12318	-0.00450	0.03678	-0.02311	-0.05653	-0.02271	-0.03513	0.05431	-0.01187	-0.02880	0.04475	-0.00160	-0.03165	0.01538	-0.06930	0.03851	0.11647	0.02574	-0.02241	-0.04880	-0.02904	-0.06541	-0.08413	-0.09194	-0.00099	-0.00886	0.00815	0.01405	-0.03360	-0.02365	-0.07803	0.12119	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Location $e0 $x2))
p202568	0.12226	0.18950	0.02047	-0.04834	0.07580	0.08672	-0.02587	0.00565	0.00839	-0.01292	0.12182	0.05362	0.01680	0.00544	-0.06373	0.05825	0.00551	0.07777	-0.05095	-0.03636	-0.04145	-0.05167	-0.04327	-0.01143	-0.08833	-0.10550	-0.00773	0.09096	-0.06382	0.14325	-0.05219	0.06413	0.13825	-0.07602	0.04370	-0.02757	-0.08255	-0.01059	-0.08012	0.01572	-0.01878	-0.06008	0.08764	0.03615	0.02935	0.20434	-0.08280	0.10737	0.11363	-0.03614	-0.03648	-0.03421	-0.01389	-0.05468	-0.12174	-0.08557	0.02933	-0.00965	0.21849	-0.00194	-0.06735	-0.03730	-0.08559	0.14509	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 work))
p202569	-0.01078	0.02540	0.04734	0.03241	-0.01902	-0.00060	0.02264	-0.00467	0.03138	0.00352	0.00837	-0.01936	-0.01036	-0.00201	0.00364	0.00251	0.00506	-0.01144	-0.02731	0.00413	0.01883	-0.02698	-0.00711	-0.00006	-0.01418	0.00421	-0.02423	-0.00843	0.00531	-0.02412	-0.02306	0.12541	0.00982	-0.01632	0.01699	0.00944	0.01445	0.08156	0.01772	-0.01398	0.01776	0.02933	-0.00728	-0.00084	0.00018	-0.00552	0.00328	-0.00798	-0.03743	-0.00712	-0.01499	-0.02252	-0.03767	0.02563	-0.00561	0.02641	0.00692	0.00510	0.00696	-0.02416	-0.00234	-0.04281	0.02635	-0.02437	(And (Agent $e0 $x0) (Member $e0 come) (Past $e0))
p202570	0.01383	-0.02281	0.04361	-0.00765	-0.00003	-0.01440	-0.01747	-0.01238	-0.00495	-0.03234	-0.00471	0.03060	-0.03470	0.01585	-0.01066	0.03551	0.00144	-0.04059	0.00815	-0.00264	0.04948	0.01948	-0.00135	0.01747	-0.01572	-0.02177	0.02244	0.00164	-0.02772	0.00826	-0.01016	-0.00576	-0.00592	0.06313	-0.01698	0.00945	0.01208	-0.01134	-0.01709	-0.01711	-0.01993	0.03211	-0.02625	-0.01587	-0.01769	0.05646	-0.02702	-0.01212	-0.00907	0.01281	-0.00806	-0.01738	-0.00297	-0.02976	0.01664	-0.01969	-0.02493	0.01501	0.00597	0.00933	0.00630	0.03869	-0.00079	-0.00931	(And (Agent $e0 $x0) (Member $e0 examine) (Theme $e0 $x1))
p202571	-0.05071	-0.01120	-0.04873	-0.02278	0.03708	-0.00345	-0.01620	0.00396	-0.01127	-0.00883	0.00433	0.05107	-0.03550	-0.02195	0.02188	-0.00476	-0.00917	-0.03109	-0.01437	0.04788	0.05765	0.08365	-0.00518	-0.00768	0.01590	-0.02105	0.05512	0.01399	-0.04540	-0.01278	-0.02062	-0.01365	-0.01857	0.04840	0.01505	-0.01374	0.01713	-0.02229	-0.01109	0.09720	-0.03193	0.03572	-0.04166	-0.02050	-0.00850	0.05613	-0.03737	0.04057	0.03723	0.00153	-0.01582	0.02884	-0.01503	-0.01528	-0.00961	-0.01857	-0.01573	0.03137	-0.03478	0.00376	-0.06537	-0.03158	0.03277	-0.05669	(And (Agent $e0 $x0) (Member $e0 sign) (Patient $e0 $x1))
p202572	0.00374	0.00621	0.11994	-0.01181	0.00142	-0.01217	0.00340	-0.01539	0.02278	-0.00468	-0.02964	-0.00616	-0.01962	-0.00465	-0.02215	-0.00314	0.00412	-0.01412	-0.01035	-0.00180	-0.01585	-0.01062	-0.00222	-0.00232	-0.00184	-0.02262	-0.03353	-0.01912	0.01741	-0.02126	-0.02724	-0.01765	0.02112	-0.01905	0.00376	-0.01954	-0.01211	0.06257	-0.00094	0.00830	0.02280	0.00677	-0.01764	0.01575	-0.00294	0.02804	-0.02737	-0.01518	-0.00709	-0.00937	0.00585	0.07478	-0.03460	0.00930	-0.00145	0.01610	0.03828	0.01115	-0.00221	-0.01791	0.02806	-0.03204	-0.00817	-0.01924	(And (Agent $e0 $x0) (Past $e0) (Recipient $e0 $x1))
p202573	0.00497	-0.01355	-0.00430	0.01425	0.01639	0.20466	-0.00113	-0.01902	-0.01952	0.01383	0.00554	-0.00438	-0.01572	-0.01033	-0.00088	-0.02829	-0.00012	-0.01978	0.01137	-0.00098	0.00598	-0.00057	0.02591	0.01678	-0.00220	-0.00072	0.01690	0.01231	0.01979	-0.03684	-0.01163	-0.00817	0.01318	0.00116	-0.00629	-0.00855	-0.02748	0.05460	0.14703	0.00570	0.00495	0.01915	-0.00629	-0.02056	0.04202	0.01373	0.00620	-0.01448	0.03243	-0.03909	-0.01581	-0.00547	-0.03625	0.00043	-0.01221	0.00778	-0.00514	-0.00098	-0.05125	-0.02195	-0.00658	0.00130	-0.04688	-0.02551	(And (Agent $e0 $x0) (Past $e0) (Source $e0 $x1))
p202574	-0.02139	-0.02096	0.02245	0.01606	-0.00245	-0.02267	0.00554	-0.00428	0.02429	-0.01106	-0.00138	0.00099	-0.00017	0.01822	-0.00518	0.01012	-0.00290	0.03643	-0.00426	-0.00704	0.03111	0.00598	-0.01641	-0.02329	-0.02298	0.00243	-0.01419	0.00246	-0.00084	-0.00284	0.00444	-0.01718	0.00583	-0.03366	-0.00558	-0.00485	-0.03662	0.05286	0.02286	-0.02122	0.00339	0.02974	0.02060	0.00986	0.01260	0.00359	0.00995	0.01809	-0.03124	-0.00606	-0.02106	-0.01931	0.00039	0.01265	0.00446	0.01406	0.00123	-0.00555	0.01411	-0.03480	-0.00255	-0.03236	-0.00860	0.00451	(And (Agent $e0 $x0) (Past $e0) (Through $e0 $x1))
p202575	0.02433	0.01873	0.03339	-0.10196	0.00495	-0.04384	0.02869	-0.02802	-0.08115	-0.06344	-0.02654	0.06741	-0.04326	-0.00316	-0.00742	0.14776	0.00526	0.00919	-0.02346	0.00130	-0.05752	0.02269	0.22042	0.01464	-0.04516	0.13571	0.20504	-0.04669	-0.07608	-0.01750	0.00783	-0.02522	0.05106	-0.05115	-0.01181	-0.02717	-0.01316	0.02037	0.05832	-0.04258	-0.00612	-0.03893	0.06222	0.08405	-0.03007	0.00173	0.05931	0.07229	0.00574	-0.00450	0.05669	-0.02572	-0.06816	-0.08285	-0.05596	-0.02856	0.17295	-0.05493	-0.05893	-0.01978	-0.06866	-0.01911	0.05340	-0.07521	(And (Cardinality $x0 <num>) (GroupOf $x0 egg) (Theme $e0 $x0))
p202576	-0.00128	-0.02306	-0.00712	-0.01344	0.00328	0.01781	-0.00934	0.05906	-0.03320	-0.02161	0.00195	-0.02265	-0.01903	-0.00041	-0.00052	-0.00650	-0.01115	-0.01646	0.01266	-0.00958	-0.00034	0.06579	0.04417	-0.03480	-0.01399	-0.02671	0.02619	0.00202	-0.01099	0.00806	0.01215	0.14034	-0.01936	-0.01948	0.01400	-0.00396	-0.01656	-0.02957	-0.02473	0.00634	-0.00547	0.03393	0.02456	-0.01397	0.00576	0.01782	-0.02856	0.02148	-0.01824	0.00160	0.00254	-0.02262	-0.01257	0.03808	0.00930	-0.01343	-0.00396	-0.00093	0.01072	0.00514	-0.01959	0.00322	0.07696	-0.02115	(And (Goal $e0 $x0) (Member $e0 go) (Past $e0))
p202577	-0.00860	-0.00723	0.00219	0.00349	-0.00957	0.00738	0.00346	0.02059	-0.02587	-0.01542	0.01218	-0.00478	0.00800	-0.00334	-0.01139	-0.00654	0.00402	-0.01187	-0.00636	0.00273	-0.00253	-0.00606	0.01132	-0.02557	-0.00703	-0.00443	-0.00147	-0.00134	0.01039	-0.02852	0.01142	0.15290	-0.00158	0.00141	0.00725	0.03538	0.00142	0.02431	-0.02269	-0.00997	-0.01100	0.01294	0.00763	-0.00625	-0.01062	-0.00816	-0.00188	0.00528	0.04744	0.00782	-0.00075	-0.01123	0.00597	-0.00136	0.00648	-0.00492	0.00590	0.00192	0.01285	0.00245	-0.01482	-0.01503	0.04743	-0.01597	(And (Goal $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202578	-0.00903	-0.03541	0.08183	-0.05743	-0.05256	-0.06128	-0.01556	0.16386	0.04122	0.08421	-0.05162	-0.04140	-0.00144	0.00232	-0.03172	0.19719	-0.00432	0.11319	0.02456	-0.01716	-0.02944	-0.09439	-0.08278	-0.04139	-0.04401	0.02826	-0.06915	-0.00874	-0.01769	-0.00788	-0.01692	0.00707	-0.08339	-0.04306	-0.01398	-0.06020	0.17636	-0.08107	0.16177	0.16749	-0.02575	-0.04924	0.01315	0.01363	-0.05704	-0.05333	-0.01742	0.00387	0.02273	0.05970	-0.04321	-0.02489	-0.09621	0.11713	0.10174	0.02891	0.03535	-0.03056	0.09422	-0.00986	-0.03995	0.03786	-0.03764	0.01912	(And (GroupOf $x0 lemon) (Member $x0 crate) (Theme $e0 $x0))
p202579	-0.05769	0.01249	-0.01277	0.01963	0.02154	0.00805	-0.01410	-0.00242	-0.05115	-0.01922	-0.04016	0.14275	-0.00336	-0.01140	0.01724	-0.06080	-0.00766	-0.02323	0.00673	0.00841	-0.00060	0.03297	-0.02091	0.02338	-0.00378	0.03183	-0.06231	-0.02383	-0.02918	0.02980	-0.03754	-0.00980	-0.00883	0.07023	-0.04049	-0.06804	-0.04397	-0.02302	-0.01260	0.00311	0.11656	-0.02280	-0.03167	0.02715	0.02776	0.00751	0.02318	0.00587	0.12749	-0.02842	-0.01555	0.04146	0.03711	0.10929	0.04811	-0.04426	0.00199	-0.00939	-0.02069	-0.00184	-0.00771	-0.01097	-0.00811	-0.00057	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0))
p202580	-0.05769	0.01249	-0.01277	0.01963	0.02154	0.00805	-0.01410	-0.00242	-0.05115	-0.01922	-0.04016	0.14275	-0.00336	-0.01140	0.01724	-0.06080	-0.00766	-0.02323	0.00673	0.00841	-0.00059	0.03297	-0.02091	0.02338	-0.00378	0.03183	-0.06231	-0.02383	-0.02918	0.02980	-0.03754	-0.00980	-0.00883	0.07023	-0.04049	-0.06804	-0.04397	-0.02302	-0.01260	0.00311	0.11656	-0.02280	-0.03167	0.02715	0.02776	0.00751	0.02318	0.00587	0.12749	-0.02842	-0.01555	0.04146	0.03711	0.10929	0.04811	-0.04426	0.00199	-0.00939	-0.02069	-0.00184	-0.00770	-0.01097	-0.00811	-0.00057	(And (Holder $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202581	-0.00881	0.00274	-0.01764	0.01099	0.00185	-0.00431	-0.00072	0.00806	-0.02985	-0.03949	0.00114	0.01480	0.02474	-0.01123	-0.01393	-0.01290	-0.00182	-0.01312	-0.01581	0.00293	0.00110	-0.01450	-0.00493	-0.01233	0.00610	0.00665	-0.00383	-0.00829	0.00845	-0.03168	0.01580	-0.01530	0.00188	0.00179	-0.00183	0.02085	-0.01029	0.01413	-0.02242	-0.01676	-0.01570	-0.01156	0.00426	0.01383	-0.01563	-0.00433	0.00588	0.00387	0.10063	0.01103	-0.00821	-0.00182	0.02279	-0.02178	0.01037	-0.01772	0.01016	-0.00109	0.00919	0.00823	-0.00661	-0.00173	0.03125	-0.00557	(And (Member $e0 capture) (Past $e0) (Theme $e0 $x0))
p202582	0.04035	-0.00599	-0.01340	0.01986	-0.01533	0.06696	0.01548	-0.02605	0.00996	0.03358	-0.03158	-0.02348	-0.00880	-0.00671	0.01282	-0.00232	-0.00378	0.00298	-0.00916	0.02151	0.01195	-0.05914	-0.02559	0.02370	-0.01314	0.03771	-0.00756	-0.00626	-0.00420	0.00361	0.01095	0.00078	-0.01957	0.00427	-0.03259	-0.00868	0.00306	-0.02019	0.04658	-0.03388	0.01317	-0.00781	-0.00336	0.02338	0.05143	0.01233	0.02685	-0.00692	-0.00823	-0.01090	-0.02768	0.01556	-0.00973	-0.00529	-0.01206	0.00910	-0.00198	-0.01614	-0.00900	-0.02617	0.02045	0.01191	-0.04305	0.04480	(And (Member $e0 fall) (Past $e0) (Patient $e0 $x0))
p202583	0.04704	-0.00607	-0.02729	0.00317	-0.00013	-0.00048	-0.00785	-0.00938	-0.02778	0.00100	-0.02220	-0.00993	0.00006	-0.00736	-0.00657	0.00286	-0.00582	0.01871	-0.00184	0.02022	-0.00765	0.02395	-0.00632	-0.00617	0.01405	0.00623	-0.00398	-0.01488	0.00331	0.02518	0.00409	-0.00752	-0.00862	0.01543	-0.03552	0.00342	0.03778	0.00427	-0.01659	0.00791	0.00604	-0.03336	-0.01423	0.01314	-0.01835	0.00713	0.01194	-0.00252	-0.02025	-0.01742	-0.00727	0.01033	0.02338	-0.01316	0.01263	-0.01831	0.00854	-0.00912	-0.00685	-0.00279	0.00141	-0.00440	-0.01554	0.04043	(And (Member $e0 kill) (Past $e0) (Patient $e0 $x0))
p202584	0.03689	0.10468	-0.01188	-0.01157	0.00208	-0.00251	0.00107	-0.01618	-0.01010	-0.00598	0.00004	-0.03033	-0.01471	-0.00719	-0.01054	-0.00318	-0.00111	0.01578	0.12311	0.01696	-0.00299	-0.02817	0.01362	-0.01450	0.01460	0.02989	0.01007	-0.02783	-0.04536	-0.01666	-0.00866	-0.00374	-0.00708	0.04545	0.01666	-0.01879	0.00480	-0.01799	-0.01613	-0.00755	0.00431	-0.02492	-0.02353	0.00907	0.01821	-0.02991	0.00649	-0.00133	0.01360	0.03522	0.00931	0.01954	0.00767	0.00400	-0.00509	-0.01353	-0.02885	-0.00958	-0.03521	-0.01113	-0.00651	0.03146	-0.02864	0.00477	(And (Member $e0 make) (Past $e0) (Patient $e0 $x0))
p202585	-0.02348	-0.00333	0.33575	-0.05358	0.04123	-0.04322	-0.00967	-0.03455	0.07957	0.16596	-0.11170	0.03138	-0.02579	-0.00047	-0.05735	-0.04327	0.00284	0.01201	-0.03431	-0.00232	-0.01417	-0.02905	-0.00561	0.04281	-0.00337	-0.04671	-0.08552	-0.01283	0.11216	-0.08077	-0.01908	0.00561	0.01115	-0.04283	-0.08455	0.01489	0.01244	-0.02910	0.03973	0.13136	-0.00307	-0.02408	-0.07956	0.02964	0.00914	0.03530	-0.00465	-0.05470	0.03495	-0.02012	0.00733	0.22546	-0.02913	-0.03406	0.00946	-0.02684	0.15448	-0.01577	-0.02783	-0.04230	-0.00992	-0.08800	-0.00413	0.04788	(And (Member $e0 sell) (Past $e0) (Theme $e0 $x0))
p202586	0.05558	-0.01723	0.07221	0.14658	0.00670	-0.00262	-0.00878	0.06869	-0.03772	0.05981	-0.00271	-0.03985	-0.03428	-0.00228	-0.03843	0.00532	0.00063	0.03908	-0.02022	0.03724	-0.04099	0.02791	0.05160	0.10628	-0.05209	-0.01762	0.00068	-0.03507	0.04363	-0.01450	-0.02028	-0.00672	-0.00814	-0.01843	0.05079	-0.00453	-0.00901	0.00524	0.00143	-0.04885	0.04623	0.04093	-0.03879	-0.04841	0.04044	0.00757	-0.00092	0.02950	0.03372	0.01572	-0.03675	-0.05759	0.00486	-0.00706	-0.02137	-0.00966	-0.01214	0.00544	0.00976	0.00766	-0.00618	-0.03182	-0.01501	-0.02031	(And (Member $e0 start) (Past $e0) (Patient $e0 $x0))
p202587	-0.01689	-0.02167	-0.08440	-0.05675	-0.05009	0.02745	0.00161	-0.09298	0.06507	0.15961	0.00858	-0.09196	0.04737	0.01771	-0.00377	0.10455	-0.01349	-0.07364	0.07412	0.00542	-0.07267	-0.06191	0.00464	-0.02164	0.00920	-0.01425	0.09570	0.02561	-0.02343	0.01680	-0.06294	0.06342	-0.03951	0.02665	0.02805	0.00431	-0.01901	-0.00752	-0.01788	0.01798	-0.00928	0.05068	-0.04343	-0.02782	0.06046	-0.01604	0.12152	-0.01967	-0.00348	-0.04350	0.00380	0.10953	0.06028	0.04414	-0.07113	-0.02532	-0.05932	-0.00848	-0.00684	0.10855	-0.07015	0.05460	-0.11350	0.04954	(And (Member $e0 try) (Past $e0) (Theme $e0 $e1))
p202588	-0.02876	-0.01492	-0.04676	0.05921	-0.03325	-0.04441	-0.09038	-0.07125	-0.00047	-0.02423	-0.00544	-0.00084	-0.04882	-0.00719	-0.02514	0.01405	-0.00143	0.00004	0.00906	-0.00548	0.00469	0.03950	-0.07474	0.02619	-0.04885	0.24469	-0.06493	0.06357	0.16320	-0.03886	0.02759	0.06472	0.01275	0.01325	0.12590	-0.02303	-0.04410	-0.00649	0.04021	0.05961	-0.06921	-0.08232	0.07919	0.30101	0.03118	0.03438	-0.04342	-0.02807	0.00295	-0.02884	-0.02645	0.02899	0.05213	0.00620	-0.11344	-0.00311	-0.10932	0.21338	0.03752	-0.03191	0.02414	-0.00662	-0.13132	-0.03448	(And (Member $x0 budget) (Possession $x0 next_year) (Theme $e0 $x0))
p202589	-0.02481	-0.00355	0.33923	-0.05364	0.04078	-0.04089	-0.01562	-0.03128	0.08079	0.16320	-0.11197	0.02956	-0.02746	-0.00053	-0.05554	-0.04181	0.00298	0.00965	-0.03358	-0.00119	-0.01703	-0.03139	-0.00911	0.04227	-0.00187	-0.04516	-0.08476	-0.01110	0.10169	-0.08384	-0.02084	0.00550	0.01174	-0.04207	-0.07842	0.01371	0.01436	-0.02796	0.03247	0.12823	-0.00557	-0.02387	-0.07611	0.03849	0.00604	0.03571	-0.00420	-0.05516	0.03458	-0.01749	0.00733	0.22833	-0.03053	-0.02958	0.00342	-0.02322	0.15382	-0.01136	-0.02317	-0.04337	-0.00914	-0.08934	-0.00815	0.04633	(And (Past $e0) (Recipient $e0 $x0) (Theme $e0 $x1))
p202649	-0.01270	-0.00099	0.00218	-0.00072	0.03276	-0.01348	-0.01699	-0.00938	-0.00777	-0.01092	-0.02063	0.00707	0.02937	-0.01164	0.00053	-0.00095	-0.00468	0.01639	-0.00476	0.00339	-0.01023	0.04466	-0.01898	0.00402	0.00548	0.00306	-0.00908	-0.00981	-0.01023	-0.00463	-0.02044	-0.00239	-0.00813	-0.00844	-0.01201	0.00394	0.03015	-0.01174	-0.00025	-0.00389	0.00433	-0.01591	-0.01568	0.00002	0.00997	0.01112	0.00668	0.01231	-0.00545	-0.00433	-0.00314	-0.00945	-0.01038	-0.01739	0.01076	-0.00162	0.00693	-0.00589	-0.01801	-0.00556	0.02104	-0.00441	0.00559	0.02370	(And (Agent $e0 $x0) (Can $e0))
p202650	0.12131	-0.01716	-0.01444	-0.00043	-0.02533	0.00032	-0.03691	-0.03660	-0.02595	0.09455	-0.00794	-0.05675	-0.02433	0.00491	0.03870	0.09437	0.00707	0.07838	0.00303	-0.01385	0.11146	0.05381	-0.01584	-0.03963	0.10558	-0.01382	-0.02161	0.09195	-0.03353	-0.06936	-0.05324	-0.01495	0.11664	-0.06625	-0.04039	-0.03247	-0.01416	-0.00356	-0.03458	-0.01007	-0.03261	-0.01156	-0.04605	-0.06720	0.05473	-0.03508	0.08602	-0.02222	0.10588	-0.06273	0.11009	-0.00588	-0.06507	0.09625	-0.05723	0.00179	-0.04481	0.08519	-0.04094	-0.03049	0.09498	-0.03962	0.08703	-0.07072	(And (Agent $e0 $x0) (GroupOf $x0 climber))
p202651	0.02724	0.01972	0.01490	-0.00577	0.03873	-0.02124	-0.04162	0.01351	-0.00603	-0.04179	-0.01713	0.01606	0.01374	-0.01158	-0.01415	0.00759	-0.00216	-0.01190	-0.01394	0.00095	-0.02601	0.03606	-0.00037	0.00777	0.02945	-0.01861	-0.01891	-0.01778	-0.00151	0.00978	-0.01768	-0.00759	0.01926	-0.02853	-0.03027	0.02270	-0.00299	-0.00358	-0.00413	0.00551	-0.00351	-0.01099	-0.03122	-0.00118	-0.02007	0.00243	-0.01396	-0.01397	-0.03858	0.00737	0.01375	-0.01478	-0.00503	-0.01204	0.02888	-0.01338	0.00225	-0.01133	-0.01455	0.01279	0.01629	0.02443	0.02719	-0.02340	(And (Agent $e0 $x0) (Member $e0 block))
p202652	0.01383	-0.02281	0.04361	-0.00765	-0.00003	-0.01440	-0.01747	-0.01238	-0.00495	-0.03234	-0.00471	0.03060	-0.03470	0.01585	-0.01066	0.03551	0.00144	-0.04059	0.00815	-0.00264	0.04947	0.01948	-0.00135	0.01747	-0.01572	-0.02177	0.02244	0.00163	-0.02772	0.00826	-0.01016	-0.00576	-0.00592	0.06313	-0.01698	0.00945	0.01208	-0.01134	-0.01709	-0.01711	-0.01993	0.03211	-0.02625	-0.01588	-0.01769	0.05646	-0.02702	-0.01212	-0.00907	0.01281	-0.00806	-0.01738	-0.00297	-0.02976	0.01664	-0.01969	-0.02493	0.01501	0.00597	0.00933	0.00630	0.03869	-0.00079	-0.00931	(And (Agent $e0 $x0) (Member $e0 examine))
p202653	0.00453	-0.02728	-0.01405	-0.00999	0.04025	-0.03999	-0.02662	-0.02143	-0.00546	-0.00840	-0.03563	0.04690	-0.00900	0.05630	0.01287	-0.02999	0.02534	0.00193	-0.01296	-0.01075	0.02264	0.00561	-0.01638	0.02681	0.00284	0.01796	-0.03065	0.00874	-0.01500	-0.01629	0.01458	0.01812	0.00846	0.03158	-0.03661	-0.00032	-0.00355	-0.03546	0.04284	0.01863	-0.01292	-0.04424	-0.00815	0.00224	-0.02689	-0.02154	0.04139	0.04137	0.01013	0.01582	-0.00715	-0.00779	0.03022	-0.04090	0.02389	0.02479	0.01492	-0.02101	-0.00572	-0.00769	0.01063	-0.00971	-0.02327	0.00306	(And (Agent $e0 $x0) (Member $e0 play))
p202654	0.06788	-0.10099	-0.08251	-0.06646	0.03418	-0.05163	0.03157	0.00587	-0.03314	-0.01315	0.01961	-0.05643	-0.02809	-0.01301	0.18204	-0.06203	-0.01186	0.03965	-0.08715	-0.00961	0.12286	0.00499	0.02728	-0.06528	-0.07428	0.14059	-0.04792	-0.05836	0.16951	0.00204	-0.03425	-0.01267	-0.12297	-0.13255	0.03369	0.01960	-0.02569	-0.00466	0.05906	0.04713	-0.00758	-0.00108	0.00165	-0.03543	-0.04204	0.24041	-0.08358	0.12527	-0.00111	0.02929	0.06001	0.00154	-0.08476	0.14592	-0.04730	-0.03530	-0.01729	0.00094	-0.06664	0.16091	-0.07622	-0.04571	0.01941	-0.03519	(And (Agent $e0 $x0) (Member $e0 reach))
p202655	-0.00911	-0.03649	0.01001	-0.00849	0.05755	0.23342	-0.02096	-0.02744	-0.01615	-0.00756	0.01860	0.01854	-0.00672	-0.01327	-0.00017	-0.03847	-0.00188	0.00665	0.03754	0.00451	-0.00216	0.06671	0.03890	0.01375	0.01445	-0.00744	0.02242	0.02106	0.01082	-0.03533	-0.02237	0.00309	0.02059	-0.03096	-0.01169	0.01040	-0.01392	0.00974	0.18826	-0.01082	-0.00208	0.02273	-0.00322	-0.05554	0.06223	0.01056	-0.00856	-0.00700	-0.00277	-0.04606	-0.00666	-0.02896	-0.05183	-0.01533	0.00259	0.00984	-0.02305	-0.01319	-0.07017	-0.02448	0.00563	0.03454	-0.04671	-0.02152	(And (Agent $e0 $x0) (Member $e0 receive))
p202656	-0.05071	-0.01120	-0.04873	-0.02278	0.03708	-0.00345	-0.01620	0.00395	-0.01127	-0.00883	0.00433	0.05106	-0.03550	-0.02195	0.02188	-0.00476	-0.00917	-0.03109	-0.01437	0.04788	0.05765	0.08365	-0.00518	-0.00768	0.01590	-0.02105	0.05511	0.01399	-0.04540	-0.01278	-0.02062	-0.01365	-0.01857	0.04840	0.01505	-0.01374	0.01713	-0.02229	-0.01109	0.09720	-0.03193	0.03572	-0.04166	-0.02050	-0.00850	0.05613	-0.03737	0.04057	0.03723	0.00153	-0.01582	0.02884	-0.01503	-0.01528	-0.00961	-0.01857	-0.01573	0.03137	-0.03478	0.00376	-0.06537	-0.03158	0.03277	-0.05669	(And (Agent $e0 $x0) (Member $e0 sign))
p202657	-0.01595	-0.02995	0.01007	-0.01533	0.02807	-0.01737	-0.01073	-0.01505	-0.01358	-0.02448	-0.00233	-0.00093	0.03338	0.01079	0.00123	0.00051	-0.00372	0.03791	0.02462	0.00314	-0.01632	0.08023	-0.01016	-0.01315	0.00086	0.01154	-0.01096	-0.00754	-0.01208	-0.01325	-0.02959	-0.01141	-0.00999	-0.01998	-0.00986	0.00899	0.04345	0.01859	-0.00781	-0.02341	0.00833	-0.02057	-0.01852	-0.00913	0.00924	0.02402	-0.00445	0.00876	-0.00776	-0.00778	-0.00250	-0.01617	-0.01261	-0.01274	0.00809	-0.01350	0.00963	-0.00555	-0.00698	-0.01123	0.01608	0.00481	0.00040	0.05191	(And (Agent $e0 $x0) (Member $e0 watch))
p202658	0.01668	-0.00044	0.02284	-0.00405	0.03951	-0.01673	-0.03915	0.01567	-0.00045	-0.03602	-0.01061	0.01182	0.01783	-0.01032	-0.02527	0.01649	-0.00203	-0.01233	-0.00397	0.00094	-0.02619	0.03724	-0.00416	-0.00441	0.01842	-0.01361	-0.01159	-0.01020	-0.00653	0.01150	-0.01181	-0.00624	0.01377	-0.03295	-0.01992	0.02803	-0.00884	-0.01530	-0.01313	-0.01148	-0.00696	-0.00497	-0.02421	-0.00487	-0.01115	0.00577	-0.01708	-0.00431	-0.04180	0.00849	0.01298	-0.02001	-0.00740	-0.01062	0.02013	-0.01119	-0.00378	-0.01434	-0.00080	0.01322	0.01529	0.03712	0.02658	-0.02098	(And (Agent $e0 $x0) (Member $x0 automobile))
