pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p201348	0.01661	0.01317	0.00406	-0.00184	0.02683	-0.00534	-0.02011	0.14164	0.07159	0.00036	0.00135	0.03258	-0.01006	-0.00887	0.01130	-0.05381	-0.04299	-0.02280	-0.01626	-0.09216	0.00415	-0.08778	0.03489	-0.04938	0.08030	-0.02976	-0.00198	0.01028	0.03172	0.20757	0.04834	-0.00592	-0.01481	-0.04394	0.03580	0.00538	0.00863	-0.00176	-0.01849	-0.01754	-0.01043	-0.06231	-0.01036	-0.02388	-0.03514	-0.00624	0.01145	-0.04621	0.00751	0.00873	0.00298	-0.02367	0.00720	-0.03318	-0.02027	-0.04739	-0.02643	0.00743	0.00572	-0.00499	0.06410	-0.05204	-0.00969	-0.05815	(And (Goal $e0 $x0) (Theme $e0 $x1))
p201349	-0.10850	-0.06947	0.29421	0.11148	0.00017	-0.01006	0.01374	0.08906	-0.01700	0.18742	0.03553	-0.09423	0.00838	0.06550	0.05894	-0.14236	-0.17770	0.15083	-0.09256	0.13455	0.24236	-0.09480	-0.01380	-0.07032	0.00151	-0.08703	0.14351	-0.00309	-0.01388	-0.07915	-0.11086	-0.06174	-0.02841	-0.12352	-0.03796	-0.13609	0.06238	-0.02994	-0.06126	0.05792	0.08605	0.11666	-0.18903	-0.11244	0.10350	0.04271	0.03923	-0.13084	0.03512	0.03497	0.02723	0.10485	-0.07722	-0.04502	0.24517	0.00400	0.02214	0.02709	0.02700	0.13633	-0.05822	0.07551	-0.01975	0.01542	(And (Location $e0 $x0) (Member $e0 live))
p201350	-0.18133	-0.07624	-0.00047	-0.09357	0.00463	0.01957	-0.00858	-0.10312	0.04682	-0.09999	-0.18099	-0.04495	0.00359	-0.02474	-0.04904	-0.16148	0.00542	0.30965	-0.01671	0.02335	0.06605	0.05760	-0.02788	0.26735	0.00222	0.25285	-0.03534	-0.11320	-0.01004	0.05578	-0.01559	0.08050	-0.00910	0.28029	-0.21731	0.00329	0.00481	0.02202	0.05344	-0.05151	0.02941	-0.05511	-0.11111	-0.03279	-0.07577	-0.02399	-0.02063	-0.07284	0.66764	0.03995	0.00304	-0.10230	0.13727	-0.13921	-0.01652	0.15743	0.01201	0.16013	-0.02496	0.06517	-0.05864	-0.02238	-0.02706	0.02380	(And (Member $e0 capture) (Past $e0))
p201351	-0.07069	-0.07798	-0.02248	-0.12730	0.00225	0.00940	-0.01817	0.14383	0.02684	0.43967	-0.05448	-0.09302	0.15084	-0.05187	-0.02640	-0.07958	0.01819	0.14984	-0.05946	-0.06856	0.19580	-0.00247	-0.01713	0.05323	-0.10548	0.06871	-0.01437	0.01786	-0.02417	-0.07560	0.12997	-0.08461	0.03580	-0.10413	0.06000	0.07008	-0.09296	-0.02281	0.58743	0.02034	-0.02530	0.00703	-0.08011	-0.03369	-0.01802	0.03845	-0.02784	-0.18254	-0.04133	0.01022	-0.01242	0.05739	-0.12142	0.05476	-0.07969	-0.00369	-0.09004	0.03888	0.02307	0.00738	0.00035	0.05300	-0.00676	0.00138	(And (Member $e0 fall) (Past $e0))
p201352	0.01654	-0.04004	-0.00003	-0.01071	0.01266	0.00326	-0.01371	-0.00808	0.03225	-0.07838	-0.04031	0.03485	0.00867	-0.03064	0.13387	-0.03250	-0.09180	-0.03613	0.09098	0.14513	-0.02791	-0.17622	0.01864	-0.00549	-0.03855	-0.03075	0.09390	-0.03528	-0.00774	0.08444	-0.07279	0.03794	0.01747	-0.05469	-0.02935	0.05096	-0.03296	-0.01396	0.07580	-0.08923	0.04128	-0.00238	0.16556	-0.06582	0.09932	-0.02603	-0.02952	0.09387	0.06954	-0.06477	-0.00553	-0.04716	-0.06029	0.03654	-0.00247	0.01149	-0.00586	0.03942	-0.02704	-0.04440	0.04242	-0.06322	-0.02166	-0.03989	(And (Member $e0 get) (Past $e0))
p201353	0.32540	0.19359	0.01447	-0.02934	0.04555	-0.01685	0.00818	0.04033	0.03027	0.07984	-0.10763	0.11393	0.04419	-0.01845	-0.05059	0.04568	-0.08398	-0.23356	-0.06510	0.08433	-0.09315	0.17642	0.01955	0.15908	0.04858	0.24242	0.02739	-0.14297	-0.03859	-0.03323	-0.04592	0.03590	0.01521	-0.03618	0.29863	0.02648	-0.08537	-0.01204	-0.06113	0.00894	-0.03868	0.02191	-0.03596	-0.05436	-0.12321	0.28661	-0.02791	0.06535	-0.02594	0.02317	-0.00381	0.00109	0.06879	0.01930	-0.00693	-0.14176	-0.06298	0.05078	-0.02570	-0.10376	-0.03077	-0.10750	-0.00853	0.03381	(And (Member $e0 take) (Theme $e0 $x0))
p201354	0.11375	0.01650	-0.02616	0.08288	0.14419	-0.04385	-0.00106	-0.00323	0.03279	0.18511	0.10339	0.05209	-0.05013	-0.03287	-0.02809	-0.05134	-0.03477	-0.13238	-0.14900	0.02816	-0.13790	0.03316	0.00350	-0.11106	0.13854	-0.11953	0.11050	0.06635	0.04519	-0.00918	0.04847	-0.23619	0.03821	0.36338	-0.03311	-0.16636	-0.14401	0.01145	-0.12835	0.05725	-0.17533	-0.10073	0.12528	-0.11311	0.09983	0.07479	-0.02328	0.10757	0.13958	0.04029	-0.00604	0.26347	-0.13434	-0.05139	0.41897	-0.07275	0.05898	0.03689	0.00636	0.00061	-0.03716	-0.07048	-0.01546	-0.02883	(And (Member $e0 turn) (Patient $e0 $x0))
p201355	0.01330	-0.00755	-0.01497	-0.02156	-0.00215	0.00229	0.05934	-0.09177	-0.07665	-0.00483	-0.00555	0.03433	-0.00641	0.04992	0.06114	-0.04095	0.02349	-0.06894	0.06574	-0.01159	-0.03970	0.04108	0.13478	-0.01378	-0.05368	-0.00284	0.00906	0.08407	0.01019	0.05324	-0.01418	0.00688	0.02886	0.02106	-0.08455	0.01906	0.01104	-0.01056	-0.00825	0.00774	0.03467	-0.04642	-0.01379	-0.02391	-0.06319	0.09984	0.00574	-0.03018	0.03917	-0.03383	0.02618	-0.04955	-0.02431	0.01135	-0.00703	0.00260	0.04649	0.00562	-0.00280	0.01700	-0.02615	-0.06638	-0.01954	-0.01461	(And (Member $e0 use) (Theme $e0 $x0))
p201356	-0.06040	-0.06439	0.00117	-0.00490	-0.01670	-0.00038	-0.01462	0.06861	0.03361	0.03123	-0.03194	-0.01756	-0.00580	-0.01639	0.36871	-0.02771	-0.03431	0.06784	-0.02514	-0.01261	0.03617	0.31684	-0.01117	0.03502	0.08480	0.00535	-0.06193	-0.05331	-0.03948	-0.02226	-0.00810	-0.00320	0.04499	0.00450	0.03258	-0.00463	-0.00419	-0.00655	-0.05109	0.00928	0.09973	0.01111	-0.02337	0.03788	-0.21369	-0.00090	-0.00693	-0.03623	-0.05868	-0.01454	0.00370	0.04097	-0.05991	-0.00413	-0.00082	0.01831	0.00969	-0.00319	0.00002	0.04102	-0.02001	-0.01159	0.00780	-0.00097	(And (Obligated $e0) (Past $e0))
p201357	0.00448	0.03915	0.03198	0.00372	0.00336	-0.02449	-0.00995	0.07678	-0.01469	0.02141	0.04681	-0.00656	0.00499	-0.01863	0.01882	-0.05425	-0.06001	0.05432	-0.03044	0.05364	-0.00158	-0.03156	0.00073	0.03238	0.00166	-0.07020	0.01698	-0.05462	0.00103	-0.06895	-0.02158	0.01714	-0.05563	0.00648	0.04747	0.02382	-0.04232	-0.01356	-0.01318	0.00950	-0.03087	0.00437	0.01497	-0.03639	0.03277	-0.01285	-0.03739	-0.01316	-0.04648	0.01268	-0.00437	-0.04803	0.00348	-0.01110	-0.02627	0.03479	-0.02716	-0.01828	-0.00209	0.07635	-0.01985	0.06157	-0.00501	0.01155	(And (Past $e0) (Patient $e0 $e1))
p201358	-0.03211	-0.06328	-0.03017	-0.01868	-0.01280	-0.03353	-0.00638	-0.04116	-0.03612	-0.02085	-0.01831	-0.01544	-0.00018	-0.00678	-0.00384	0.01266	0.01642	0.02695	0.02398	-0.00181	0.03277	-0.02362	-0.00708	-0.01833	0.01482	-0.00088	0.00262	-0.03212	0.00439	0.00300	-0.02936	-0.02805	-0.02445	-0.00510	0.04707	0.03886	0.02163	-0.00863	-0.00537	-0.01168	-0.00931	0.01083	0.00599	-0.04303	0.02179	0.02237	-0.00227	-0.04628	-0.02847	0.00022	-0.00170	0.02052	0.02903	-0.01265	0.00575	-0.00499	-0.00137	-0.01821	0.04292	0.00886	-0.03084	-0.03093	0.00888	0.02686	(And (Past $e0) (Time $e0 yesterday))
p201359	-0.05893	-0.10864	-0.02391	0.33119	-0.01778	0.01894	0.00192	0.07525	0.00113	-0.16701	-0.11014	-0.06102	-0.01693	-0.01689	0.00032	-0.06239	-0.05574	0.01097	-0.09002	-0.02125	0.14376	-0.02518	0.00378	-0.07686	-0.03177	0.18531	-0.09362	0.05219	0.04017	-0.02678	0.04454	0.01343	0.02353	-0.02253	-0.06825	0.09319	0.03054	0.00020	-0.00724	-0.06346	-0.06525	-0.03414	0.15203	0.08251	0.03956	0.23976	0.02385	-0.09496	0.00584	-0.01236	0.00253	-0.01885	-0.07365	0.02144	-0.05959	0.04560	-0.04640	-0.03024	0.01011	0.10397	0.17697	0.08849	0.00680	-0.02032	(And (Patient $e0 $x0) (Theme $e0 $e1))
p201399	-0.01987	-0.02819	0.01294	-0.01642	-0.04066	-0.00367	-0.01407	-0.04729	-0.05756	-0.04541	0.01439	-0.01060	0.09386	0.00774	-0.04840	-0.02657	-0.01192	0.00851	-0.03098	0.02306	-0.01239	-0.00980	0.11055	0.01717	-0.03588	-0.02009	-0.04433	0.05663	0.02183	0.02500	-0.04469	0.03905	-0.01718	0.15729	-0.00165	0.01251	-0.07385	0.00062	0.02754	-0.02555	0.02166	0.17868	0.02690	0.02999	0.01050	-0.05477	0.01052	-0.04425	-0.06983	-0.05825	-0.00178	-0.04955	-0.02618	0.05024	-0.05587	0.03636	-0.04834	-0.06297	0.02894	-0.00191	0.01587	0.07074	0.01956	0.09637	(Agent $e0 $e1)
p201400	0.04738	0.00039	0.02114	0.05287	0.00971	-0.03173	0.00011	0.10912	0.00486	0.04546	0.09562	-0.03241	0.01482	-0.01658	0.05156	-0.02636	0.06900	-0.12353	0.07618	0.00888	-0.05688	-0.08979	0.00061	0.23647	-0.03717	-0.09125	0.01355	0.03050	0.03051	-0.07641	-0.07864	0.02799	0.08483	0.06958	-0.07339	0.09196	-0.07284	-0.02149	-0.03590	-0.12958	-0.03598	-0.06468	0.03150	-0.02475	-0.02657	-0.01234	-0.03592	0.04954	0.04434	0.01777	-0.00939	-0.03699	-0.00390	0.00609	-0.05345	-0.08727	-0.01342	-0.07005	0.01161	-0.01031	0.12460	0.04514	-0.00193	-0.08632	(Already $e0)
p201401	-0.02145	-0.01491	-0.00879	0.00426	-0.01651	0.00150	-0.00667	-0.01770	-0.00343	0.00566	-0.00887	0.00231	0.00136	0.00828	-0.00922	-0.00789	0.01868	0.01220	-0.02114	0.02447	-0.01248	-0.00445	0.01336	-0.00378	-0.00512	-0.00121	-0.00855	0.01061	-0.00878	0.00205	-0.01009	-0.01436	0.00391	-0.00852	0.02048	0.00685	-0.01280	0.04250	-0.01643	-0.01336	0.00150	0.03106	0.00231	0.00063	0.01006	-0.01150	0.02156	0.00192	-0.00435	0.00502	-0.00863	0.00466	-0.01043	-0.00454	-0.00397	-0.01419	0.00722	-0.01285	-0.00691	-0.00656	0.03257	-0.01350	-0.00012	0.04544	(For $x0 $x1)
p201402	-0.00248	0.02346	-0.01117	-0.01109	0.01925	0.03725	0.06614	0.00546	0.00632	-0.02654	-0.00651	-0.00930	-0.00106	-0.00488	-0.00574	0.01842	-0.00161	0.00940	-0.01270	-0.00493	-0.00636	0.00545	-0.01409	0.02091	0.02123	-0.00157	0.01088	-0.01113	-0.01115	-0.01156	0.01073	0.00408	0.00616	0.01593	-0.00767	-0.01285	0.01423	-0.00573	0.01035	-0.00792	-0.01682	0.02682	0.01318	-0.01746	-0.00181	0.00252	-0.01360	-0.01483	-0.00697	0.00426	-0.01166	0.03108	-0.00004	0.00527	-0.02156	-0.01672	-0.00519	-0.00729	-0.01217	-0.02362	-0.01377	0.00795	-0.00534	0.00010	(From $x0 $x1)
p201403	0.09247	-0.01472	0.00960	0.03684	0.00434	-0.01286	0.06454	-0.03908	-0.02985	-0.06826	0.04336	0.00677	-0.00501	-0.00586	-0.06252	-0.00784	0.11387	-0.08520	0.02827	0.09712	-0.01883	0.11067	0.00389	-0.02352	0.12859	-0.04105	-0.03025	-0.03302	-0.01248	0.02050	-0.08506	0.04874	-0.00711	0.00573	-0.09418	-0.05162	0.04934	-0.01641	0.13276	0.00807	-0.10359	-0.04602	-0.04068	-0.01204	-0.09073	0.07348	-0.01510	-0.01135	0.03140	0.03774	-0.01362	-0.04827	0.01036	0.02959	0.04453	0.00871	-0.02149	-0.01876	0.02537	0.03452	-0.03788	0.04273	0.01133	0.00918	(GroupOf $x0 student)
p201404	0.00267	0.03129	0.01450	0.00439	-0.00513	0.04955	0.00034	-0.02228	0.01800	0.00305	-0.00166	-0.00622	-0.00959	0.00332	0.00416	0.01027	-0.00266	-0.04565	0.02487	-0.04772	-0.02273	-0.00012	-0.00167	-0.05042	-0.04110	-0.01090	-0.02869	-0.03424	0.01284	0.02764	-0.04557	0.01015	0.00247	0.00561	-0.01369	-0.05821	-0.01067	-0.01154	-0.01720	0.00764	0.07568	-0.06164	-0.01592	0.00536	-0.01096	-0.05385	0.00996	0.05753	0.00387	-0.02562	-0.00107	-0.02580	0.01043	0.03890	-0.00937	0.08832	-0.02802	0.05109	0.11364	0.00042	-0.02940	-0.02370	0.01317	-0.00487	(Like $e0 $x0)
p201405	-0.18133	-0.07624	-0.00047	-0.09357	0.00463	0.01957	-0.00858	-0.10312	0.04682	-0.09999	-0.18099	-0.04495	0.00359	-0.02474	-0.04904	-0.16148	0.00542	0.30965	-0.01671	0.02335	0.06605	0.05760	-0.02788	0.26735	0.00222	0.25284	-0.03534	-0.11320	-0.01004	0.05578	-0.01559	0.08050	-0.00910	0.28029	-0.21731	0.00329	0.00481	0.02202	0.05343	-0.05151	0.02941	-0.05511	-0.11111	-0.03279	-0.07577	-0.02399	-0.02063	-0.07284	0.66764	0.03995	0.00304	-0.10230	0.13727	-0.13921	-0.01652	0.15743	0.01201	0.16013	-0.02496	0.06517	-0.05864	-0.02238	-0.02706	0.02380	(Member $e0 capture)
p201406	0.05030	0.00718	0.04276	-0.05017	-0.03860	0.04856	-0.03742	-0.14206	0.01394	-0.05980	0.09491	-0.03236	0.05032	-0.00927	-0.00012	0.11516	-0.02383	0.04160	0.01493	-0.01102	0.12006	0.02088	-0.02111	0.00520	-0.05857	0.18181	-0.11885	0.04326	-0.03336	0.12286	-0.02830	-0.01842	0.06042	0.22015	0.02399	-0.03323	-0.08565	-0.00556	0.02961	-0.03348	0.01805	0.09119	-0.00539	0.12331	-0.07087	-0.04437	-0.04047	0.07489	-0.12474	0.02407	-0.00255	0.02712	-0.07845	0.05114	-0.07600	0.04478	-0.09575	-0.05150	0.01276	-0.04860	-0.03685	0.03466	-0.00441	0.07430	(Member $e0 cause)
p201407	0.09956	-0.08374	0.00945	0.07273	0.03990	-0.02095	0.05948	0.00620	0.01319	0.00588	0.04118	-0.01101	0.29151	-0.03970	-0.01699	-0.07039	0.02575	0.03006	0.05550	-0.01889	-0.09226	-0.00849	-0.01142	0.01072	0.00763	-0.05330	0.09962	-0.05554	0.01637	-0.03174	-0.07217	-0.04745	-0.06334	0.07014	0.00746	-0.03899	0.02202	-0.01017	0.00356	-0.04849	-0.01410	-0.04865	-0.03888	0.03397	-0.01538	-0.01737	-0.06756	0.08907	0.00748	0.00554	-0.01774	0.01849	-0.05373	-0.01369	-0.01828	0.01200	-0.03047	-0.00614	-0.00829	0.11511	0.04311	0.01145	-0.05673	-0.08285	(Member $e0 close)
p201408	-0.02284	-0.02118	-0.00936	-0.03336	-0.03464	-0.00511	-0.01583	-0.00975	-0.03956	-0.00720	0.00445	-0.04033	-0.03713	-0.02103	0.15818	-0.01195	0.02872	0.02683	0.04084	-0.06013	0.09553	0.08606	0.02800	0.01425	-0.01346	-0.03364	0.01944	0.00632	0.04220	-0.00485	0.03082	0.03870	-0.02354	0.03684	0.00154	-0.00978	-0.02909	0.00432	-0.01672	-0.00964	-0.04975	-0.00635	-0.02551	0.06276	-0.06538	0.00049	0.02803	0.06609	-0.03115	-0.01222	-0.00145	0.08420	-0.02903	-0.05125	-0.00907	0.01589	-0.00896	0.05469	-0.00328	0.03951	-0.03847	-0.00925	-0.01409	0.01118	(Member $e0 do)
p201409	0.00766	0.07568	-0.01285	-0.05198	0.01022	0.06436	-0.01804	0.06630	-0.02495	-0.02243	0.00064	0.00651	-0.06665	-0.01509	-0.04836	0.00083	0.01216	-0.01704	0.01150	-0.01645	0.30463	-0.00458	0.07090	0.01874	-0.01101	-0.01756	-0.10664	-0.05453	0.01004	-0.05134	0.01934	0.00043	-0.01590	0.08087	0.10042	-0.05602	-0.08194	0.00615	0.00486	0.00399	-0.07614	0.01312	-0.03701	0.08329	-0.00582	0.06702	0.01460	0.30026	-0.04925	-0.05976	0.00157	0.02093	-0.00447	-0.01224	-0.04217	-0.01962	-0.04930	0.00115	-0.00676	-0.04198	-0.07826	-0.01411	-0.00707	0.01958	(Member $e0 help)
p201410	-0.01988	-0.00855	-0.01424	0.01389	-0.00658	-0.00453	-0.01155	0.02674	-0.04696	0.01169	0.01616	0.02227	0.00038	-0.00756	0.04273	-0.04867	0.07446	0.04154	-0.03396	0.06388	-0.02678	-0.02363	0.07403	0.04724	0.00068	-0.02571	0.04355	0.01390	-0.01052	-0.02799	-0.01929	0.00790	0.00731	0.00753	-0.01222	0.00639	-0.03963	0.00391	-0.01781	-0.02463	-0.02431	0.07567	-0.02572	0.07224	0.03325	-0.01738	-0.02157	0.00857	-0.04015	0.01038	0.03272	0.03596	-0.03719	-0.02363	-0.04448	-0.02893	-0.03206	0.00158	-0.01282	0.03499	0.01973	-0.02642	0.04531	-0.02403	(Member $e0 sell)
p201411	-0.04460	-0.00007	-0.02518	-0.06609	-0.03720	0.00586	0.00158	-0.00951	-0.01813	0.04769	0.20160	-0.04489	-0.01345	-0.00045	-0.00253	-0.00241	0.03255	-0.02682	0.01199	-0.05580	0.01459	-0.01350	-0.00462	-0.01899	-0.06416	0.08339	-0.00601	0.00702	-0.00409	0.03980	0.01756	-0.00592	-0.00889	-0.02232	-0.04661	-0.01589	0.02696	-0.02086	-0.02217	0.03335	0.12171	0.03897	0.02598	-0.00430	-0.00433	-0.01115	0.02578	-0.02766	-0.00850	-0.01787	0.00116	0.00462	0.04957	-0.03477	-0.00792	-0.04402	0.01775	0.01453	0.00817	0.02854	-0.07984	-0.01799	0.01337	0.06748	(Member $e0 talk)
p201412	-0.07791	-0.04093	0.00551	-0.03601	0.02758	-0.01391	-0.01449	0.03606	-0.04103	0.00485	0.05067	-0.02274	0.01230	-0.02881	-0.06415	0.00261	-0.04744	0.08119	0.07077	0.01590	-0.05859	0.02945	-0.00136	0.03874	-0.08144	-0.07805	0.05921	0.03089	-0.00799	-0.03213	-0.00466	0.01153	-0.01150	0.01130	-0.03764	-0.00037	-0.06098	-0.00528	-0.05685	-0.01946	0.16548	-0.09870	0.00233	0.04421	-0.03109	0.10372	-0.02139	0.02735	-0.05404	0.09650	-0.00437	-0.04438	-0.04754	-0.02057	-0.03619	-0.00095	-0.02195	0.02301	-0.01382	0.03851	-0.03119	0.13216	-0.00022	-0.00283	(Member $e0 watch)
p201413	-0.03419	-0.05382	-0.00617	0.08815	-0.05048	-0.01369	-0.01069	-0.07284	-0.03638	-0.02820	0.03907	0.01370	-0.02617	0.01656	-0.04500	0.02510	0.00999	0.05246	-0.00057	-0.03175	0.00114	0.06566	0.00262	0.04244	0.10265	-0.06528	-0.02423	-0.00417	-0.00227	0.02068	0.00355	0.00907	-0.03770	-0.01694	0.05103	-0.00143	0.01046	-0.00479	0.12790	-0.01084	-0.07927	0.00335	-0.01613	-0.02605	-0.04961	0.04910	0.08031	-0.00951	-0.04163	0.00603	0.02720	-0.01854	0.01676	-0.04576	0.01944	-0.06073	-0.01091	0.00876	0.02192	-0.00674	-0.01236	-0.05157	-0.00423	0.01320	(Member $x0 boy)
p201414	0.12134	-0.01449	-0.01269	0.02630	-0.00923	0.02724	-0.01387	0.04147	0.02222	-0.00713	0.06170	-0.05450	-0.01080	-0.01886	0.01766	-0.04304	-0.00592	-0.07841	-0.05132	-0.07581	0.03202	-0.05100	-0.00822	0.15846	0.08945	-0.08093	0.05543	0.01478	-0.01565	-0.03592	0.03127	0.02723	0.02089	-0.02456	-0.00245	0.01359	0.02331	0.00115	-0.00760	-0.02546	0.06260	0.05058	0.00095	0.01680	0.04374	-0.04848	-0.00341	-0.00706	0.04634	-0.00887	-0.00521	0.01559	-0.03443	-0.01927	-0.02511	-0.03505	-0.04043	0.00920	0.03992	-0.00735	0.04945	0.03515	0.02516	-0.02427	(Member $x0 child)
p201415	0.04859	-0.03584	0.04273	-0.02318	-0.05769	-0.01078	0.03108	-0.00577	0.00041	-0.00206	-0.00739	-0.00794	-0.01737	-0.02484	-0.00207	-0.01659	-0.01096	-0.01580	0.02987	-0.02669	0.03901	-0.00849	-0.00508	-0.03227	-0.01852	0.01818	0.03647	0.01660	0.01788	0.00513	0.03440	0.03106	-0.01809	0.03510	0.03272	0.09191	0.00178	-0.01706	-0.02447	-0.03503	0.01556	-0.02532	-0.04900	-0.05908	0.00126	-0.02676	0.01137	-0.01917	-0.01527	-0.01196	0.05972	-0.03438	-0.01476	-0.01563	-0.01810	-0.01340	0.14186	0.00656	-0.01057	0.02531	0.04565	0.01922	-0.01859	-0.01980	(Member $x0 floor)
p201416	-0.01699	0.04092	0.03554	-0.02139	0.00396	-0.00195	-0.00787	-0.00028	0.03872	0.00391	-0.01956	0.03115	-0.02601	0.00598	-0.00178	0.03933	0.03485	-0.03796	0.01841	-0.03471	-0.02029	0.00032	-0.00299	0.00218	-0.01868	0.04043	0.01246	-0.02119	0.00064	0.05446	0.01970	-0.01117	0.03753	-0.01647	-0.02365	0.02826	0.01165	-0.01428	-0.01902	-0.02136	-0.02031	-0.05684	0.00241	-0.02402	-0.04934	0.00122	0.02734	0.01291	-0.01682	0.02254	0.02810	0.00158	0.03023	0.01283	-0.01282	-0.03413	0.01149	-0.03638	-0.00324	-0.03741	0.02600	-0.03356	-0.00304	-0.02041	(Member $x0 horse)
p201417	-0.01950	-0.00466	0.03001	0.01784	0.00169	-0.00134	-0.01197	0.01040	0.02670	-0.01247	-0.02124	0.00229	0.00270	0.00028	-0.01380	-0.02269	-0.07759	-0.02177	-0.00067	0.03184	0.01223	-0.01653	-0.01173	-0.04413	0.03584	0.02968	-0.06626	0.02932	-0.00563	0.05215	-0.05640	-0.02272	0.01381	0.00913	0.06203	-0.05234	-0.05985	-0.00832	-0.02606	-0.00634	0.10689	-0.03820	-0.02577	0.07170	-0.01926	-0.08370	-0.00210	0.01099	-0.00519	-0.00543	-0.00345	0.02512	0.03798	0.05002	0.00772	0.08775	0.01947	0.02415	0.02951	0.02012	-0.01104	-0.02537	0.01128	-0.01805	(Member $x0 huge)
p201418	-0.02283	0.00529	-0.02012	-0.03526	-0.00575	-0.00854	0.11309	-0.02107	0.00843	-0.00760	0.00315	-0.02662	-0.01860	-0.01212	-0.02197	0.00807	0.02115	-0.04307	0.01091	-0.03528	-0.03461	0.00021	-0.00538	0.00125	-0.01781	-0.00725	0.05993	0.00113	0.08015	0.00403	0.01288	-0.02894	-0.04110	-0.00405	0.01394	0.00166	0.00363	-0.01283	0.00326	0.01039	-0.00068	-0.00005	-0.01947	0.02719	-0.01435	-0.02343	0.01683	-0.00604	-0.01378	0.01210	-0.01495	0.02063	0.03472	-0.00191	-0.00197	0.01017	-0.00047	-0.01447	-0.00553	-0.00286	-0.02733	0.00481	0.01117	-0.00907	(Member $x0 light)
p201419	-0.01230	0.00576	0.00258	-0.01483	-0.00706	-0.01270	-0.00177	-0.04060	-0.00537	-0.02992	0.00865	-0.00907	-0.01453	-0.00213	-0.01453	0.01463	0.03146	-0.02678	-0.00112	-0.03208	-0.02942	-0.00632	-0.00485	0.04089	0.04867	-0.01450	0.09898	-0.01734	0.02448	0.01200	0.00501	-0.02029	0.01010	-0.01392	-0.01211	-0.00233	0.00178	-0.01056	0.04711	-0.00979	-0.02650	0.01015	0.00029	0.01495	-0.01614	0.02506	0.00635	0.01330	0.00096	0.00119	0.02484	0.01481	0.04637	-0.00880	0.01747	-0.05275	-0.00269	-0.01875	-0.00297	-0.01456	-0.01172	-0.00505	0.01878	-0.00178	(Member $x0 rain)
p201420	-0.07219	0.01788	0.04980	0.10817	-0.03882	0.00383	0.00143	-0.06349	-0.00274	-0.05037	0.04524	0.09293	-0.04759	0.00697	-0.05776	0.05662	0.07081	-0.00818	0.06572	0.06050	-0.05944	0.08503	-0.00178	-0.00563	0.07625	-0.02498	-0.05972	-0.05568	-0.01035	0.02921	-0.05912	0.06061	0.02609	0.04794	-0.06157	0.00479	-0.01630	-0.01596	0.14947	-0.05175	-0.03265	-0.07447	-0.04004	0.04346	-0.08822	0.00744	0.05051	0.05664	-0.00321	-0.04408	0.02518	-0.05596	0.05632	-0.04422	-0.04121	-0.04830	0.03536	0.03036	-0.00021	-0.02509	0.00644	-0.08633	0.02901	-0.00603	(Member $x0 school)
p201421	-0.07264	0.00530	0.02961	-0.05570	-0.05971	-0.00344	-0.01652	-0.07924	-0.03798	-0.16602	-0.00717	-0.14108	0.01669	0.06653	-0.09116	0.06093	-0.05283	-0.00147	-0.03940	-0.01743	-0.00358	0.09927	0.00099	0.01351	-0.08380	-0.01679	0.01663	-0.01076	0.00790	0.03341	0.06757	0.13893	0.03606	0.24012	-0.05537	-0.01364	0.00991	-0.01361	0.02442	0.01826	0.04841	0.25030	0.05739	0.10108	-0.08709	-0.02789	-0.00046	-0.04257	-0.11984	0.00393	-0.00273	-0.09143	0.00050	0.19914	-0.07721	0.06243	-0.06898	-0.03171	0.02295	-0.02492	-0.09769	0.13822	0.02775	0.14570	(Member $x0 sound)
p201422	-0.01452	-0.00707	-0.00691	0.00568	0.01413	-0.00171	0.09843	0.00952	-0.02142	0.00069	-0.00949	0.00093	-0.01956	-0.02300	-0.00373	0.00120	-0.01891	0.01935	-0.02372	0.02074	0.00051	-0.01738	0.00619	0.01113	-0.01976	0.00614	0.00270	-0.01389	-0.00481	0.04032	0.06764	-0.02097	0.00481	-0.03657	0.01477	0.01331	0.00381	0.04204	-0.00771	0.01045	0.00997	0.02083	-0.01610	-0.02380	0.00129	-0.01184	-0.01410	-0.02406	-0.01472	0.02318	0.05715	0.01876	-0.00984	-0.01410	-0.03354	0.00738	-0.02524	-0.00280	0.00137	-0.00213	-0.01884	-0.02120	0.02171	0.00127	(Member $x0 street)
