pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p202334	-0.21175	0.00440	0.09168	-0.12452	0.45787	0.05640	0.27924	-0.05251	0.07016	-0.02549	-0.17199	-0.15894	-0.03995	-0.18350	-0.23549	-0.07867	(And (Agent $e0 $x0) (Member $e1 begin) (Ongoing $e0) (Theme $e1 $e0))
p202335	-0.21167	0.00441	0.09170	-0.12448	0.45777	0.05642	0.27931	-0.05248	0.07011	-0.02548	-0.17184	-0.15889	-0.04003	-0.18311	-0.23559	-0.07870	(And (Agent $e0 $x0) (Member $e1 begin) (Past $e1) (Theme $e1 $e0))
p202336	-0.05638	-0.05303	-0.06096	0.10212	0.08910	-0.01286	-0.11438	0.00349	0.19792	0.03249	-0.17627	0.96291	-0.01712	-0.10704	0.16900	-0.19462	(And (Agent $e0 $x0) (Member $x0 company) (Past $e0) (Patient $e0 $x1))
p202339	-0.01387	0.00341	-0.03025	-0.02237	-0.05502	-0.04530	0.15283	-0.00128	-0.00452	0.00233	-0.03372	-0.04844	0.02120	-0.02644	0.13710	-0.05016	(And (Experiencer $e0 $x0) (Member $e1 become) (Past $e1) (Result $e1 $e0))
p202342	0.05736	-0.00057	0.04596	0.08169	-0.09231	0.07821	0.02597	0.04929	0.02576	-0.01707	0.12939	0.12200	0.03441	0.18627	-0.05904	-0.05318	(And (Member $e0 start) (Ongoing $e1) (Patient $e1 $x0) (Theme $e0 $e1))
p202558	-0.11030	-0.00213	0.16846	-0.06573	0.24024	0.03715	0.18267	-0.01322	0.08066	-0.02280	-0.07886	-0.08705	-0.02837	-0.08325	-0.16764	-0.06482	(And (Agent $e0 $x0) (Location $e1 $x1) (Theme $e0 $e1))
p202559	-0.21089	0.00450	0.09183	-0.12408	0.45684	0.05661	0.27956	-0.05220	0.06969	-0.02538	-0.17077	-0.15852	-0.04062	-0.18016	-0.23625	-0.07888	(And (Agent $e0 $x0) (Member $e1 begin) (Theme $e1 $e0))
p202560	0.01914	-0.00765	0.00769	-0.00395	-0.00593	-0.00786	-0.00086	-0.00591	0.01202	0.00903	0.03085	-0.02202	-0.03217	-0.01745	0.00463	-0.00690	(And (Agent $e0 $x0) (Member $x0 boy) (Past $e0))
p202561	-0.08068	-0.01081	-0.00896	0.00573	0.09189	-0.02369	-0.01828	0.04108	-0.08168	-0.02066	-0.04718	-0.03411	-0.03916	0.12407	0.06499	-0.00862	(And (Agent $e0 $x0) (Member $x0 person) (Theme $e0 $x1))
p202562	0.51628	-0.05169	-0.04824	0.00203	0.05894	0.12346	-0.06025	0.01420	0.00375	-0.01591	-0.13629	-0.03101	0.06842	-0.01755	0.02465	0.12470	(And (Agent $e0 $x0) (Member $x0 thing) (Past $e0))
p202564	-0.34838	0.18926	-0.00271	-0.06284	0.07830	-0.07989	-0.08889	0.02050	0.13325	-0.03062	0.22452	-0.06667	0.58078	-0.12474	-0.00094	0.08872	(And (Agent $e0 $x0) (Past $e1) (To $e1 $e0))
p202569	0.05665	-0.00048	0.04591	0.08171	-0.09239	0.07819	0.02607	0.04933	0.02579	-0.01712	0.12959	0.12200	0.03482	0.18669	-0.05910	-0.05305	(And (Member $e0 start) (Patient $e1 $x0) (Theme $e0 $e1))
p202570	-0.02762	0.00050	0.06317	0.05129	0.08638	-0.02596	0.01254	-0.00966	-0.06499	0.01157	0.06602	-0.04867	-0.00711	-0.02230	-0.02695	0.00284	(And (Member $x0 person) (Past $e0) (Patient $e0 $x0))
p202571	0.08743	-0.00953	0.00816	0.10464	-0.16376	0.08697	-0.00549	0.04035	0.03535	-0.01178	0.10076	0.13758	0.05546	0.19842	-0.02016	-0.03031	(And (Ongoing $e0) (Patient $e1 $x0) (Theme $e1 $e0))
p202724	-0.21163	0.00442	0.09171	-0.12445	0.45771	0.05644	0.27932	-0.05247	0.07009	-0.02547	-0.17177	-0.15887	-0.04007	-0.18292	-0.23565	-0.07871	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0) (Theme $e0 $e1))
p202725	-0.02205	-0.01981	-0.00681	-0.00480	-0.02311	-0.00452	0.06753	-0.01335	-0.03466	0.01551	0.05693	0.02048	-0.06660	-0.01191	-0.03230	0.13076	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0) (Theme $e0 $x1))
p202726	-0.01187	0.00350	-0.03038	-0.02193	-0.05750	-0.04495	0.15255	-0.00105	-0.00365	0.00241	-0.03291	-0.04816	0.02132	-0.02428	0.13722	-0.05038	(And (Member $e0 become) (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p202758	-0.21147	0.00444	0.09173	-0.12438	0.45753	0.05648	0.27936	-0.05241	0.07000	-0.02545	-0.17153	-0.15878	-0.04017	-0.18232	-0.23578	-0.07875	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0))
p202759	-0.21229	0.00412	0.09159	-0.12489	0.45924	0.05593	0.27829	-0.05283	0.07091	-0.02581	-0.17447	-0.15953	-0.03886	-0.18919	-0.23354	-0.07829	(And (Agent $e0 $x0) (Member $e0 begin) (Theme $e0 $e1))
p202760	0.03862	-0.01277	-0.01681	0.00020	-0.04429	-0.00256	-0.00502	-0.02062	0.02346	0.01969	0.04396	-0.01701	-0.03960	-0.00948	0.00616	0.00740	(And (Agent $e0 $x0) (Member $e0 come) (Past $e0))
p202761	-0.01788	0.00009	-0.00660	0.00396	-0.01843	-0.00646	-0.00591	0.04048	0.01812	-0.00041	0.00018	-0.02007	-0.01965	-0.00600	0.00957	-0.01415	(And (Agent $e0 $x0) (Member $e0 follow) (Theme $e0 $x1))
p202762	0.01488	-0.00957	-0.01300	-0.00584	-0.00444	-0.00337	0.00062	-0.01750	0.00985	0.01148	0.02744	-0.02593	-0.03894	-0.01497	0.00421	-0.00181	(And (Agent $e0 $x0) (Past $e0) (Recipient $e0 $x1))
p202763	0.02209	-0.00784	-0.01209	0.00120	0.00357	-0.00140	-0.00471	0.01020	-0.01048	0.00501	0.03104	-0.01810	-0.03855	0.01336	0.01258	-0.01475	(And (Agent $e0 $x0) (Past $e0) (Source $e0 $x1))
p202764	0.01537	-0.01180	-0.01787	-0.01363	-0.00667	0.00925	-0.00383	-0.02183	0.01022	0.01327	0.01592	-0.03320	-0.03641	-0.01809	0.00724	0.01004	(And (Agent $e0 $x0) (Past $e0) (Through $e0 $x1))
p202765	-0.35285	0.18993	-0.00257	-0.06287	0.07865	-0.08028	-0.08866	0.02083	0.13425	-0.03085	0.22342	-0.06558	0.58306	-0.12513	-0.00099	0.08796	(And (Agent $e0 $x0) (Past $e0) (To $e0 $e1))
p202766	-0.10798	-0.00052	0.14726	-0.06376	0.26029	0.03628	0.19981	-0.01718	0.09061	-0.01886	-0.06369	-0.07955	-0.03090	-0.08858	-0.18362	-0.07683	(And (Agent $e0 $x0) (Patient $e0 $x1) (Theme $e1 $e0))
p202767	0.01392	-0.00835	0.01354	-0.00674	-0.00619	-0.00343	0.01081	0.04089	-0.01479	0.01046	0.01926	0.00189	-0.00985	0.00169	0.00102	-0.03128	(And (For $e0 $e1) (Past $e0) (Theme $e0 $x0))
p202768	-0.01150	-0.00964	-0.00919	-0.01664	-0.00543	-0.00072	-0.00003	-0.01242	0.00353	0.01906	-0.01118	0.00910	0.01840	-0.00971	-0.00002	-0.00171	(And (Goal $e0 $x0) (Member $e0 go) (Past $e0))
p202769	-0.00570	-0.00559	-0.00916	-0.00759	-0.02407	-0.00119	0.00111	0.02629	0.00762	0.01716	0.03728	0.00027	-0.00896	-0.00721	-0.00080	-0.01745	(And (Goal $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202770	-0.02061	-0.01997	-0.00694	-0.00477	-0.02336	-0.00442	0.06781	-0.01329	-0.03461	0.01555	0.05752	0.02128	-0.06657	-0.01165	-0.03242	0.13043	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0))
p202771	-0.02118	-0.01991	-0.00689	-0.00479	-0.02326	-0.00446	0.06771	-0.01331	-0.03463	0.01553	0.05733	0.02099	-0.06658	-0.01175	-0.03238	0.13054	(And (Holder $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202772	-0.00975	-0.00196	-0.00719	0.01996	0.02690	-0.01443	0.01045	0.00711	-0.02226	-0.00362	-0.04705	-0.03372	0.01376	0.02036	0.02461	0.00060	(And (Instrument $e0 $x0) (Past $e0) (Patient $e0 $x1))
p202773	0.03243	-0.01362	0.10717	0.01809	-0.04484	-0.01979	-0.02696	0.04785	-0.00234	-0.01838	-0.04283	0.01769	0.01782	0.04162	0.04445	0.00960	(And (Location $e0 $x0) (Member $e0 find) (Theme $e0 $x1))
p202774	-0.17243	0.00437	0.16306	-0.06943	0.30477	0.05205	0.18875	-0.01031	0.03745	-0.02800	-0.06234	-0.09079	-0.00144	-0.11295	-0.17309	-0.07419	(And (Location $e0 $x0) (Ongoing $e0) (Patient $e0 $x1))
p202775	-0.01010	-0.00089	-0.00533	-0.00905	0.00547	-0.00044	0.00525	0.04119	-0.00188	0.01182	0.02312	0.00027	-0.01058	-0.01528	-0.00406	-0.03234	(And (Member $e0 capture) (Past $e0) (Theme $e0 $x0))
p202776	-0.00016	0.00090	-0.00669	0.01359	-0.00084	-0.01001	0.01839	-0.00566	0.00040	0.00682	-0.02446	-0.03735	0.03086	-0.01393	0.00404	0.00570	(And (Member $e0 fall) (Past $e0) (Patient $e0 $x0))
p202777	0.00229	-0.00949	-0.01015	0.00853	-0.00368	-0.01108	0.03525	-0.00669	-0.00482	0.00514	-0.00554	-0.03662	0.02104	-0.02047	0.02317	-0.00492	(And (Member $e0 make) (Past $e0) (Patient $e0 $x0))
p202778	-0.00088	-0.00613	-0.00474	-0.00240	-0.00181	-0.00108	0.00360	0.03045	-0.00557	0.01659	0.00424	0.00456	-0.00363	-0.00763	-0.00429	-0.01905	(And (Member $e0 present) (Past $e0) (Theme $e0 $x0))
p202779	-0.01441	-0.00484	0.01510	-0.00845	0.00653	-0.00764	0.00163	0.05090	-0.01903	0.01430	-0.00677	0.01785	0.00941	0.02527	0.00008	-0.03074	(And (Member $e0 receive) (Past $e0) (Theme $e0 $x0))
p202780	0.04712	-0.00165	0.00357	0.06259	-0.09857	0.02873	0.02034	0.01682	0.01496	0.00711	0.05764	0.06586	0.01143	0.09978	-0.00472	-0.02234	(And (Member $e0 start) (Past $e0) (Patient $e0 $x0))
p202781	0.02972	-0.00804	-0.00297	0.00359	-0.07249	-0.00246	0.01150	-0.00345	0.06224	0.01607	0.01825	0.01978	0.02217	0.05327	-0.01522	-0.00978	(And (Member $e0 try) (Past $e0) (Theme $e0 $e1))
p202782	0.00679	-0.00583	-0.00286	-0.00818	-0.00458	0.00087	0.01250	0.04482	-0.01344	0.01389	0.03668	0.00337	-0.01640	-0.00527	-0.00280	-0.03793	(And (Member $e0 win) (Past $e0) (Theme $e0 $x0))
p202783	-0.01343	-0.00147	-0.00280	-0.00816	0.01362	-0.00159	0.00301	0.03653	-0.01102	0.00819	0.01223	0.01080	-0.00449	0.00502	-0.00291	-0.03020	(And (Past $e0) (Source $e0 $x0) (Theme $e0 $x1))
p202849	-0.06834	-0.00839	-0.02237	-0.00344	0.02565	-0.01048	-0.02071	-0.02533	0.02532	0.00040	-0.08651	-0.05361	-0.02216	0.00036	0.03997	0.04299	(And (Agent $e0 $x0) (Before $e0 $e1))
p202850	0.08348	-0.01702	-0.00526	0.01279	-0.08615	0.02848	-0.01663	-0.01148	0.06156	0.00759	0.01077	-0.00044	-0.04087	0.06750	-0.00409	0.00644	(And (Agent $e0 $x0) (Cardinality $x0 <num>))
p202851	-0.21006	0.00456	0.09196	-0.12369	0.45586	0.05671	0.27968	-0.05191	0.06935	-0.02530	-0.17000	-0.15821	-0.04107	-0.17769	-0.23667	-0.07903	(And (Agent $e0 $x0) (Member $e0 begin))
p202852	0.04065	-0.00927	0.02577	0.01244	-0.00744	-0.01117	-0.00204	0.00234	0.00994	-0.00223	0.01688	-0.01935	-0.03959	-0.00436	0.00782	-0.00709	(And (Agent $e0 $x0) (Member $e0 cause))
p202853	0.01956	-0.00558	-0.01519	0.00182	-0.00526	-0.00152	0.01564	-0.00034	-0.00279	-0.00720	-0.01990	-0.03587	-0.04899	0.01064	0.03700	-0.00421	(And (Agent $e0 $x0) (Member $e0 leave))
p202854	-0.02432	-0.00076	-0.00406	0.00514	-0.02224	0.02272	-0.01365	-0.00234	0.01835	-0.00957	-0.03405	-0.03832	-0.03902	-0.00990	0.02540	0.01358	(And (Agent $e0 $x0) (Member $e0 play))
p202855	-0.06293	0.04741	-0.00917	-0.02411	0.04495	-0.04966	-0.05795	-0.04222	0.03578	0.00437	-0.05380	-0.08002	0.01638	0.09416	0.03163	0.12466	(And (Agent $e0 $x0) (Member $e0 sing))
p202856	-0.06506	-0.01776	-0.02181	-0.01657	0.04651	0.00699	-0.01432	-0.00318	-0.04591	-0.00243	-0.04208	-0.05818	-0.04728	0.06194	0.04921	0.01340	(And (Agent $e0 $x0) (Member $e0 study))
p202857	-0.05860	0.00123	0.03028	0.01687	0.07505	-0.00814	0.02038	0.03914	-0.02434	-0.02779	-0.02734	-0.03068	-0.03829	0.07778	-0.00886	-0.02002	(And (Agent $e0 $x0) (Member $e0 take))
p202858	-0.02014	-0.00068	-0.01502	-0.00053	-0.01405	0.00052	-0.01209	0.00405	0.02904	-0.00137	-0.01449	-0.03653	-0.03668	-0.01987	0.01730	0.01781	(And (Agent $e0 $x0) (Member $e0 watch))
p202859	0.01947	-0.00771	0.00769	-0.00393	-0.00590	-0.00790	-0.00080	-0.00594	0.01185	0.00903	0.03091	-0.02226	-0.03255	-0.01732	0.00462	-0.00676	(And (Agent $e0 $x0) (Member $x0 boy))
p202860	0.02813	0.00625	-0.01645	-0.00333	0.02984	-0.00792	0.07186	-0.00283	-0.02579	-0.01347	-0.02214	-0.05612	-0.07147	0.00835	0.03888	-0.02160	(And (Agent $e0 $x0) (Result $e0 $e1))
p202861	0.01558	-0.01183	-0.01799	-0.01354	-0.00708	0.00936	-0.00394	-0.02185	0.01051	0.01330	0.01595	-0.03281	-0.03637	-0.01808	0.00729	0.01003	(And (Agent $e0 $x0) (Through $e0 $x1))
p202862	-0.00558	-0.00226	0.01257	0.02229	-0.00778	-0.00772	-0.00587	-0.00219	0.00332	0.00417	-0.01355	-0.02152	0.02432	0.00124	-0.00868	0.00895	(And (Already $e0) (Patient $e0 $x0))
p202863	0.01991	0.01033	0.01055	-0.00457	-0.02665	-0.00609	-0.00644	0.00147	0.01756	0.01317	0.00509	0.02476	0.00714	0.01485	-0.00313	-0.00128	(And (Before $x0 $e0) (Past $e0))
p202864	-0.00374	0.05707	0.01399	0.00972	-0.01130	0.04950	-0.03647	-0.00191	-0.01764	-0.00079	0.00007	0.02277	-0.05066	-0.00158	0.00403	0.01437	(And (Experiencer $e0 $x0) (Member $e0 sleep))
p202865	0.06967	0.04667	-0.00705	0.00357	-0.00133	-0.00658	-0.00393	0.00206	-0.01858	0.00555	-0.03063	0.02552	-0.03242	0.06060	0.01327	-0.00363	(And (Experiencer $e0 $x0) (Member $x0 person))
p202866	0.00923	0.05376	0.00712	0.00501	0.00732	0.00974	-0.01010	0.00124	-0.00621	-0.00543	0.00047	0.01374	-0.03910	-0.00255	-0.01028	-0.00318	(And (Experiencer $e0 $x0) (Source $e0 $x1))
p202867	0.02582	0.14005	0.00549	0.00757	0.03035	-0.00445	-0.00811	0.00235	-0.00222	-0.00158	0.00494	0.01410	-0.07598	-0.00588	-0.05443	-0.00832	(And (Experiencer $e0 $x0) (Time $e0 today))
p202868	-0.04654	-0.00252	0.00498	0.00588	-0.00010	-0.01017	0.01785	0.03706	-0.00413	-0.00599	-0.01504	0.01778	-0.02715	0.00069	-0.00666	0.00873	(And (GroupOf $x0 thing) (Theme $e0 $x0))
p202869	-0.02445	-0.01956	-0.00649	-0.00478	-0.02272	-0.00467	0.06681	-0.01347	-0.03462	0.01541	0.05497	0.01859	-0.06669	-0.01231	-0.03195	0.13167	(And (Holder $e0 $x0) (Past $e0))
p202870	0.03258	0.01672	0.08416	0.00189	-0.02933	-0.02292	-0.01603	0.00225	0.01073	-0.00352	-0.00406	0.00863	0.00319	0.01767	0.01788	0.00171	(And (LocatedIn $x0 $x1) (Location $e0 $x0))
p202871	0.05007	0.00679	-0.00039	0.05739	-0.09338	0.03885	0.01844	0.01491	0.01260	0.00559	0.05085	0.06057	0.01380	0.08504	0.00322	-0.02191	(And (LocatedIn $x0 $x1) (Patient $e0 $x0))
p202872	-0.02044	0.00220	-0.01305	-0.02392	0.03948	-0.00699	-0.01092	-0.01398	-0.04050	0.02112	-0.04464	-0.01448	-0.01283	0.05798	0.01857	0.00829	(And (Measure $e0 duration <num> year) (Past $e0))
p202873	-0.01023	-0.00084	-0.00531	-0.00902	0.00532	-0.00040	0.00515	0.04121	-0.00180	0.01182	0.02313	0.00034	-0.01041	-0.01527	-0.00400	-0.03238	(And (Member $e0 capture) (Theme $e0 $x0))
p202874	-0.04341	0.02054	0.00460	0.04455	-0.06014	-0.03539	-0.03501	0.04985	0.11236	-0.03244	-0.08119	-0.06048	-0.00025	-0.01479	-0.01488	0.09078	(And (Member $e0 contain) (Theme $e0 $x0))
p202875	-0.10204	-0.00357	0.11721	-0.05293	0.25282	0.02786	0.16486	-0.02003	0.04276	-0.00893	-0.08802	-0.09848	-0.03141	-0.13818	-0.14770	-0.04795	(And (Member $e0 create) (Patient $e0 $x0))
p202876	-0.01476	0.00374	-0.00320	0.04890	0.01630	-0.00887	-0.00737	-0.00422	0.00299	0.01153	-0.05157	-0.04995	0.00531	-0.01189	-0.03372	0.04463	(And (Member $e0 direct) (Patient $e0 $x0))
p202877	0.01862	-0.00868	0.02661	0.00175	-0.01527	-0.01171	-0.00365	-0.00342	0.01308	0.01567	0.00288	-0.02218	-0.00426	-0.01268	-0.00013	0.00242	(And (Member $e0 draw) (Past $e0))
p202878	-0.01255	-0.00807	-0.01562	-0.01569	-0.00874	0.01679	-0.00437	0.01302	-0.00552	0.02401	0.02491	0.00218	-0.00791	-0.01785	0.00539	-0.01663	(And (Member $e0 follow) (Past $e0))
p202879	-0.01810	0.00009	-0.00663	0.00396	-0.01855	-0.00648	-0.00592	0.04047	0.01812	-0.00040	0.00025	-0.02024	-0.01963	-0.00600	0.00963	-0.01413	(And (Member $e0 follow) (Theme $e0 $x0))
p202880	-0.07929	0.02064	-0.05593	0.01469	-0.06905	0.09860	0.07811	0.01935	-0.04364	-0.02179	0.07889	0.01881	0.05588	-0.02781	0.13112	-0.05526	(And (Member $e0 get) (Ongoing $e0))
p202881	-0.06925	0.02650	-0.04990	0.02505	-0.06578	0.08612	0.06817	0.02066	-0.03683	-0.02330	0.07154	0.01408	0.05613	-0.02356	0.11778	-0.04895	(And (Member $e0 get) (Patient $e0 $x0))
p202882	-0.06448	0.01918	-0.05306	0.00836	-0.06560	0.08551	0.08406	0.01771	-0.04234	-0.02008	0.07260	0.01978	0.05130	-0.02657	0.13032	-0.05468	(And (Member $e0 get) (Result $e0 $e1))
p202883	0.01837	-0.00081	0.00191	-0.00812	-0.00424	-0.01833	0.04392	0.01137	-0.01990	0.00258	-0.00846	-0.01765	-0.00132	0.01261	0.04699	-0.02300	(And (Member $e0 leave) (Past $e0))
p202884	0.02133	0.04425	0.01153	0.02207	-0.02496	-0.01363	0.00144	0.01353	0.03398	-0.00934	-0.01027	0.00540	-0.00774	0.04036	-0.02697	-0.00555	(And (Member $e0 need) (Theme $e0 $e1))
p202885	0.00019	-0.00627	-0.00470	-0.00238	-0.00165	-0.00110	0.00373	0.03046	-0.00552	0.01659	0.00393	0.00480	-0.00379	-0.00764	-0.00441	-0.01904	(And (Member $e0 present) (Past $e0))
p202886	0.00053	-0.00631	-0.00469	-0.00236	-0.00164	-0.00109	0.00375	0.03047	-0.00549	0.01659	0.00386	0.00489	-0.00384	-0.00762	-0.00443	-0.01904	(And (Member $e0 present) (Theme $e0 $x0))
p202887	-0.01493	-0.00484	0.01507	-0.00843	0.00641	-0.00768	0.00153	0.05087	-0.01905	0.01428	-0.00694	0.01736	0.00920	0.02510	0.00031	-0.03062	(And (Member $e0 receive) (Theme $e0 $x0))
p202888	0.00410	-0.00994	-0.01156	-0.01828	-0.01131	-0.00074	-0.00190	-0.01759	0.00871	0.02501	-0.00112	-0.00312	0.00143	-0.01156	-0.00032	0.00118	(And (Member $e0 run) (Past $e0))
p202889	-0.02259	-0.00132	-0.00257	0.00615	-0.00496	0.00334	-0.00571	0.02620	0.00577	-0.00845	-0.02500	-0.00972	-0.01456	-0.00155	0.00724	-0.00067	(And (Member $e0 sell) (Theme $e0 $x0))
p202890	-0.07649	0.04692	-0.01263	-0.02759	0.04475	-0.03654	-0.06211	-0.04311	0.02754	0.00980	-0.04755	-0.06769	0.02707	0.09211	0.03353	0.12323	(And (Member $e0 sing) (Past $e0))
p202891	-0.02529	0.04350	-0.00478	0.00917	-0.00627	0.06373	-0.03742	-0.00932	-0.02269	0.00820	-0.00331	0.01194	-0.05853	-0.01257	0.00528	0.02022	(And (Member $e0 sleep) (Ongoing $e0))
p202892	-0.04919	0.01457	0.00242	-0.00367	-0.02476	0.04344	-0.03476	-0.00383	-0.00639	0.01733	-0.01144	0.00803	0.00839	-0.01946	0.02909	0.01346	(And (Member $e0 stand) (Past $e0))
p202893	-0.04632	-0.00929	-0.02078	-0.00033	-0.01028	0.04849	-0.01867	-0.00009	-0.00762	-0.00479	-0.00345	-0.00500	-0.01184	-0.01169	0.02395	0.00230	(And (Member $e0 study) (Ongoing $e0))
p202894	0.00632	-0.00312	-0.01735	0.00735	-0.03571	-0.01681	0.05716	0.00374	-0.00052	0.01556	-0.00946	-0.02153	0.01310	-0.01325	0.04212	-0.01804	(And (Member $e0 turn) (Past $e0))
p202895	0.00681	-0.00582	-0.00286	-0.00817	-0.00460	0.00089	0.01247	0.04482	-0.01343	0.01389	0.03670	0.00340	-0.01635	-0.00527	-0.00280	-0.03794	(And (Member $e0 win) (Past $e0))
p202896	0.00676	-0.00585	-0.00287	-0.00818	-0.00457	0.00086	0.01253	0.04481	-0.01345	0.01390	0.03666	0.00335	-0.01645	-0.00526	-0.00280	-0.03792	(And (Member $e0 win) (Theme $e0 $x0))
p202897	-0.00890	-0.02159	-0.03688	-0.01083	-0.05821	0.00579	0.11311	0.00464	-0.02397	-0.00764	0.00081	-0.02040	0.04162	-0.02419	0.13943	-0.04601	(And (Member $x0 bad) (Patient $e0 $x0))
p202898	-0.00687	-0.00416	-0.00141	-0.00129	-0.00723	-0.00288	0.00283	0.03333	-0.00067	0.00502	0.00046	-0.00214	-0.01298	-0.00223	0.00046	-0.01558	(And (Member $x0 house) (Theme $e0 $x0))
p202899	-0.01585	-0.00090	-0.00990	-0.00375	-0.00024	0.00909	-0.00292	0.03503	0.00487	0.00275	0.01859	-0.01029	-0.01685	-0.01748	0.00567	-0.02515	(And (Member $x0 new) (Theme $e0 $x0))
p202900	-0.02415	0.01530	0.00034	0.03671	0.03677	-0.01547	0.01118	0.00077	-0.00029	-0.02025	-0.02556	-0.09716	-0.00598	-0.01241	-0.01534	0.01042	(And (Member $x0 room) (Patient $e0 $x0))
p202901	-0.01016	-0.00752	0.01102	0.01459	-0.02967	0.01302	-0.00062	-0.00511	-0.00536	0.01127	-0.02094	-0.01914	0.03795	-0.00911	0.03222	0.00845	(And (Member $x0 sound) (Patient $e0 $x0))
p202902	-0.01156	-0.01320	-0.00309	-0.00010	-0.00821	0.01824	-0.01169	-0.01289	-0.00519	0.00927	-0.02282	-0.02730	-0.02321	0.00501	0.01457	0.01623	(And (Past $e0) (Stimulus $e0 $e1))
p202903	-0.00014	-0.00711	-0.00748	-0.00025	0.00374	-0.00112	-0.00312	-0.01411	-0.00159	0.02698	-0.02902	-0.00955	0.01925	-0.01140	-0.01470	0.00863	(And (Past $e0) (Time $e0 (Year <num>)))
p202904	-0.00602	-0.00804	-0.01030	0.00566	0.00993	-0.00142	0.00189	-0.01977	-0.00417	0.03538	-0.04053	-0.02328	0.01154	-0.01879	-0.02325	0.01967	(And (Past $e0) (Time $e0 night))
p202905	0.04218	0.00355	-0.01375	-0.01062	-0.00964	0.00198	-0.00459	-0.01542	-0.00312	0.03078	0.03511	-0.00030	-0.03302	-0.00629	-0.00968	0.00398	(And (Past $e0) (TimeAtMost $e0 (Year <num>)))
p202908	-0.33087	0.18313	0.00403	-0.06542	0.11334	-0.07118	-0.07077	0.03553	0.09353	-0.03060	0.20431	-0.04934	0.51373	-0.11669	-0.01576	0.06868	(And (Theme $e0 $x0) (To $e1 $e0))
p202970	-0.00815	-0.00111	-0.00244	-0.00034	0.00688	-0.00281	0.00043	0.00374	0.00029	0.00043	0.00724	-0.00753	0.00473	-0.00847	-0.00492	-0.00535	(GroupOf $x0 book)
p202971	-0.02539	-0.00435	-0.02078	-0.00137	0.01895	0.03013	0.01180	-0.01114	-0.01408	-0.00528	-0.00385	-0.04577	-0.05430	-0.01653	0.02023	-0.00060	(GroupOf $x0 boy)
p202972	0.01148	-0.00539	0.00958	0.00106	-0.00596	-0.00590	-0.00181	0.00269	0.00455	-0.00628	-0.00544	0.00096	-0.00275	0.00287	0.00361	0.00136	(GroupOf $x0 city)
p202973	0.03711	-0.00697	0.00977	0.02392	-0.08340	0.00360	-0.02263	-0.00088	0.04319	0.00198	0.00194	0.00944	-0.00092	0.03751	0.00747	0.00893	(GroupOf $x0 cloud)
p202974	0.00624	-0.00273	-0.00008	0.00354	0.00234	-0.00288	-0.00011	-0.00215	0.00142	-0.00652	0.00403	-0.00445	-0.00438	-0.00098	-0.00188	-0.00216	(GroupOf $x0 flower)
p202975	-0.00547	-0.00286	-0.00414	0.00922	0.00039	0.00502	-0.00498	-0.00567	0.00058	0.00273	0.00318	-0.01622	0.01085	-0.00754	-0.00489	0.00312	(Location $e0 here)
p202976	-0.05620	0.01547	-0.01965	-0.01138	0.04852	-0.00799	-0.03829	-0.02539	-0.02340	0.00708	-0.04179	-0.02326	0.01789	0.14429	0.03135	0.06403	(Member $e0 appear)
p202977	-0.04154	0.02087	0.00467	0.04502	-0.06201	-0.03495	-0.03602	0.05031	0.11299	-0.03226	-0.07944	-0.05781	0.00100	-0.01466	-0.01449	0.08960	(Member $e0 contain)
p202978	-0.10172	-0.00359	0.11717	-0.05291	0.25270	0.02784	0.16461	-0.02005	0.04279	-0.00892	-0.08822	-0.09838	-0.03130	-0.13808	-0.14756	-0.04784	(Member $e0 create)
p202979	0.01789	-0.00861	0.02661	0.00172	-0.01532	-0.01176	-0.00365	-0.00342	0.01310	0.01568	0.00307	-0.02210	-0.00405	-0.01270	-0.00011	0.00238	(Member $e0 draw)
p202980	0.00841	-0.00909	-0.00928	0.01711	-0.00068	0.00537	-0.00490	-0.00694	-0.01263	0.00164	0.00647	-0.02761	-0.03827	0.02337	0.00684	0.00491	(Member $e0 eat)
p202981	0.00533	-0.00649	-0.00735	0.00451	-0.00044	-0.00262	-0.00370	-0.01126	0.00294	0.01283	-0.00491	-0.01287	-0.00028	-0.01013	-0.00521	0.00346	(Member $e0 form)
p202982	0.00954	0.03432	0.00138	0.00110	0.01009	-0.00252	-0.00105	-0.00013	-0.00225	-0.00489	0.00547	0.00671	-0.02045	-0.00167	-0.01438	-0.00483	(Member $e0 look)
p202983	0.01201	-0.00509	-0.00110	-0.00579	0.00119	-0.00071	0.00911	0.02505	-0.00909	0.00456	0.02102	0.00253	-0.00800	-0.00223	-0.00275	-0.02401	(Member $e0 portray)
p202984	0.00123	-0.00368	-0.00704	-0.00194	-0.00654	-0.00538	-0.00226	0.00656	0.01643	-0.00176	-0.00105	-0.02162	-0.01947	-0.00917	0.00558	-0.00404	(Member $e0 provide)
