pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p202305	0.03847	0.00336	-0.03082	0.04707	-0.01891	-0.01140	0.00199	0.00396	-0.03650	0.07006	-0.07529	-0.06736	-0.03572	-0.04049	-0.00435	0.08780	-0.03768	0.00027	0.06594	-0.02789	0.03738	0.01786	0.02485	0.03529	-0.04916	0.11387	-0.03145	-0.02344	0.02116	0.00444	-0.04423	-0.00824	0.08994	0.01414	-0.02947	0.11926	-0.03971	-0.02780	0.01597	-0.04451	-0.05720	-0.06311	0.00262	-0.03464	-0.11374	0.11053	-0.01157	-0.03442	-0.03919	0.07653	0.03395	-0.04979	0.02884	-0.00704	0.06809	0.05772	-0.08373	0.01385	0.00215	-0.01982	-0.03509	-0.07814	0.07802	-0.02909	(Member $x0 sound)
p202306	0.01468	0.01029	-0.00031	-0.00814	0.00405	-0.01848	-0.00956	0.01131	-0.00786	-0.00684	-0.01138	-0.01172	0.00526	-0.01262	0.00634	0.02484	0.00595	-0.01251	-0.00812	-0.00607	-0.00434	0.01034	-0.00069	0.00384	-0.00446	-0.01438	0.01070	-0.01000	0.00390	0.03139	-0.01576	0.01153	-0.00422	0.05343	0.02220	-0.00204	-0.00144	-0.01511	-0.00450	-0.00975	-0.00715	-0.02479	0.01017	-0.00271	-0.00663	-0.00460	0.08115	-0.00660	0.00672	-0.01898	0.00090	-0.01250	-0.02457	0.03924	-0.00149	0.01858	0.00383	-0.01260	0.00471	0.00793	-0.00169	-0.01444	-0.00421	0.01982	(Member $x0 street)
p202307	0.00776	-0.02157	-0.00016	-0.00077	0.01056	-0.01511	0.00813	-0.01260	-0.00456	-0.00668	-0.00947	-0.00636	-0.00475	-0.00247	-0.00801	-0.01451	-0.00535	0.04458	0.00918	-0.01034	0.01629	-0.01266	-0.00486	-0.00692	-0.00931	-0.01513	-0.01139	-0.00234	0.01325	0.00032	0.01012	0.01004	0.00593	0.01919	-0.00990	0.00403	0.00356	0.00053	0.00090	-0.00654	-0.00344	0.00944	0.01697	0.01546	0.00175	-0.00102	-0.00678	-0.00992	0.00870	0.00693	-0.00323	0.00274	-0.00199	0.00440	-0.00535	-0.01359	0.00149	-0.00863	0.00364	-0.00958	-0.00270	0.00283	0.00958	0.00200	(Member $x0 village)
p202308	-0.00123	-0.00109	0.00080	-0.00476	0.00824	0.01418	-0.00370	0.00213	-0.00530	-0.00400	0.00629	0.00452	-0.00582	0.01412	0.01527	-0.00769	-0.01877	-0.00200	-0.01003	-0.00463	-0.00846	-0.00623	-0.00528	-0.01907	-0.00587	-0.00612	-0.01558	-0.02608	-0.01232	-0.02642	0.00027	0.00317	-0.01077	0.05279	0.02525	0.02725	0.03138	-0.01838	-0.00344	-0.01436	0.01696	0.00170	-0.00022	0.01617	0.00945	0.00154	-0.01025	0.02962	-0.00292	-0.01466	0.01157	0.00221	-0.00912	-0.00751	0.02430	-0.01105	-0.00441	0.00503	-0.00481	-0.00667	-0.02309	0.01232	0.00104	0.00727	(Member $x0 wall)
p202309	0.07366	-0.02475	-0.01705	0.04311	0.01110	-0.01812	-0.02636	-0.01775	-0.01058	-0.01177	0.06059	0.01024	0.01477	-0.02204	-0.00964	-0.01199	-0.00052	0.02723	-0.04306	0.03140	0.01864	-0.02646	0.01323	0.00917	-0.01712	-0.00677	-0.02255	-0.00308	0.03842	-0.02376	-0.00577	0.00180	-0.01240	-0.01846	0.01333	0.00244	-0.02344	-0.02995	-0.04254	-0.00689	0.00787	0.00478	0.01679	-0.00965	-0.00403	-0.00489	0.00264	0.00466	-0.01596	-0.00160	-0.00542	0.01577	0.00636	-0.00733	-0.00087	0.03571	0.00782	0.00796	0.05354	0.00243	-0.01032	0.00716	-0.00007	-0.02084	(Member $x0 whole)
p202310	0.04108	-0.03012	0.04296	0.01440	0.03313	-0.00504	0.03170	-0.00918	-0.01150	-0.01993	-0.01515	-0.04435	0.01035	0.00152	0.01635	-0.02052	0.01286	0.02368	-0.00419	0.03454	0.01538	0.01049	-0.00321	-0.01343	-0.02348	-0.02648	-0.03283	-0.00705	0.06729	-0.02750	0.04377	-0.02187	-0.02230	0.02309	-0.02873	0.00562	0.02448	0.00811	-0.04295	-0.00134	-0.01084	0.06163	0.00251	0.04710	-0.02166	-0.01713	-0.00559	0.01183	0.00753	-0.00426	-0.00874	0.01014	0.01362	0.05045	-0.01543	-0.02823	0.01420	-0.03025	-0.02404	-0.04091	-0.01710	-0.01195	0.02546	-0.00227	(Member $x0 world)
p202311	0.04861	-0.01801	-0.01361	-0.01705	-0.00533	-0.04792	0.00245	-0.02608	-0.00978	0.01087	0.01091	-0.00860	0.02623	0.02502	-0.00589	0.00486	-0.01454	0.00595	-0.00785	0.08473	0.01348	0.01189	-0.00989	-0.00728	-0.00013	-0.01929	-0.00825	-0.00288	0.02325	-0.00629	-0.00835	0.01188	-0.01445	-0.00264	-0.00974	0.02244	-0.03393	-0.02799	-0.04817	0.01100	-0.00538	-0.00832	0.04128	-0.01066	-0.00990	0.00797	-0.00214	0.01281	-0.00245	-0.01977	-0.00423	0.02057	0.03616	-0.01487	-0.00986	-0.00513	-0.00702	0.00451	-0.00166	-0.00877	-0.00436	0.01169	0.00767	-0.00462	(On $e0 $x0)
p202312	-0.02338	-0.01803	-0.01801	-0.01427	-0.04086	-0.01688	0.00191	0.00936	-0.02414	0.01428	0.01688	0.02858	0.00390	-0.00327	-0.00177	0.00496	-0.00483	0.03404	-0.00897	0.01162	-0.00964	-0.00993	-0.00421	0.00421	0.00337	-0.00161	-0.00587	0.01287	-0.01662	-0.01267	0.00253	0.01220	-0.00224	0.00197	0.02133	0.00705	-0.00983	-0.03671	0.00004	-0.01679	-0.00533	-0.00763	-0.00034	-0.02712	-0.00591	0.01921	-0.00260	-0.02157	0.02454	-0.02146	0.00531	0.00183	0.02363	-0.00268	0.01850	-0.01021	0.00698	0.00185	0.00521	0.04697	0.03761	0.00315	-0.01706	-0.03894	(Patient $e0 $e1)
p202313	0.04310	0.01559	0.26121	-0.05452	0.22687	-0.04318	0.06646	0.00522	-0.03955	-0.11649	0.07169	0.07331	-0.09215	-0.01568	-0.01270	0.08242	-0.04648	-0.07330	0.06966	0.01270	0.02057	0.14235	-0.00779	0.04412	-0.04431	-0.03329	0.01525	0.01181	-0.01316	-0.04643	-0.01188	-0.03545	0.02233	-0.04450	-0.01040	0.27355	-0.13268	0.03372	-0.00714	-0.06244	-0.18160	-0.07174	-0.00464	-0.11050	0.03957	-0.02663	0.00029	-0.10317	-0.05316	-0.03972	0.03935	-0.08621	0.02975	-0.07335	-0.05922	0.08042	-0.12869	0.10715	0.05273	0.12187	0.00587	-0.05280	0.01232	-0.04235	(Time $e0 night)
p202314	-0.00699	-0.02057	-0.01295	-0.01417	-0.01913	-0.02355	0.02076	0.00008	-0.02079	0.00007	0.00610	-0.00548	0.01537	-0.03807	-0.00072	-0.00105	0.05420	0.00440	-0.00674	0.03429	0.00650	-0.02373	-0.00357	0.00337	-0.01604	0.01719	-0.00676	-0.00351	-0.01087	-0.01073	0.00220	-0.02175	0.01124	0.01011	-0.00608	-0.00382	0.00303	-0.01228	-0.01238	-0.00458	0.05140	0.01367	-0.00521	-0.02079	-0.01183	0.02032	0.00005	-0.01027	-0.00002	0.00005	0.02609	-0.03110	0.03516	-0.00383	-0.03081	-0.00575	0.07208	-0.01701	0.00602	-0.05646	0.00899	-0.01632	-0.00114	-0.01388	(Time $e0 yesterday)
p202333	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e0 begin) (Ongoing $e1) (Theme $e0 $e1))
p202334	0.00317	-0.02290	0.01508	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04497	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e1 begin) (Ongoing $e0) (Theme $e1 $e0))
p202335	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e1 begin) (Past $e1) (Theme $e1 $e0))
p202336	-0.04093	0.00744	-0.12715	-0.07551	0.15651	0.02064	0.10480	0.04606	-0.00304	-0.08943	-0.09357	0.07288	0.13642	0.08459	-0.10915	-0.05132	-0.05013	0.04624	-0.05635	-0.01694	0.00502	-0.04935	0.00214	0.08137	-0.11126	0.08530	-0.02096	-0.06362	-0.04295	0.12659	-0.02506	-0.04572	-0.05400	-0.05595	0.09484	0.08276	-0.06465	-0.06664	-0.02892	-0.04263	0.15189	0.08500	-0.00439	0.09651	-0.01427	-0.00401	0.06708	-0.03754	0.11664	0.11935	-0.00416	0.14828	0.08035	-0.00654	-0.05055	0.06502	-0.05246	-0.07670	-0.04073	-0.05480	0.10033	0.01415	-0.00182	-0.05361	(And (Agent $e0 $x0) (Member $x0 company) (Past $e0) (Patient $e0 $x1))
p202339	-0.00369	0.05571	0.06475	0.00197	-0.05659	-0.00050	-0.03271	-0.02064	0.02065	-0.03068	-0.08036	0.05060	0.30006	-0.02692	-0.00903	-0.02838	-0.00232	0.00756	-0.14566	-0.00388	-0.04863	-0.10368	-0.00233	-0.03222	0.02193	0.11344	0.02199	0.02059	0.18371	0.01046	0.06183	-0.02654	0.08540	0.02978	-0.01697	-0.02184	-0.01484	0.02244	0.02097	-0.04654	0.02968	-0.02469	-0.01278	-0.04577	0.10471	-0.08578	-0.00465	-0.06111	-0.00881	0.00522	0.00179	-0.06816	-0.04887	0.05552	0.05977	-0.04881	-0.00545	0.21367	-0.05682	0.00438	-0.00866	0.00902	-0.03945	0.00274	(And (Experiencer $e0 $x0) (Member $e1 become) (Past $e1) (Result $e1 $e0))
p202342	-0.12559	0.01519	0.06930	0.07746	0.05888	0.02287	-0.05530	0.06227	0.04932	-0.05764	0.11376	0.00978	-0.01285	-0.08611	-0.00121	-0.04219	-0.07332	0.00321	-0.02007	0.20614	0.00992	0.13654	-0.00583	0.01508	-0.03581	-0.02337	-0.07757	0.01070	-0.00292	-0.05110	-0.00273	-0.02787	0.02735	-0.02531	0.02910	-0.04674	0.03676	-0.08111	0.17768	-0.03103	0.09917	-0.00888	-0.00725	-0.03570	0.00247	-0.07442	0.01162	-0.08999	0.16173	-0.02152	-0.00982	0.03235	-0.03766	0.04203	0.08501	-0.07362	0.02765	-0.01997	-0.06756	-0.00631	-0.06669	-0.01796	0.04863	-0.02067	(And (Member $e0 start) (Ongoing $e1) (Patient $e1 $x0) (Theme $e0 $e1))
p202558	-0.15453	-0.01623	0.10143	0.04996	-0.03360	-0.00292	-0.05183	-0.01360	0.04850	-0.03422	-0.03052	0.12057	-0.05340	0.13268	-0.03057	0.06263	-0.06305	-0.01224	0.07125	0.13234	-0.00331	-0.10129	-0.00547	0.08035	0.07094	-0.05015	-0.01471	-0.11386	-0.10026	0.08093	-0.04031	-0.00953	0.10694	0.05005	0.03992	-0.04520	-0.00573	0.17938	-0.12066	-0.04822	0.17393	-0.07776	-0.00494	-0.01210	-0.01144	0.05377	-0.02399	-0.02732	-0.08386	-0.00778	-0.01284	-0.03110	0.11717	0.11564	0.09627	-0.20677	-0.03529	-0.01148	0.01561	-0.05320	-0.00404	0.00195	-0.06023	-0.01443	(And (Agent $e0 $x0) (Location $e1 $x1) (Theme $e0 $e1))
p202559	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e1 begin) (Theme $e1 $e0))
p202560	-0.00119	-0.00320	0.01420	-0.00559	0.02481	-0.00084	0.01929	-0.01236	-0.00936	-0.03265	-0.01449	-0.00991	-0.00107	-0.00428	0.00122	-0.00980	0.00499	0.00300	0.01074	-0.00209	0.00298	0.00806	-0.00243	-0.01733	-0.00085	0.00876	0.00329	-0.00652	-0.00257	-0.02691	0.00823	-0.01002	-0.00661	0.01905	-0.00962	-0.00929	0.02108	-0.01644	-0.00750	-0.02018	-0.00278	0.00944	-0.00112	-0.00504	-0.00466	-0.01681	-0.00833	-0.01418	0.00761	-0.00122	-0.00109	-0.00547	-0.00238	0.01519	-0.02059	-0.02813	-0.00259	-0.00325	0.01775	0.00116	-0.01429	0.04040	0.02780	-0.00308	(And (Agent $e0 $x0) (Member $x0 boy) (Past $e0))
p202561	-0.03661	0.01523	0.00791	0.00177	-0.03436	-0.02892	0.01473	0.03969	0.00166	-0.00493	-0.04160	0.11511	0.01675	0.10709	0.18209	0.04377	0.02432	-0.01134	-0.01502	-0.02375	-0.01098	0.01928	-0.00939	-0.04802	0.06938	-0.00598	0.05169	-0.04366	-0.02776	-0.13589	-0.05076	-0.01568	0.06647	-0.00199	0.02660	-0.03890	-0.04782	-0.07629	0.03877	-0.07131	-0.03423	-0.04017	0.00504	0.14077	0.02139	-0.03608	-0.00360	-0.01342	-0.00048	0.03292	-0.01383	-0.11475	0.04189	0.01185	0.04756	0.09374	-0.00132	-0.02799	-0.01376	-0.01622	-0.05400	-0.11463	0.01685	-0.05411	(And (Agent $e0 $x0) (Member $x0 person) (Theme $e0 $x1))
p202562	-0.03425	0.00002	-0.03341	-0.04482	0.00056	0.00260	0.04394	0.02975	-0.00270	-0.01986	0.03083	-0.04838	0.05060	0.06408	0.04606	0.05819	0.03614	0.03965	-0.02565	0.04249	-0.00634	-0.03369	0.03985	-0.02201	-0.01653	-0.03861	-0.02813	0.05703	-0.01531	-0.04154	-0.01464	-0.03394	0.04678	-0.01011	-0.03292	0.04200	0.05514	0.05622	0.06190	-0.02917	-0.04085	-0.02134	0.00573	-0.01547	-0.00840	0.05696	-0.00339	-0.06789	-0.01192	-0.02913	-0.00496	0.05857	-0.04605	0.03432	-0.02325	0.04911	-0.01702	-0.01028	0.04880	-0.00871	-0.00694	0.08046	-0.04275	0.05734	(And (Agent $e0 $x0) (Member $x0 thing) (Past $e0))
p202564	-0.09307	-0.03685	-0.06010	0.26326	-0.07267	-0.01537	0.02731	0.02036	-0.01168	0.06887	-0.23631	0.14481	-0.04812	0.01171	0.15924	-0.09862	0.16413	-0.05319	0.15414	0.09134	0.01555	-0.05534	0.01232	-0.04774	-0.07549	0.00277	-0.01230	-0.08694	0.11646	-0.03251	-0.02047	-0.01571	-0.04837	0.08883	0.05076	0.06270	0.09391	-0.03466	-0.08308	0.15492	-0.16077	-0.12272	0.02167	-0.08090	0.15512	-0.04397	-0.02450	-0.09216	0.04789	-0.00529	-0.00269	0.13887	-0.01531	-0.02921	-0.03414	0.03316	-0.05266	-0.03300	0.14553	-0.07529	0.13898	-0.07719	0.06205	-0.05470	(And (Agent $e0 $x0) (Past $e1) (To $e1 $e0))
p202569	-0.12559	0.01519	0.06930	0.07747	0.05889	0.02288	-0.05530	0.06227	0.04932	-0.05764	0.11376	0.00978	-0.01284	-0.08611	-0.00120	-0.04218	-0.07332	0.00321	-0.02007	0.20614	0.00992	0.13654	-0.00583	0.01508	-0.03581	-0.02337	-0.07757	0.01071	-0.00292	-0.05110	-0.00272	-0.02786	0.02735	-0.02531	0.02910	-0.04674	0.03676	-0.08110	0.17768	-0.03103	0.09918	-0.00888	-0.00725	-0.03570	0.00247	-0.07442	0.01162	-0.08999	0.16174	-0.02152	-0.00982	0.03236	-0.03765	0.04204	0.08501	-0.07362	0.02765	-0.01997	-0.06755	-0.00631	-0.06669	-0.01797	0.04863	-0.02067	(And (Member $e0 start) (Patient $e1 $x0) (Theme $e0 $e1))
p202570	0.08918	0.02670	-0.12176	0.31363	-0.00730	0.01351	0.36136	-0.07679	0.00999	-0.01810	0.14736	-0.19314	-0.12849	0.06560	0.01694	0.08291	-0.16203	-0.04162	0.00746	-0.10323	0.01975	0.06686	-0.00169	0.51227	0.28226	-0.05382	0.04229	-0.13713	-0.04161	-0.06116	-0.08390	-0.04623	-0.11406	-0.00215	-0.11050	-0.00575	0.02947	-0.12802	-0.04443	0.00585	-0.04361	-0.10592	0.00076	0.08930	0.09528	0.05414	-0.01058	0.08358	-0.02405	-0.14749	-0.01077	0.19068	-0.14174	0.03145	-0.13063	-0.10293	0.13098	0.28899	-0.14652	-0.09013	0.06001	0.15766	-0.12374	0.03890	(And (Member $x0 person) (Past $e0) (Patient $e0 $x0))
p202571	-0.07175	0.02851	0.01983	0.08879	0.04404	0.01755	-0.02499	0.03046	0.04028	-0.04336	-0.01481	-0.07532	0.00320	-0.06226	-0.00708	-0.02187	-0.05338	-0.05100	0.02092	0.16725	0.03318	0.22838	-0.00807	-0.02749	-0.00528	-0.01561	0.00989	0.03616	0.02065	-0.01630	0.05312	-0.03601	-0.00939	0.00517	-0.01044	-0.01832	0.03502	-0.03580	0.25301	-0.02797	0.00560	0.04662	-0.00297	-0.05191	0.00202	-0.05240	0.00920	-0.12078	0.23108	-0.04144	0.00007	0.03223	-0.01004	-0.00988	0.03025	-0.02483	0.02359	-0.03553	-0.13033	0.01683	-0.05162	0.00597	0.01680	-0.00163	(And (Ongoing $e0) (Patient $e1 $x0) (Theme $e1 $e0))
p202724	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0) (Theme $e0 $e1))
p202725	-0.05876	0.01702	0.01499	-0.01697	-0.02284	0.20572	-0.00041	0.07625	0.01958	-0.00595	0.04523	-0.04328	0.05726	-0.03283	0.05055	0.06363	-0.05878	-0.09525	0.20130	-0.01211	-0.00923	0.03667	-0.00537	-0.01553	-0.01440	0.05128	-0.02738	-0.02809	-0.04452	-0.05112	0.02599	0.01122	-0.01593	0.00577	0.04333	-0.07096	0.05382	0.01140	-0.00222	-0.06748	-0.01702	0.02333	-0.13470	-0.01285	-0.01438	-0.06584	0.04475	0.07747	-0.03348	-0.06578	0.01751	-0.00436	-0.00444	-0.05192	-0.01815	0.05484	-0.00931	-0.01376	0.00752	0.03890	0.02983	-0.02078	0.00295	0.00282	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0) (Theme $e0 $x1))
p202726	-0.00369	0.05571	0.06475	0.00197	-0.05659	-0.00050	-0.03271	-0.02064	0.02065	-0.03068	-0.08036	0.05060	0.30006	-0.02692	-0.00903	-0.02838	-0.00232	0.00756	-0.14566	-0.00388	-0.04863	-0.10368	-0.00233	-0.03222	0.02194	0.11344	0.02199	0.02059	0.18371	0.01046	0.06183	-0.02654	0.08540	0.02978	-0.01697	-0.02184	-0.01484	0.02244	0.02097	-0.04654	0.02968	-0.02469	-0.01278	-0.04577	0.10471	-0.08578	-0.00465	-0.06111	-0.00881	0.00523	0.00180	-0.06815	-0.04886	0.05552	0.05977	-0.04880	-0.00545	0.21368	-0.05682	0.00439	-0.00865	0.00902	-0.03945	0.00274	(And (Member $e0 become) (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p202758	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0))
p202759	0.00317	-0.02290	0.01509	0.06016	-0.03067	-0.02414	-0.02451	-0.14641	-0.06466	-0.02359	-0.22299	0.00526	0.00752	0.13703	-0.02278	0.05208	-0.00359	-0.15630	0.10053	0.04432	0.05782	-0.03698	-0.00663	0.01902	0.07573	-0.04944	0.19972	-0.05755	-0.00039	0.06943	0.10165	-0.03380	0.02575	0.07741	0.02663	0.02190	-0.04580	0.18680	-0.01575	-0.06973	0.04498	0.18210	0.00250	-0.06339	-0.03536	0.06932	-0.00390	-0.01159	-0.11401	-0.00684	0.00169	-0.02846	0.11095	0.01674	0.02719	0.06060	-0.03452	-0.02690	0.10113	0.02520	-0.01650	0.02023	-0.16063	-0.03569	(And (Agent $e0 $x0) (Member $e0 begin) (Theme $e0 $e1))
p202760	0.07661	-0.01368	-0.02924	0.07689	-0.03993	-0.01823	0.05338	0.01998	-0.02420	0.02098	-0.13348	-0.05504	-0.00057	0.02180	0.09379	0.08911	-0.03227	-0.06287	0.02914	-0.07097	0.00691	0.09229	-0.01620	-0.00507	-0.05291	-0.04434	-0.02912	-0.10274	-0.01771	0.10920	-0.00033	-0.01328	0.05159	0.01369	0.01755	-0.08554	0.15158	-0.00814	-0.03437	-0.02841	0.15472	-0.14352	0.01182	-0.00228	-0.07155	-0.04221	-0.00899	-0.01303	0.01851	-0.06042	0.01500	0.00154	-0.09534	-0.00316	-0.04104	0.02812	-0.05400	-0.03753	-0.08257	0.03533	-0.03705	0.12572	0.04704	0.05172	(And (Agent $e0 $x0) (Member $e0 come) (Past $e0))
p202761	-0.00520	0.00450	0.02951	-0.02576	-0.03330	-0.02563	0.03343	0.02422	-0.01277	0.02021	0.01623	0.01038	-0.00509	-0.00825	-0.00140	0.07576	-0.03272	0.01202	-0.01659	-0.04226	-0.00286	0.01720	-0.01965	0.01424	-0.02815	-0.03262	0.07471	-0.02889	0.00926	-0.01626	-0.00401	0.01881	-0.02642	-0.00154	0.01183	-0.00551	-0.02639	-0.00881	0.02306	-0.04965	0.02272	-0.06049	0.04195	-0.01021	-0.06083	-0.02678	-0.00819	-0.02192	0.01682	0.05278	0.00773	0.00820	-0.00110	-0.01301	0.01326	-0.00004	-0.04558	0.01314	0.01483	0.05406	-0.03302	0.00591	0.00287	-0.02908	(And (Agent $e0 $x0) (Member $e0 follow) (Theme $e0 $x1))
p202762	-0.03171	0.01691	0.01465	-0.02976	-0.03568	-0.02338	-0.04798	-0.02136	-0.00880	0.08164	-0.11998	-0.05757	0.01071	-0.03246	-0.11769	-0.05088	-0.04883	0.00160	0.01942	0.17059	-0.02778	-0.09901	-0.00462	0.12355	-0.05391	0.02152	0.01813	-0.03599	-0.05229	0.09757	-0.00883	-0.03128	-0.02464	-0.01577	-0.01200	0.01607	-0.07017	0.23173	0.33259	-0.06818	-0.02683	-0.11527	0.00153	0.05716	0.18182	-0.00346	-0.00146	0.23669	-0.17306	0.08535	-0.00323	-0.11641	-0.00338	-0.01974	-0.06326	0.06363	0.03036	-0.04755	-0.05869	0.00070	0.11038	-0.00161	0.09183	-0.00587	(And (Agent $e0 $x0) (Past $e0) (Recipient $e0 $x1))
p202763	-0.01257	-0.01161	-0.04738	0.00034	-0.00962	0.01417	-0.05403	-0.00878	-0.00238	-0.00857	0.02185	0.01124	0.01862	-0.00658	0.01054	-0.08242	-0.04847	-0.00488	-0.02796	-0.00972	-0.00425	-0.00071	0.00047	-0.03598	0.06878	0.00440	0.04885	-0.03326	0.00631	-0.04166	0.00200	0.00139	-0.03075	-0.01266	-0.03001	0.18913	0.14671	-0.02162	-0.03406	-0.01610	0.07694	0.06743	-0.01939	-0.01422	0.05356	0.02467	-0.00168	0.11522	-0.01120	-0.00629	-0.00658	0.04134	-0.04781	-0.00481	0.15651	-0.04448	0.03797	-0.01629	-0.04234	-0.00237	-0.09692	0.00231	0.02504	-0.00735	(And (Agent $e0 $x0) (Past $e0) (Source $e0 $x1))
p202764	0.00938	-0.01734	0.06028	-0.02302	0.05953	-0.02516	0.00440	-0.02916	-0.01811	-0.04136	-0.01141	0.01527	-0.01948	-0.01124	0.00166	0.04145	-0.03991	-0.00814	0.01685	-0.00737	0.00112	0.03607	0.00172	-0.00509	-0.03542	0.00854	-0.00555	-0.03256	-0.04103	-0.04912	-0.03329	0.00122	0.00617	0.02232	-0.04008	0.03541	-0.00546	0.00244	-0.00702	-0.02035	-0.02828	-0.00509	0.00603	-0.02271	0.03620	-0.04869	-0.01664	-0.03159	0.04937	-0.03684	0.00809	0.00843	0.04891	-0.02768	-0.03086	-0.00658	-0.00599	0.05452	0.06208	0.00910	-0.02999	0.08526	0.01388	0.01571	(And (Agent $e0 $x0) (Past $e0) (Through $e0 $x1))
