pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p202280	-0.00138	0.01655	0.00733	0.02774	-0.01194	-0.01870	-0.00671	0.00628	0.01079	0.00640	-0.02318	0.00071	0.01224	-0.02815	-0.00749	-0.00620	(Member $e0 add)
p202281	-0.01542	0.01722	-0.01823	0.01269	-0.00225	-0.01869	0.00591	0.00001	0.02231	0.01336	-0.00408	0.03190	-0.01817	-0.02142	0.00223	0.00217	(Member $e0 bear)
p202282	-0.01621	-0.00435	0.01038	0.01060	0.00261	0.03223	-0.00546	-0.00225	-0.02728	0.00642	-0.03324	-0.00289	0.02941	0.00332	-0.01785	-0.01033	(Member $e0 capture)
p202283	0.00573	0.01630	0.01652	0.00809	-0.00268	0.00374	-0.02085	0.00394	-0.03383	0.00775	0.03863	-0.01091	-0.01078	-0.01321	0.00406	0.04021	(Member $e0 cause)
p202284	-0.00947	0.00767	0.01154	-0.01136	0.00176	-0.00379	-0.01652	-0.00237	0.00129	-0.00548	0.01096	-0.00081	0.00170	-0.00539	0.00300	-0.00450	(Member $e0 close)
p202285	-0.01873	0.03554	-0.00271	0.01794	-0.01874	-0.05582	-0.01622	0.01199	0.03163	0.03041	-0.02881	0.03196	0.00137	-0.04671	0.00295	-0.00970	(Member $e0 direct)
p202286	0.00334	0.01582	0.00408	0.01831	0.00146	-0.01880	-0.02289	-0.00551	-0.00166	0.00531	0.01854	-0.00184	-0.00264	-0.01699	0.00930	0.01193	(Member $e0 do)
p202287	0.01525	-0.00318	0.00346	0.02278	-0.00576	-0.01231	-0.00346	-0.01420	-0.00467	0.01459	-0.00336	-0.00638	-0.00663	-0.00618	-0.00099	0.01744	(Member $e0 enter)
p202288	-0.01930	-0.00431	0.01713	0.03113	0.00528	-0.00747	0.03508	0.00507	-0.00507	-0.01513	-0.05018	0.02051	0.00026	-0.01319	-0.00981	-0.01333	(Member $e0 lead)
p202289	-0.01202	0.00010	0.00652	0.00003	-0.00261	0.00800	-0.01662	-0.00679	-0.00859	0.01480	-0.00606	-0.00295	0.03943	-0.00612	-0.01732	-0.00447	(Member $e0 present)
p202290	0.00023	0.00244	-0.01105	0.00931	0.01819	0.04154	-0.03095	-0.01517	-0.00676	0.03125	-0.04818	-0.02816	0.03380	0.00392	-0.00883	0.00737	(Member $e0 receive)
p202291	0.00517	-0.02188	0.00841	0.00969	-0.00577	-0.00659	0.01379	-0.00594	-0.00184	0.00256	0.02654	0.02886	-0.00770	-0.00905	-0.01793	-0.01083	(Member $e0 run)
p202292	-0.00302	-0.01134	-0.00581	-0.01872	-0.01726	0.02266	0.01437	0.01792	-0.00740	0.00436	0.00454	0.01049	-0.00440	0.00246	-0.01318	-0.00739	(Member $e0 speak)
p202293	0.00223	-0.00915	0.01935	0.02759	-0.01238	-0.01515	0.01525	0.03035	-0.00442	-0.01384	-0.01967	0.01878	-0.00946	-0.02484	-0.00580	-0.01266	(Member $e0 watch)
p202294	-0.01209	-0.01572	0.02270	-0.00208	0.02045	0.00892	0.00356	-0.00436	-0.02632	-0.01055	0.01992	0.02508	0.00039	-0.00754	-0.00723	0.00104	(Member $x0 boy)
p202295	-0.00345	-0.00153	0.00892	0.00644	0.02240	0.00054	-0.00232	-0.00147	-0.01198	-0.00587	0.01574	-0.00097	-0.00934	0.00512	-0.00136	0.00751	(Member $x0 child)
p202296	-0.00291	0.00403	0.00914	-0.03692	0.05750	0.00051	-0.02800	0.02653	0.02885	0.08397	-0.02879	-0.03935	-0.03122	-0.02229	0.00740	-0.01975	(Member $x0 family)
p202297	-0.00040	0.00564	0.00374	-0.01017	-0.00024	-0.00063	-0.01726	0.00794	-0.01042	-0.00416	0.00788	-0.00312	0.00084	-0.00273	0.00599	0.01962	(Member $x0 floor)
p202298	-0.00014	0.00046	0.01045	0.00988	-0.00332	0.01800	-0.00825	-0.00314	-0.02486	-0.00012	-0.00779	-0.00024	0.00925	-0.00348	-0.00720	0.00385	(Member $x0 horse)
p202299	-0.00435	-0.00962	0.00398	-0.00639	0.00711	-0.00218	-0.00012	0.00650	-0.00135	0.00051	-0.01528	0.00579	0.00695	-0.00642	-0.00675	0.00760	(Member $x0 huge)
p202300	-0.00234	-0.00657	0.00602	0.00169	0.00484	-0.00835	0.00589	0.00872	-0.00590	-0.00588	-0.02289	0.00453	0.00086	-0.01056	-0.00081	0.01628	(Member $x0 large)
p202301	-0.01425	0.00883	-0.00155	-0.00923	0.00189	0.00123	-0.01662	0.01303	-0.00018	-0.00563	-0.01642	0.00444	0.01391	0.00464	-0.00044	-0.00541	(Member $x0 light)
p202302	-0.02444	0.01440	0.00865	0.00082	-0.01998	-0.03345	0.01350	0.01705	0.00527	0.02561	-0.04050	0.01930	0.00820	-0.02547	0.01925	-0.00894	(Member $x0 movie)
p202303	-0.01039	0.00651	-0.00661	-0.00090	-0.00042	-0.00716	0.01338	0.01305	-0.00032	0.00451	-0.00579	0.00700	-0.00803	-0.00334	-0.00515	0.00836	(Member $x0 rain)
p202304	0.00039	-0.00252	0.01572	-0.01416	-0.00363	0.00300	0.00206	0.01793	-0.02061	-0.00373	0.00716	0.00578	-0.00453	-0.00265	-0.00510	0.00498	(Member $x0 school)
p202305	0.01932	0.02034	-0.01574	-0.01289	-0.01319	-0.01116	0.00264	0.02335	-0.00564	0.00961	-0.01002	0.01254	0.00564	-0.01929	-0.00670	0.02487	(Member $x0 sound)
p202306	0.01096	-0.00143	-0.00040	-0.00417	0.00375	-0.01279	-0.00477	0.00557	-0.00383	-0.01060	0.00526	0.01197	0.02002	-0.00700	-0.00688	-0.00419	(Member $x0 street)
p202307	0.01407	0.00218	-0.00080	0.00441	0.00152	-0.00244	-0.01909	-0.00773	-0.01292	0.00470	0.00880	-0.01048	-0.00250	-0.00890	0.00656	0.03081	(Member $x0 village)
p202308	-0.00238	-0.00492	-0.00026	0.00220	0.00567	0.01353	0.00542	-0.00726	-0.00444	-0.00503	-0.00730	-0.00031	-0.00260	0.00539	-0.00407	-0.00447	(Member $x0 wall)
p202309	0.01536	0.00431	0.00889	0.02431	-0.01123	-0.01163	0.00606	-0.00339	-0.00770	0.01513	0.02155	-0.01407	-0.01791	0.02513	-0.00474	-0.00785	(Member $x0 whole)
p202310	0.03366	-0.00161	-0.00154	0.00097	-0.00375	0.02247	-0.00848	-0.01234	-0.02360	-0.01142	-0.01843	0.00336	-0.00905	0.00318	0.01276	0.02277	(Member $x0 world)
p202311	-0.00290	-0.00053	0.00631	-0.00399	-0.01304	-0.00847	0.01219	-0.00329	-0.00394	0.00572	0.00583	0.00089	0.00809	-0.00734	0.02188	-0.00354	(On $e0 $x0)
p202312	0.00314	-0.01301	-0.01014	-0.00133	-0.00409	0.01064	0.00922	-0.00617	-0.00339	0.01518	0.01532	0.01101	-0.00585	-0.00212	-0.01391	0.00241	(Patient $e0 $e1)
p202313	-0.02195	-0.00922	-0.01052	-0.01365	-0.01655	-0.04225	-0.00061	0.00380	0.02962	0.02571	0.01009	0.06320	0.00629	-0.03221	-0.01192	-0.01033	(Time $e0 night)
p202314	-0.02758	-0.02001	-0.00048	-0.00478	0.02398	-0.00900	0.02346	0.01014	-0.00072	0.00115	0.01086	0.03519	-0.00508	-0.00260	-0.01560	-0.01305	(Time $e0 yesterday)
p202333	-0.03821	-0.10237	0.07845	-0.11135	-0.04380	-0.12216	-0.04813	-0.10583	0.23134	-0.02092	-0.02132	0.08128	0.19310	0.16499	-0.05837	0.07495	(And (Agent $e0 $x0) (Member $e0 begin) (Ongoing $e1) (Theme $e0 $e1))
p202334	-0.03838	-0.10257	0.07817	-0.11305	-0.04342	-0.12152	-0.04932	-0.10585	0.23186	-0.02085	-0.02304	0.08135	0.19414	0.16557	-0.05807	0.07503	(And (Agent $e0 $x0) (Member $e1 begin) (Ongoing $e0) (Theme $e1 $e0))
p202335	-0.03822	-0.10239	0.07842	-0.11159	-0.04376	-0.12208	-0.04831	-0.10583	0.23141	-0.02089	-0.02147	0.08127	0.19324	0.16506	-0.05834	0.07497	(And (Agent $e0 $x0) (Member $e1 begin) (Past $e1) (Theme $e1 $e0))
p202336	0.00349	0.16046	0.06251	0.00404	-0.23884	0.27219	0.58956	-0.07661	0.25635	-0.10688	-0.28360	-0.17136	-0.17307	-0.08744	-0.12107	0.18004	(And (Agent $e0 $x0) (Member $x0 company) (Past $e0) (Patient $e0 $x1))
p202339	0.16953	0.04743	-0.00516	-0.00744	0.02304	-0.02702	0.03244	-0.03083	-0.03844	-0.04322	0.01243	0.00917	0.10618	-0.03157	-0.04215	-0.00752	(And (Experiencer $e0 $x0) (Member $e1 become) (Past $e1) (Result $e1 $e0))
p202342	-0.04904	0.03081	-0.03689	0.04868	0.00048	-0.01070	-0.01192	0.05908	0.03887	-0.00845	-0.05172	0.01233	-0.00304	0.15891	0.00513	-0.01137	(And (Member $e0 start) (Ongoing $e1) (Patient $e1 $x0) (Theme $e0 $e1))
p202558	-0.14897	-0.16492	0.05277	-0.10012	-0.00797	-0.14202	-0.05706	-0.06244	0.21311	-0.19493	-0.22774	0.27212	0.31031	0.12169	-0.03419	0.12049	(And (Agent $e0 $x0) (Location $e1 $x1) (Theme $e0 $e1))
p202559	-0.03825	-0.10243	0.07838	-0.11189	-0.04370	-0.12198	-0.04852	-0.10582	0.23150	-0.02086	-0.02168	0.08126	0.19341	0.16515	-0.05830	0.07498	(And (Agent $e0 $x0) (Member $e1 begin) (Theme $e1 $e0))
p202560	0.00287	-0.00677	0.02152	-0.00851	0.00115	0.01899	-0.01520	-0.00480	-0.02789	-0.01230	0.01625	0.01277	0.00367	-0.00412	0.00001	0.00636	(And (Agent $e0 $x0) (Member $x0 boy) (Past $e0))
p202561	-0.04327	0.01850	0.03795	-0.03821	0.10977	-0.03536	-0.07951	-0.01185	0.09593	0.09720	-0.00486	-0.08348	0.01008	-0.04152	0.01874	-0.01563	(And (Agent $e0 $x0) (Member $x0 person) (Theme $e0 $x1))
p202562	0.00847	-0.00967	-0.08714	0.01296	-0.04491	0.03633	-0.07501	0.10429	0.17414	-0.02993	0.49346	-0.05578	0.02686	-0.05714	-0.08822	0.03344	(And (Agent $e0 $x0) (Member $x0 thing) (Past $e0))
p202564	0.15755	-0.04067	-0.19978	0.17547	-0.00521	0.12834	0.03757	0.09960	0.13740	-0.21406	-0.29470	0.17471	-0.12733	0.00622	0.17497	-0.03741	(And (Agent $e0 $x0) (Past $e1) (To $e1 $e0))
p202569	-0.04920	0.03061	-0.03682	0.04835	0.00053	-0.01109	-0.01238	0.05894	0.03938	-0.00842	-0.05167	0.01253	-0.00259	0.15858	0.00508	-0.01130	(And (Member $e0 start) (Patient $e1 $x0) (Theme $e0 $e1))
p202570	-0.05849	0.04997	-0.03876	0.09023	0.07514	0.05392	-0.05972	-0.04505	-0.04664	-0.04847	-0.01869	0.05685	-0.05635	0.10789	0.09944	0.01593	(And (Member $x0 person) (Past $e0) (Patient $e0 $x0))
p202571	-0.00484	0.09378	-0.03372	0.03772	-0.00285	0.02900	-0.01610	0.05797	-0.02334	0.08943	0.03327	-0.10281	-0.08310	0.16384	0.01127	-0.03155	(And (Ongoing $e0) (Patient $e1 $x0) (Theme $e1 $e0))
p202724	-0.03820	-0.10236	0.07847	-0.11124	-0.04382	-0.12219	-0.04806	-0.10584	0.23130	-0.02093	-0.02124	0.08129	0.19303	0.16496	-0.05838	0.07495	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0) (Theme $e0 $e1))
p202725	-0.01830	-0.01003	-0.00438	-0.06450	-0.03935	0.03096	0.05302	-0.01194	-0.02873	0.01376	0.01723	0.01083	0.05513	0.03418	0.13012	-0.00920	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0) (Theme $e0 $x1))
p202726	0.16947	0.04745	-0.00511	-0.00739	0.02313	-0.02715	0.03222	-0.03089	-0.03845	-0.04312	0.01254	0.00910	0.10625	-0.03160	-0.04211	-0.00753	(And (Member $e0 become) (Past $e0) (Patient $e0 $x0) (Result $e0 $e1))
p202758	-0.03819	-0.10236	0.07847	-0.11121	-0.04383	-0.12220	-0.04804	-0.10584	0.23129	-0.02095	-0.02124	0.08130	0.19302	0.16496	-0.05838	0.07495	(And (Agent $e0 $x0) (Member $e0 begin) (Past $e0))
p202759	-0.03849	-0.10271	0.07799	-0.11391	-0.04318	-0.12109	-0.04985	-0.10589	0.23210	-0.02096	-0.02456	0.08152	0.19469	0.16599	-0.05783	0.07506	(And (Agent $e0 $x0) (Member $e0 begin) (Theme $e0 $e1))
p202760	0.01724	-0.01059	0.03351	-0.01368	-0.02236	0.01771	0.01487	-0.00344	-0.03362	-0.02331	0.01533	0.03180	-0.00507	-0.00909	-0.00413	-0.01362	(And (Agent $e0 $x0) (Member $e0 come) (Past $e0))
p202761	-0.01904	0.00158	0.02291	0.03531	0.00160	-0.00502	-0.00061	0.00935	-0.01248	0.00703	-0.03703	-0.00878	0.02077	-0.01628	-0.01038	-0.01043	(And (Agent $e0 $x0) (Member $e0 follow) (Theme $e0 $x1))
p202762	0.00418	-0.01228	0.02211	-0.01755	-0.00810	0.01856	-0.00142	-0.00678	-0.01656	-0.02060	-0.00286	0.02781	0.00125	0.00053	-0.00032	-0.00939	(And (Agent $e0 $x0) (Past $e0) (Recipient $e0 $x1))
p202763	-0.01808	-0.00345	0.02262	-0.01308	0.01748	0.02014	-0.02219	-0.00288	-0.01251	0.00102	0.00130	0.00054	0.01308	0.00093	-0.00376	-0.01274	(And (Agent $e0 $x0) (Past $e0) (Source $e0 $x1))
p202764	0.01181	-0.01507	0.02745	-0.02862	-0.01665	0.02071	0.00283	0.01095	-0.02373	-0.01496	0.01423	0.02027	-0.00026	-0.00498	-0.00829	-0.00973	(And (Agent $e0 $x0) (Past $e0) (Through $e0 $x1))
p202765	0.15410	-0.04132	-0.19773	0.17244	-0.00523	0.12485	0.03492	0.10026	0.13730	-0.21352	-0.28151	0.17438	-0.12167	0.00530	0.17512	-0.03807	(And (Agent $e0 $x0) (Past $e0) (To $e0 $e1))
p202766	-0.16440	-0.17159	0.07157	-0.09448	-0.00940	-0.16144	-0.06077	-0.07289	0.20704	-0.20300	-0.21816	0.30184	0.32850	0.13427	-0.03835	0.09451	(And (Agent $e0 $x0) (Patient $e0 $x1) (Theme $e1 $e0))
p202767	-0.00056	0.00568	0.00187	0.01332	0.01241	0.03760	-0.02056	-0.01985	-0.03430	0.01602	-0.04367	-0.02432	0.03113	0.01537	-0.01217	0.00953	(And (For $e0 $e1) (Past $e0) (Theme $e0 $x0))
p202768	0.01321	-0.01757	-0.00637	-0.00631	-0.02270	0.00185	0.01923	-0.00071	0.00074	-0.00487	0.00511	0.03093	-0.00375	-0.01097	-0.00960	-0.00480	(And (Goal $e0 $x0) (Member $e0 go) (Past $e0))
p202769	-0.00312	-0.01323	0.01676	0.00398	-0.01414	0.02373	-0.00281	0.00029	-0.02667	-0.00471	0.01696	0.01501	0.02914	-0.00477	-0.02208	-0.01142	(And (Goal $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202770	-0.01758	-0.00923	-0.00376	-0.06451	-0.03935	0.02993	0.05201	-0.01176	-0.02921	0.01593	0.02050	0.00883	0.05461	0.03298	0.12977	-0.00887	(And (Holder $e0 $x0) (Member $e0 have) (Past $e0))
p202771	-0.01831	-0.01004	-0.00439	-0.06450	-0.03935	0.03097	0.05304	-0.01194	-0.02872	0.01374	0.01720	0.01086	0.05513	0.03420	0.13012	-0.00921	(And (Holder $e0 $x0) (Past $e0) (Theme $e0 $x1))
p202772	-0.01131	0.02184	0.00649	-0.00668	0.02773	-0.03723	-0.01798	-0.00808	0.03924	0.01758	-0.01230	0.00145	0.01565	-0.03040	-0.00294	-0.00392	(And (Instrument $e0 $x0) (Past $e0) (Patient $e0 $x1))
p202773	0.04726	0.00706	-0.01649	0.05031	0.00217	-0.04169	-0.04589	-0.01591	-0.01391	0.03935	-0.02743	-0.03168	0.01370	-0.04412	0.01619	0.10709	(And (Location $e0 $x0) (Member $e0 find) (Theme $e0 $x1))
p202774	-0.19694	-0.16783	0.03245	-0.12747	0.00560	-0.13305	-0.06580	-0.04796	0.23488	-0.21892	-0.26200	0.30215	0.34226	0.13396	-0.02894	0.11479	(And (Location $e0 $x0) (Ongoing $e0) (Patient $e0 $x1))
p202775	-0.01604	-0.00187	0.01187	0.01274	0.00417	0.03013	-0.00631	-0.00164	-0.02767	0.00615	-0.03265	-0.00623	0.02976	0.00317	-0.01648	-0.00966	(And (Member $e0 capture) (Past $e0) (Theme $e0 $x0))
p202776	0.00627	0.01673	-0.00791	-0.00345	-0.00508	-0.01614	-0.00198	0.00113	0.00372	-0.00454	0.00643	0.02406	0.01253	-0.01493	-0.00507	-0.00655	(And (Member $e0 fall) (Past $e0) (Patient $e0 $x0))
p202777	0.02134	0.01782	-0.00334	-0.01318	-0.00356	-0.00867	-0.00715	-0.00240	-0.00610	-0.01832	0.00338	0.02765	0.02814	-0.01233	-0.00319	-0.00476	(And (Member $e0 make) (Past $e0) (Patient $e0 $x0))
p202778	-0.01187	0.00062	0.00699	0.00087	-0.00242	0.00729	-0.01627	-0.00605	-0.00905	0.01588	-0.00512	-0.00271	0.03945	-0.00668	-0.01734	-0.00430	(And (Member $e0 present) (Past $e0) (Theme $e0 $x0))
p202779	-0.00704	0.00411	-0.00985	0.00473	0.02155	0.04108	-0.03222	-0.02361	-0.01286	0.03632	-0.04707	-0.03147	0.03992	0.01036	-0.00892	0.00984	(And (Member $e0 receive) (Past $e0) (Theme $e0 $x0))
p202780	0.00842	0.04348	-0.02818	0.04033	-0.01021	-0.00718	0.01805	0.01868	0.00710	0.01659	-0.01380	0.00206	-0.02893	0.06223	0.00029	-0.02222	(And (Member $e0 start) (Past $e0) (Patient $e0 $x0))
p202781	0.04313	-0.01059	0.02333	0.05410	-0.02767	-0.04018	0.01977	-0.01735	-0.01235	0.02063	0.01317	0.01552	-0.02774	0.01731	-0.01249	-0.01192	(And (Member $e0 try) (Past $e0) (Theme $e0 $e1))
p202782	-0.00777	0.00628	0.00908	0.01626	0.01060	0.04540	-0.01351	-0.01545	-0.03805	0.01318	-0.04597	-0.02383	0.03349	0.01856	-0.01718	-0.00734	(And (Member $e0 win) (Past $e0) (Theme $e0 $x0))
p202783	-0.01849	-0.00328	0.00086	0.00518	0.01575	0.02906	-0.01685	-0.00835	-0.00681	0.00768	-0.04108	-0.00780	0.02845	0.00853	-0.00959	-0.00788	(And (Past $e0) (Source $e0 $x0) (Theme $e0 $x1))
p202849	-0.00372	0.00853	0.05050	-0.01338	0.00902	-0.03988	-0.00800	0.02009	0.00996	0.04062	-0.00698	-0.01535	-0.01586	-0.03937	0.00457	-0.01208	(And (Agent $e0 $x0) (Before $e0 $e1))
p202850	0.04468	-0.00283	0.04292	0.04846	-0.02866	-0.02145	0.02380	-0.00626	-0.03785	0.01880	0.06450	-0.01375	-0.04186	0.04490	-0.00678	-0.00848	(And (Agent $e0 $x0) (Cardinality $x0 <num>))
p202851	-0.03831	-0.10249	0.07829	-0.11247	-0.04357	-0.12177	-0.04893	-0.10583	0.23167	-0.02083	-0.02224	0.08128	0.19376	0.16534	-0.05820	0.07501	(And (Agent $e0 $x0) (Member $e0 begin))
p202852	0.00300	0.01084	0.02148	0.01281	0.00488	0.00379	-0.02329	-0.00954	-0.02757	-0.00223	0.04038	-0.01097	-0.00443	-0.00602	0.00487	0.02357	(And (Agent $e0 $x0) (Member $e0 cause))
p202853	0.01456	0.00826	0.02119	-0.01231	0.01631	-0.00809	-0.00999	0.00418	0.00001	-0.00365	-0.01745	-0.00749	0.01547	-0.01748	-0.00643	-0.00646	(And (Agent $e0 $x0) (Member $e0 leave))
p202854	0.00042	0.00150	0.02426	0.00048	-0.00444	-0.02403	0.01067	0.03268	-0.01626	0.00794	-0.01482	-0.00971	-0.00464	-0.00608	-0.00417	0.00768	(And (Agent $e0 $x0) (Member $e0 play))
p202855	0.08019	-0.03538	-0.04210	-0.08236	0.07317	0.04912	-0.08312	0.08000	0.07507	0.02897	-0.10661	0.03132	-0.03069	-0.03251	0.12957	-0.02622	(And (Agent $e0 $x0) (Member $e0 sing))
p202856	-0.01596	-0.00330	0.03684	-0.03008	0.04076	-0.01778	-0.03146	0.01293	0.02178	0.05375	-0.00860	-0.03296	-0.00671	-0.02050	0.00954	-0.01508	(And (Agent $e0 $x0) (Member $e0 study))
p202857	-0.06727	-0.00961	0.03237	0.03657	0.05014	-0.08486	-0.02904	0.00234	0.08073	-0.00412	-0.07631	0.02333	0.03521	-0.00933	0.00713	0.01139	(And (Agent $e0 $x0) (Member $e0 take))
p202858	0.00227	-0.00640	0.02096	0.02953	-0.01054	-0.01715	0.01355	0.03087	-0.00502	-0.01346	-0.01736	0.01455	-0.00895	-0.02488	-0.00464	-0.01196	(And (Agent $e0 $x0) (Member $e0 watch))
p202859	0.00287	-0.00677	0.02152	-0.00851	0.00115	0.01899	-0.01519	-0.00480	-0.02789	-0.01230	0.01624	0.01277	0.00367	-0.00412	0.00001	0.00636	(And (Agent $e0 $x0) (Member $x0 boy))
p202860	0.04529	0.02824	0.02207	-0.03162	0.03287	-0.00536	-0.01473	-0.00719	0.00361	-0.00598	-0.02195	-0.02473	0.04254	-0.01458	-0.01933	-0.00589	(And (Agent $e0 $x0) (Result $e0 $e1))
p202861	0.01171	-0.01512	0.02741	-0.02866	-0.01656	0.02078	0.00275	0.01094	-0.02373	-0.01501	0.01411	0.02034	-0.00023	-0.00485	-0.00827	-0.00977	(And (Agent $e0 $x0) (Through $e0 $x1))
p202862	-0.00842	0.01541	-0.00807	0.00487	-0.00386	-0.01587	-0.01758	0.00048	0.00284	0.00764	0.00129	0.01378	-0.00342	-0.00844	0.00467	0.00706	(And (Already $e0) (Patient $e0 $x0))
p202863	0.00197	-0.01095	0.00417	0.01978	-0.00311	0.00009	0.02982	-0.00671	-0.00457	0.00299	-0.01453	0.01164	-0.01146	0.00040	-0.01070	0.00459	(And (Before $x0 $e0) (Past $e0))
p202864	-0.03667	-0.01045	-0.00596	-0.00544	0.05528	-0.01161	0.02358	0.04226	-0.01404	0.00372	0.00997	0.00113	-0.00544	0.01026	-0.01888	0.01984	(And (Experiencer $e0 $x0) (Member $e0 sleep))
p202865	-0.00424	0.00153	-0.00062	0.00141	0.04605	0.00327	0.05514	-0.01381	0.02833	0.01738	-0.02144	-0.01837	-0.00909	-0.00442	-0.02537	-0.01220	(And (Experiencer $e0 $x0) (Member $x0 person))
p202866	-0.02488	-0.00874	0.00080	0.00484	0.04243	-0.00695	0.03005	0.00638	-0.00188	-0.00986	-0.00361	0.00254	0.00041	0.00422	-0.01795	0.00225	(And (Experiencer $e0 $x0) (Source $e0 $x1))
p202867	-0.06158	-0.02845	0.00587	0.02204	0.10263	-0.02934	0.04402	-0.00824	0.00574	-0.02131	0.04051	0.02497	0.01146	0.00568	-0.03808	-0.01978	(And (Experiencer $e0 $x0) (Time $e0 today))
p202868	-0.00341	0.00721	-0.00165	0.03650	-0.01379	0.00412	0.03375	-0.00805	-0.00885	0.00919	-0.04534	-0.01251	-0.00003	-0.00617	0.02881	-0.00328	(And (GroupOf $x0 thing) (Theme $e0 $x0))
p202869	-0.01844	-0.01019	-0.00453	-0.06446	-0.03938	0.03120	0.05331	-0.01198	-0.02863	0.01328	0.01646	0.01127	0.05518	0.03445	0.13020	-0.00928	(And (Holder $e0 $x0) (Past $e0))
p202870	0.03219	-0.00155	-0.00431	0.02309	0.01278	-0.00830	-0.00384	-0.01232	-0.02272	0.01470	0.00921	-0.01640	-0.01814	-0.02192	-0.00214	0.07270	(And (LocatedIn $x0 $x1) (Location $e0 $x0))
p202871	0.01341	0.04910	-0.02881	0.02475	0.00125	-0.00646	0.00854	0.03124	0.00098	0.01784	0.02135	-0.00966	-0.01737	0.05816	-0.00718	-0.02054	(And (LocatedIn $x0 $x1) (Patient $e0 $x0))
p202872	-0.00683	-0.00723	0.00461	-0.02746	0.04787	0.01077	-0.01605	-0.01552	0.03111	0.05701	-0.00581	-0.02726	-0.01831	-0.01002	-0.00600	-0.01166	(And (Measure $e0 duration <num> year) (Past $e0))
p202873	-0.01608	-0.00186	0.01190	0.01267	0.00421	0.03009	-0.00643	-0.00162	-0.02770	0.00625	-0.03249	-0.00630	0.02978	0.00316	-0.01649	-0.00966	(And (Member $e0 capture) (Theme $e0 $x0))
p202874	-0.04289	0.00944	0.06502	0.10664	-0.02590	-0.09662	0.06654	0.06496	-0.01680	0.01696	-0.04674	-0.00347	-0.02479	-0.06001	0.04211	-0.02397	(And (Member $e0 contain) (Theme $e0 $x0))
p202875	-0.15680	-0.11540	0.03958	-0.12994	-0.00368	-0.07788	-0.06113	-0.08356	0.18773	-0.15277	-0.14523	0.21291	0.27980	0.11315	-0.03028	0.08043	(And (Member $e0 create) (Patient $e0 $x0))
p202876	-0.01512	0.03581	-0.00841	0.01111	-0.01812	-0.04557	-0.01623	0.00843	0.03046	0.02951	-0.02637	0.03186	-0.00022	-0.03959	0.00334	-0.00839	(And (Member $e0 direct) (Patient $e0 $x0))
p202877	0.01449	0.00605	0.00544	0.00059	-0.00600	0.01146	-0.01316	-0.00308	-0.02425	0.01316	0.02110	-0.00005	-0.00776	-0.01502	-0.00006	0.02345	(And (Member $e0 draw) (Past $e0))
p202878	-0.00662	-0.00419	0.00559	0.00040	-0.00951	0.04120	0.00902	0.00939	-0.02643	0.00658	-0.01786	-0.00121	0.01018	0.01189	-0.01660	-0.00960	(And (Member $e0 follow) (Past $e0))
p202879	-0.01924	0.00185	0.02283	0.03508	0.00193	-0.00491	-0.00135	0.00940	-0.01233	0.00800	-0.03676	-0.00957	0.02033	-0.01627	-0.01021	-0.01050	(And (Member $e0 follow) (Theme $e0 $x0))
p202880	0.12301	0.07303	-0.04028	-0.05776	0.04171	0.04894	0.02219	0.08304	-0.06711	-0.03128	-0.07266	-0.04751	0.08454	0.08103	-0.02260	-0.01875	(And (Member $e0 get) (Ongoing $e0))
p202881	0.11694	0.07691	-0.03740	-0.04792	0.03995	0.04127	0.02374	0.07510	-0.06139	-0.02821	-0.06534	-0.04676	0.07491	0.07057	-0.02137	-0.01900	(And (Member $e0 get) (Patient $e0 $x0))
p202882	0.12794	0.06600	-0.03844	-0.05412	0.04170	0.04791	0.02343	0.06972	-0.06451	-0.03294	-0.06653	-0.04455	0.08473	0.07721	-0.02365	-0.01783	(And (Member $e0 get) (Result $e0 $e1))
p202883	0.04011	0.01653	-0.00285	-0.01003	0.02385	0.01802	-0.01031	-0.02030	-0.00549	-0.00614	-0.02223	-0.00996	0.03503	-0.01036	-0.01345	0.00819	(And (Member $e0 leave) (Past $e0))
p202884	-0.01121	0.00167	0.00694	0.05102	0.03358	-0.02925	0.00658	-0.01595	0.00792	0.00331	0.00248	-0.00328	-0.01266	0.01773	-0.01323	-0.01144	(And (Member $e0 need) (Theme $e0 $e1))
p202885	-0.01188	0.00062	0.00699	0.00085	-0.00242	0.00729	-0.01628	-0.00605	-0.00905	0.01587	-0.00514	-0.00270	0.03946	-0.00667	-0.01734	-0.00430	(And (Member $e0 present) (Past $e0))
p202886	-0.01217	0.00043	0.00702	0.00045	-0.00232	0.00727	-0.01643	-0.00606	-0.00879	0.01574	-0.00580	-0.00241	0.03982	-0.00667	-0.01743	-0.00426	(And (Member $e0 present) (Theme $e0 $x0))
p202887	-0.00705	0.00411	-0.00987	0.00474	0.02157	0.04112	-0.03224	-0.02360	-0.01288	0.03630	-0.04707	-0.03147	0.03988	0.01039	-0.00892	0.00984	(And (Member $e0 receive) (Theme $e0 $x0))
