pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p200962	0.07019	0.00426	0.02223	0.00159	-0.01359	-0.01546	0.00971	0.03734	0.00498	0.01549	0.01174	-0.00935	-0.01153	-0.02052	0.00937	-0.01898	-0.01115	0.02149	0.01996	-0.03532	-0.03813	0.02794	0.02999	0.00465	0.03076	-0.01086	-0.03378	-0.00456	-0.01203	0.01176	0.00916	0.00047	0.03253	-0.02609	-0.00617	0.01416	0.00024	-0.01241	-0.00867	-0.00616	-0.01159	0.04255	-0.01821	-0.01399	0.01311	-0.01262	-0.00693	-0.00779	-0.01012	0.00011	0.00135	0.02301	0.03439	-0.00118	-0.00477	0.01270	-0.02095	-0.01102	-0.01436	-0.02092	-0.00705	0.00860	0.02138	0.02430	(Member $x0 place)
p200963	0.08540	0.06380	0.00318	-0.01190	0.07210	-0.03269	0.08801	0.06105	0.00854	-0.04438	-0.00883	-0.07257	-0.05453	-0.06812	0.04703	0.04374	0.02825	0.06147	-0.00434	-0.06882	0.02622	0.05504	0.02811	0.01801	-0.03816	0.03596	-0.01618	0.04692	-0.04128	-0.01814	0.05687	0.00331	-0.02974	-0.04707	0.03288	-0.05123	0.05396	0.02963	0.01231	-0.07120	0.01701	-0.01755	-0.05995	-0.02139	0.12600	-0.01892	-0.01493	0.03058	0.00097	-0.00163	-0.03390	-0.08241	-0.00680	0.00914	-0.04875	-0.06398	0.01254	0.09386	0.06560	0.00968	-0.01540	0.08197	0.04103	-0.05114	(Member $x0 table)
p200964	0.00278	0.12798	0.13863	0.00858	-0.01866	0.00492	-0.03011	0.08855	0.02874	-0.02105	-0.10371	0.13054	0.00373	-0.03675	-0.01697	0.11827	0.03701	-0.04376	-0.01209	0.08442	0.00026	0.10750	0.00195	0.00921	-0.04385	0.01238	-0.06912	-0.08184	0.07108	0.01383	-0.10941	0.02658	0.01019	-0.03953	0.11455	-0.01605	0.19000	0.00684	-0.00385	0.14148	-0.04451	0.01499	0.06199	0.01046	-0.10836	0.03743	0.05209	-0.06338	-0.05538	0.02639	-0.00032	-0.04288	-0.02621	-0.03848	-0.00778	0.05734	-0.07996	0.03343	-0.02210	0.11822	-0.04856	-0.13618	-0.04186	0.01360	(Only $x0 $e0)
p200965	0.00050	-0.07447	-0.06624	0.01265	0.09752	-0.03822	-0.04734	0.01181	0.15205	0.00597	-0.10168	-0.07156	0.07993	-0.04253	-0.07959	0.18659	-0.03030	-0.01770	0.02941	0.01442	-0.05816	-0.09962	0.01450	-0.00185	-0.11984	0.05777	-0.08805	-0.10701	0.02164	0.07429	0.09881	-0.02414	-0.03759	-0.13567	-0.07028	0.03568	-0.08377	0.09284	-0.04801	-0.07700	-0.07917	0.15140	-0.08051	0.00874	0.04724	0.00383	-0.00296	-0.03424	0.06650	0.01600	0.03593	0.07860	-0.01103	0.07073	0.12577	-0.11029	0.10228	0.02105	-0.10368	0.04243	0.22307	-0.03211	-0.05836	0.12122	(Probably $e0)
p201043	0.08207	-0.03205	0.03183	0.03447	-0.18614	0.01925	-0.07589	0.04149	-0.05142	-0.04311	-0.01886	0.04841	-0.11678	-0.04070	0.02446	-0.07902	0.09078	-0.10590	0.08906	-0.18441	0.09023	0.03144	-0.02071	0.15217	0.26872	0.03399	-0.05444	0.10352	-0.02343	-0.01530	-0.00399	-0.05054	-0.07568	-0.10472	-0.01966	-0.07646	0.03626	-0.06141	0.06098	-0.08956	0.04617	0.11271	-0.02496	-0.02342	-0.00087	0.09363	-0.03087	0.02229	0.04722	-0.02251	0.08187	-0.07320	0.05161	0.00518	0.05311	0.05922	0.02227	-0.00636	-0.02031	0.18794	0.21514	0.03803	-0.06738	0.00653	(And (Agent $e0 $x0) (Ongoing $e0) (Theme $e1 $e0))
p201063	-0.03179	0.03436	0.10166	0.00075	-0.03333	-0.14162	-0.10232	-0.04664	-0.12095	-0.12452	0.10415	-0.11095	0.00271	-0.07077	0.34689	0.02386	-0.00241	0.07568	-0.02125	0.36003	-0.02013	-0.10191	-0.04228	-0.01609	0.05432	-0.07205	0.01768	0.03540	-0.14297	-0.04520	-0.05104	0.05836	0.11244	-0.06173	0.20696	0.03214	-0.10323	0.08910	0.13710	-0.10485	-0.05467	-0.01208	-0.09530	-0.01805	-0.11590	0.02375	0.04543	0.09373	0.03832	-0.06841	0.35444	-0.08012	0.03319	0.08481	-0.10981	-0.02023	-0.01839	-0.02944	-0.01707	-0.01076	-0.05127	0.03712	-0.06130	-0.01198	(And (Agent $e0 $x0) (Future $e0))
p201064	0.11387	0.02118	-0.23439	-0.04576	-0.00916	0.05038	0.19181	-0.08087	0.66416	-0.04077	0.27786	0.49049	-0.38240	0.45264	-0.02849	0.15272	0.08670	-0.01531	-0.03345	-0.03293	0.04507	-0.03579	0.60095	-0.20575	-0.00309	0.01207	-0.18143	-0.12951	-0.09249	0.00545	0.20509	-0.09585	0.12043	0.06612	-0.19230	-0.15484	0.10468	-0.28148	-0.10093	-0.18454	-0.10668	-0.28710	0.13900	-0.05472	0.29645	0.00440	0.25590	-0.06369	0.28566	0.09265	0.44453	-0.29765	-0.02494	-0.00288	-0.24244	0.00937	0.06091	-0.33280	-0.03973	-0.20340	0.22514	-0.26514	0.27125	-0.01958	(And (Agent $e0 $x0) (Member $x0 company))
p201065	-0.06038	-0.03456	0.01660	0.07500	-0.06150	-0.00893	0.03690	-0.03745	-0.01262	-0.01293	-0.03895	-0.06545	-0.00552	-0.01418	0.02835	-0.00996	-0.00407	0.17604	-0.00454	-0.03875	-0.02755	0.36568	0.02788	-0.05657	0.06253	-0.04013	-0.05652	0.06715	-0.00662	0.01504	-0.14695	0.02937	0.20403	-0.11213	0.04344	0.04068	-0.05759	0.02854	0.00912	0.08726	0.01436	0.11062	0.00063	-0.02546	-0.01327	-0.00895	0.01961	-0.04739	-0.03377	-0.04553	-0.01289	0.04394	0.03371	-0.02963	-0.01845	-0.08865	0.01001	-0.06546	-0.05335	-0.10362	0.08803	-0.01285	0.00039	0.01222	(And (Instrument $e0 $x0) (Past $e0))
p201066	-0.05106	0.07473	-0.04095	0.11485	-0.07725	-0.08452	-0.14432	0.06262	-0.02468	-0.03601	0.03306	-0.17099	-0.20483	0.05381	-0.00570	0.48989	0.06467	-0.08545	0.02523	-0.10755	-0.08201	-0.06722	-0.08872	0.00993	0.02498	-0.04804	0.03896	-0.17112	-0.05707	-0.05197	0.30227	-0.05761	-0.04801	0.15746	-0.01089	-0.02160	-0.02871	0.06150	0.07353	0.42552	0.41829	0.01903	-0.01202	-0.00506	0.01672	-0.01667	-0.04879	0.00798	0.11060	0.00701	0.01342	-0.20909	0.11476	0.00465	0.04313	-0.04825	-0.15222	-0.11848	-0.01767	0.01124	-0.10800	-0.21440	0.03627	-0.01212	(And (Manner $e0 quickly) (Past $e0))
p201067	-0.02538	-0.10230	0.06621	-0.05384	-0.14008	0.08536	-0.00908	-0.00833	-0.05416	-0.00676	0.02116	0.08864	0.01752	0.04776	0.00011	0.40561	-0.03841	0.09601	-0.03044	0.04409	-0.02568	-0.03527	0.03713	-0.03341	0.32128	-0.00057	0.02341	-0.11456	-0.02281	-0.01819	-0.04660	0.01109	-0.14995	0.14013	0.02474	-0.00353	-0.02193	-0.07263	-0.01262	-0.15851	-0.06700	-0.02858	0.00816	-0.01552	-0.06626	-0.03263	0.03562	-0.09050	-0.05093	-0.00580	0.04006	0.06412	-0.01734	-0.05560	-0.02200	-0.07507	-0.02111	0.05341	-0.06430	-0.10068	-0.11882	0.39053	0.02077	0.00920	(And (Member $e0 become) (Patient $e0 $x0))
p201068	-0.07007	-0.08369	0.13519	0.08949	-0.10398	0.11334	0.10986	-0.10068	0.00125	0.04431	0.08126	-0.34586	-0.11359	0.08947	0.03063	-0.07583	0.06843	-0.11323	0.04142	0.03290	-0.01308	0.07721	-0.01619	0.14454	0.14283	0.00130	-0.07769	-0.07184	-0.08060	0.03538	-0.00222	-0.01582	0.02658	-0.07742	-0.06326	0.10433	0.13681	0.02853	-0.06302	-0.21466	0.05392	-0.03897	0.05933	-0.02355	-0.16509	-0.00085	0.02353	0.16434	0.25161	-0.02144	-0.06384	-0.09207	0.11675	-0.05776	-0.01709	0.00317	0.16306	-0.25721	-0.00374	0.20850	0.19373	0.11564	0.07511	-0.03817	(And (Member $e0 begin) (Past $e0))
p201069	0.71679	0.00104	0.08286	-0.02329	-0.06320	-0.09413	0.04451	0.26105	-0.06067	-0.09338	-0.02865	0.02859	-0.12382	-0.00530	0.09341	-0.09866	-0.07320	0.03119	-0.01109	-0.17254	-0.34654	-0.01726	0.01157	-0.06620	0.19724	-0.00850	0.00536	-0.18311	0.03255	0.00471	-0.02344	0.05941	0.45700	-0.24897	0.05681	-0.01513	-0.03352	-0.04986	0.04295	-0.04400	-0.03433	0.26150	-0.01510	-0.01893	-0.03664	0.02675	-0.07629	-0.07814	-0.12953	-0.02132	-0.04919	0.42597	0.13482	-0.00670	0.11370	0.14229	-0.15285	-0.12856	-0.20345	-0.01987	-0.04897	0.10879	0.27638	0.01205	(And (Member $e0 go) (Past $e0))
p201070	-0.06492	-0.00524	-0.14140	-0.00594	0.01999	-0.02923	0.10448	0.01487	0.02461	0.06452	-0.14825	0.07614	-0.18263	-0.07161	-0.03128	-0.01475	0.01847	-0.00501	-0.02506	0.07709	0.00839	-0.07986	-0.09472	-0.09064	0.06728	0.02017	0.00232	-0.22200	0.69534	-0.01409	0.06675	0.01661	-0.05120	-0.02520	-0.02112	-0.11099	-0.17441	-0.03257	-0.01067	0.01410	-0.01505	0.03036	0.03064	0.01371	0.20845	-0.00609	0.00719	0.58127	-0.08435	-0.01296	0.10341	-0.01000	0.00520	-0.02208	-0.04704	-0.01311	-0.04160	0.01586	-0.05447	0.00052	0.07171	-0.02902	-0.03993	0.00303	(And (Member $x0 door) (Patient $e0 $x0))
p201071	-0.07038	-0.00406	-0.07890	-0.00362	-0.03095	-0.10355	-0.12937	-0.10071	-0.05029	-0.07956	0.00304	-0.07069	0.15212	0.08075	0.17887	-0.11265	-0.03613	-0.05963	0.03660	-0.04251	-0.06130	-0.04619	0.20163	0.08164	-0.02694	0.01216	-0.03255	0.13152	0.24522	0.01200	-0.20337	-0.03730	0.09637	0.09930	0.02921	-0.15468	-0.00549	0.02697	-0.08447	0.11729	0.19171	0.08539	-0.13732	-0.05006	0.04272	0.00436	0.14560	-0.18258	-0.05734	0.05211	-0.06541	0.07119	-0.02408	0.16388	-0.09364	-0.00818	0.03463	-0.11978	-0.14745	0.11197	-0.05421	0.18132	0.18690	0.01189	(And (Past $e0) (To $e0 $e1))
p201086	-0.00540	-0.01165	-0.00319	-0.00763	-0.00056	0.12499	-0.04339	0.46106	0.23738	-0.03827	-0.13537	-0.05100	-0.01729	-0.00940	-0.15372	0.02973	0.04791	-0.11850	0.06016	0.36467	-0.07731	0.11369	-0.01136	-0.02302	0.06895	0.01264	0.03119	0.01366	0.06481	-0.00460	-0.13399	-0.01996	-0.10478	0.09137	0.04527	-0.08104	0.38122	-0.07879	0.03072	0.11374	-0.09241	0.07512	-0.15312	-0.03683	0.00833	-0.01999	0.06297	-0.08731	-0.03705	0.00278	-0.04624	-0.09609	0.02105	0.11129	-0.00360	-0.04192	0.02753	0.07843	-0.17483	0.06112	0.00597	-0.19073	-0.11485	0.01409	(Member $e0 find)
p201087	0.01962	-0.01616	-0.03908	-0.03242	0.04899	0.03799	-0.00055	-0.00131	0.03665	0.01694	-0.06221	-0.02562	-0.01370	0.02911	-0.04594	0.09301	-0.02900	0.02428	0.03989	0.03453	-0.00742	-0.05239	-0.00529	-0.01975	-0.03598	-0.00043	0.00705	0.02069	-0.04229	0.02540	0.00348	0.08110	-0.04682	-0.05202	-0.04259	-0.02801	-0.02128	0.03057	-0.00149	-0.06144	0.00774	0.00247	-0.05087	0.10113	0.03146	-0.00014	-0.04032	0.02769	0.02892	-0.01105	0.01175	0.00239	-0.01474	0.02368	0.02367	-0.03350	0.02523	-0.04797	-0.06258	-0.01778	0.09306	-0.05563	-0.01394	-0.00249	(Member $e0 follow)
p201088	0.00806	0.11312	-0.02411	-0.00636	0.03919	0.03740	0.01559	-0.00477	-0.00878	0.01747	-0.10038	-0.01152	-0.05596	-0.02644	0.00563	-0.05607	0.05082	0.01921	-0.00570	0.14529	0.01740	-0.04304	-0.01190	-0.03101	-0.01775	-0.04068	0.04301	-0.02464	0.28927	0.01398	0.02384	0.00701	0.04684	-0.01672	-0.03525	-0.05478	-0.11743	-0.01844	0.05887	-0.04274	0.01905	0.00826	0.01090	-0.01456	0.02129	0.00298	0.00115	0.23337	-0.05389	-0.01874	0.01603	-0.02452	-0.01031	-0.06240	-0.04173	-0.00764	-0.08364	-0.01635	-0.06300	-0.03487	0.05480	0.03765	-0.05490	0.01286	(Member $e0 leave)
p201089	0.00241	0.41611	-0.02850	-0.05081	0.01289	-0.12369	-0.05604	0.00113	-0.04822	-0.02576	-0.05411	0.03651	-0.02214	0.15790	0.00278	0.04808	-0.02850	0.23757	-0.00637	0.02411	-0.03340	0.01552	0.04620	0.14285	0.04025	-0.03257	-0.01530	-0.07673	0.05622	-0.00622	0.04598	-0.02781	-0.11764	-0.03271	-0.07896	-0.00167	0.00529	-0.10158	0.01287	-0.12274	-0.12696	0.02384	-0.05567	-0.01851	-0.00406	-0.02323	-0.15644	-0.12812	-0.12484	-0.04308	0.04035	-0.06775	-0.00583	-0.02715	0.26679	0.39008	0.42964	-0.05987	-0.07559	-0.11177	-0.10345	-0.09711	0.02727	-0.00542	(Member $e0 write)
p201090	0.08388	0.13421	-0.01836	-0.02139	0.10152	-0.04368	0.04439	0.03353	-0.02415	-0.04918	0.00122	-0.03783	-0.04035	-0.00797	0.03893	0.02824	0.01128	0.07582	-0.00844	-0.03444	0.00795	0.04382	0.00071	0.02727	0.00776	-0.02465	-0.02337	0.02317	-0.00910	-0.03245	0.05177	-0.00396	-0.04469	-0.02046	0.03209	-0.06144	0.05053	0.00254	-0.00047	-0.06496	0.00100	-0.00689	-0.00357	-0.02452	0.04782	-0.02005	-0.05235	0.00382	0.00356	0.00360	-0.02096	-0.06462	-0.00283	0.01439	0.03057	0.02479	0.08289	0.06666	0.03000	-0.01278	-0.05898	0.02137	0.03710	-0.02390	(Member $x0 book)
p201091	0.12150	-0.03470	0.04654	0.01616	0.01082	-0.02388	-0.07442	0.02679	0.06275	-0.01923	0.01552	-0.00938	-0.01088	-0.02948	-0.02717	0.05830	-0.00770	0.01888	-0.00120	-0.01649	-0.10707	-0.04150	0.00881	0.00778	-0.01180	-0.01719	-0.03453	-0.06991	-0.01488	0.02426	0.03670	-0.01585	-0.00047	-0.09808	-0.01469	0.02546	-0.00238	0.18359	0.00864	-0.01436	-0.04417	0.12148	-0.02853	0.00441	0.03989	-0.00979	-0.01568	-0.00457	0.00156	0.06493	-0.00040	0.04071	-0.00903	-0.00834	0.03484	-0.00775	0.01190	0.00197	-0.06129	-0.02643	0.04410	0.00496	-0.00755	0.05689	(Member $x0 cat)
p201092	0.01441	0.00638	0.02858	-0.00382	0.00708	0.00432	0.01307	0.00971	0.02409	-0.00141	0.00045	-0.00671	0.00132	-0.01970	-0.01223	0.00358	-0.02318	-0.00132	0.04017	-0.01325	0.00378	-0.02551	-0.00702	0.00682	-0.01650	0.01584	-0.01679	-0.00117	-0.01274	-0.01499	0.01008	0.01769	-0.00390	-0.00985	-0.02669	-0.00595	0.00630	0.00425	0.00637	-0.01892	0.00127	-0.00632	-0.03053	-0.01317	0.00896	-0.01417	-0.01409	0.00079	0.00420	0.00272	-0.01151	-0.00520	-0.00772	0.00778	-0.01798	0.00037	0.00824	0.02273	0.00636	-0.00608	0.02050	0.01036	-0.00703	-0.01027	(Member $x0 good)
p201093	-0.01048	-0.03879	-0.01570	0.02073	0.03976	0.06226	0.04287	0.03899	0.02524	0.00768	-0.03358	-0.00239	-0.02470	-0.02990	0.04533	0.00404	-0.01659	0.01930	0.00450	-0.04602	-0.04564	-0.07079	-0.01057	0.05611	-0.04203	0.03732	0.01231	-0.02364	-0.01860	-0.02531	0.02416	-0.01269	-0.02830	0.04261	-0.01535	-0.04955	0.03133	0.02779	0.00344	0.09077	0.00693	-0.00698	-0.02052	-0.00005	0.03289	0.06235	-0.02576	-0.03354	0.01791	0.02416	0.00638	-0.07967	0.05918	0.00318	0.00539	-0.06100	0.01362	0.01917	0.00801	-0.04692	0.00595	-0.01664	0.00054	-0.01198	(Member $x0 tree)
p201094	-0.05416	-0.01114	-0.01564	-0.00140	0.01270	0.00102	0.01669	-0.02362	0.01210	0.05809	0.03718	-0.04472	0.00287	-0.02227	-0.01518	-0.00854	-0.02832	0.02259	0.04857	-0.00721	0.02418	-0.03538	0.00076	0.01065	0.00027	-0.02345	-0.02642	-0.03410	-0.00892	0.02366	0.04274	-0.01004	0.01661	-0.03354	-0.03855	0.04952	-0.00850	0.01722	-0.01972	-0.04734	-0.00411	-0.06282	-0.00250	-0.01918	-0.00828	-0.01070	0.07667	0.01772	0.06412	-0.01247	-0.01644	0.00237	0.01339	-0.01974	0.03919	-0.07419	0.04616	-0.00814	0.01940	-0.01551	0.03338	0.00582	0.02107	0.01588	(To $e0 $x0)
p201102	0.07866	-0.02045	0.02510	0.03679	-0.17413	0.01816	-0.06955	0.04988	-0.04789	-0.03999	-0.01916	-0.02591	-0.11203	-0.02851	0.03160	-0.06139	0.08478	-0.10259	0.09857	-0.16688	0.09106	0.04303	-0.01464	0.17649	0.25938	0.03606	-0.05679	0.11627	-0.02566	-0.01666	0.01406	-0.04824	-0.07834	-0.10596	-0.03958	-0.04661	0.03036	-0.05661	0.03899	-0.12974	0.05944	0.11945	-0.02666	-0.02968	0.00611	0.09020	-0.03011	0.01797	0.07211	-0.00582	0.09058	-0.06776	0.05456	0.00904	0.06341	0.05772	-0.01113	-0.02759	-0.05211	0.18981	0.22979	0.03234	-0.08957	0.00950	(And (Agent $e0 $x0) (Ongoing $e0) (Past $e1) (Theme $e1 $e0))
p201103	0.07866	-0.02045	0.02510	0.03679	-0.17413	0.01816	-0.06955	0.04988	-0.04789	-0.03999	-0.01916	-0.02591	-0.11203	-0.02851	0.03160	-0.06139	0.08478	-0.10259	0.09857	-0.16688	0.09106	0.04303	-0.01464	0.17649	0.25938	0.03606	-0.05679	0.11627	-0.02566	-0.01666	0.01406	-0.04824	-0.07834	-0.10596	-0.03958	-0.04661	0.03036	-0.05661	0.03899	-0.12974	0.05944	0.11945	-0.02666	-0.02968	0.00611	0.09020	-0.03011	0.01797	0.07211	-0.00582	0.09058	-0.06776	0.05456	0.00904	0.06341	0.05772	-0.01113	-0.02759	-0.05211	0.18981	0.22979	0.03234	-0.08957	0.00950	(And (Agent $e0 $x0) (Ongoing $e1) (Past $e0) (Theme $e0 $e1))
p201104	-0.06499	-0.07825	0.13536	0.07697	-0.09748	0.11486	0.10347	-0.09593	-0.00017	0.04355	0.07778	-0.33737	-0.10902	0.08829	0.03002	-0.07280	0.06890	-0.10733	0.04305	0.03395	-0.01119	0.07274	-0.01658	0.13769	0.14071	0.00273	-0.07723	-0.06587	-0.07940	0.03673	-0.00021	-0.01681	0.02486	-0.07724	-0.06462	0.09829	0.13278	0.02608	-0.06243	-0.20513	0.05458	-0.03650	0.06193	-0.02418	-0.16255	0.00160	0.02225	0.16399	0.25492	-0.01839	-0.06318	-0.09123	0.11542	-0.05847	-0.01191	0.00750	0.15506	-0.25126	-0.00781	0.20338	0.18970	0.11233	0.07503	-0.03701	(And (Member $e0 begin) (Ongoing $e1) (Past $e0) (Theme $e0 $e1))
p201105	0.02295	0.03479	-0.12663	-0.01289	-0.08142	-0.06988	0.06805	0.00295	-0.08599	-0.01076	0.22108	0.26636	-0.03005	-0.03868	-0.06085	-0.08413	-0.01117	-0.00306	0.01268	0.03734	0.06058	0.03618	-0.01246	0.07810	0.19854	-0.07509	-0.02192	0.10234	0.01839	-0.00936	0.00708	0.00563	-0.08546	-0.05458	-0.02861	-0.08601	-0.03955	0.03642	-0.00512	0.03331	0.21478	0.10910	-0.03528	-0.03900	0.16091	0.05687	-0.03002	-0.11097	-0.08420	-0.02370	0.04037	0.04161	-0.04607	-0.02131	0.14832	-0.13977	-0.09346	0.14553	-0.10061	-0.01942	0.05563	-0.11336	-0.08253	0.00857	(And (Member $e0 start) (Ongoing $e1) (Past $e0) (Theme $e0 $e1))
p201166	-0.11512	0.24485	-0.08317	-0.08212	0.22073	0.04798	-0.04945	-0.02393	-0.07289	-0.04391	-0.10754	-0.08178	0.00390	0.11409	0.02477	-0.03282	-0.01066	0.16008	-0.00497	0.08136	0.12652	0.00715	0.03566	0.04967	0.12601	-0.03946	-0.03576	-0.00796	0.08444	0.00579	-0.06779	0.05457	0.04888	0.08278	-0.01336	0.01870	-0.03221	-0.06111	-0.05664	-0.03230	-0.04782	0.20074	-0.00312	-0.05689	0.07914	-0.01234	-0.09274	0.01772	-0.03484	-0.10272	-0.07181	-0.06806	0.01623	-0.06526	0.13779	0.07372	0.10877	-0.07949	-0.07566	-0.07791	-0.06465	-0.12026	0.00395	0.00348	(And (Agent $e0 $x0) (Member $x0 person) (Patient $e0 $x1))
p201167	0.06686	-0.04549	0.09881	0.01044	0.13937	0.10428	0.09558	-0.02032	-0.03501	0.10382	0.04258	-0.13595	-0.02525	0.05489	-0.06608	0.12111	-0.03538	-0.00149	0.02133	-0.02779	0.12416	-0.06240	-0.05273	0.06559	-0.08154	-0.01516	0.05972	0.12901	0.12011	-0.00444	-0.03404	0.00093	-0.06037	-0.16282	-0.11114	0.11321	-0.07859	-0.04990	0.11284	0.01147	-0.04245	0.09972	-0.06264	-0.03778	-0.06091	-0.01467	0.13627	-0.07839	-0.08881	-0.08743	0.06351	0.09137	-0.00416	0.09789	-0.00765	-0.05645	0.06133	-0.04794	0.09644	-0.01010	-0.03568	-0.05706	-0.03650	-0.01401	(And (Agent $e0 $x0) (Member $x0 thing) (Theme $e0 $x1))
p201168	-0.06499	-0.07825	0.13537	0.07697	-0.09748	0.11486	0.10347	-0.09593	-0.00017	0.04355	0.07778	-0.33737	-0.10902	0.08829	0.03002	-0.07280	0.06890	-0.10734	0.04305	0.03395	-0.01119	0.07274	-0.01658	0.13768	0.14071	0.00273	-0.07723	-0.06587	-0.07940	0.03673	-0.00021	-0.01681	0.02486	-0.07724	-0.06462	0.09829	0.13278	0.02608	-0.06243	-0.20513	0.05458	-0.03650	0.06193	-0.02418	-0.16256	0.00160	0.02225	0.16399	0.25492	-0.01839	-0.06318	-0.09123	0.11542	-0.05847	-0.01191	0.00750	0.15506	-0.25126	-0.00781	0.20338	0.18970	0.11233	0.07503	-0.03701	(And (Member $e0 begin) (Ongoing $e1) (Theme $e0 $e1))
p201169	-0.04437	0.04161	0.08377	0.13597	-0.01776	0.09144	0.01931	-0.07545	-0.01608	-0.01765	0.07664	-0.13743	0.03996	-0.04372	-0.07268	-0.06575	0.08529	-0.05032	0.10587	0.09219	0.03628	0.15079	-0.08491	-0.26694	-0.17237	0.03660	-0.08807	0.15506	-0.01213	-0.00786	-0.01904	-0.06076	-0.12157	-0.00881	-0.03158	-0.02655	0.05262	-0.07075	0.00980	-0.08072	0.19208	0.16971	0.12264	-0.05703	0.02410	0.05201	-0.03078	-0.00132	0.13369	0.07511	0.15558	0.07620	0.06704	-0.08254	0.14009	0.10025	-0.01208	0.06009	-0.13450	-0.02975	-0.02372	0.10077	0.04926	-0.00988	(And (Past $e0) (Patient $e1 $x0) (Theme $e0 $e1))
p201219	0.00743	-0.06078	0.15726	-0.02802	0.08342	0.10698	-0.13647	0.02639	-0.02104	-0.00068	-0.03146	-0.02162	-0.07246	-0.00412	-0.08183	-0.05554	0.07995	-0.04036	0.09530	-0.18570	0.00369	-0.00819	-0.05069	-0.28045	0.05078	0.12802	-0.05245	0.17550	-0.03487	0.07652	0.00950	-0.02430	-0.09461	0.10508	-0.05863	-0.14908	0.07864	0.01495	0.00429	-0.03818	0.16385	0.09945	0.06317	0.00496	-0.07943	0.09166	0.02480	0.05280	0.10686	-0.03025	0.19172	0.06354	0.05782	-0.05535	0.06032	0.15165	-0.05365	-0.01654	-0.09504	0.00884	-0.04980	0.06281	-0.06036	-0.00818	(And (Agent $e0 $x0) (Ongoing $e0) (Patient $e0 $x1))
p201220	0.08895	0.04453	0.02984	-0.01605	-0.10243	-0.02986	-0.03658	0.06093	-0.01902	0.01825	-0.00727	-0.12066	-0.03076	0.08417	0.04940	-0.06679	-0.02581	0.08699	0.05129	-0.03378	-0.04937	-0.02764	-0.00811	0.05341	0.13313	-0.04329	0.13374	0.04837	0.02037	0.21992	0.10400	0.15835	-0.03451	0.12019	-0.07522	-0.06334	-0.07977	-0.11737	0.01911	0.07866	0.03400	-0.02271	0.05606	-0.02825	-0.05315	0.00714	-0.02816	0.04216	-0.04482	0.00292	-0.02739	-0.04520	0.01134	-0.06331	-0.01868	0.14522	-0.19196	-0.07691	0.10724	-0.09198	-0.06991	-0.06937	-0.01684	-0.00553	(And (Agent $e0 $x0) (Ongoing $e0) (Theme $e0 $x1))
p201221	0.16991	0.14332	-0.15891	0.03074	0.20937	-0.09435	0.14735	0.09585	-0.04585	-0.16592	0.06208	-0.09005	-0.09707	-0.16967	0.17457	0.10825	0.02522	0.08679	-0.01490	-0.17093	0.12936	0.08777	0.08513	-0.10106	-0.15332	-0.02616	-0.02279	0.16581	-0.08882	0.04943	0.06572	0.02479	-0.05698	-0.17058	0.22476	0.03570	0.12653	0.04749	-0.01902	-0.15943	-0.07956	-0.03613	-0.06638	-0.07449	0.20750	-0.00661	0.05908	0.09207	-0.00511	0.00031	-0.05619	-0.10088	0.00803	-0.04244	-0.13437	-0.16587	0.08336	0.30652	0.09181	0.11209	-0.02403	0.18478	0.12410	-0.09559	(And (Location $e0 $x0) (Ongoing $e0) (Past $e0))
p201222	-0.06499	-0.07825	0.13537	0.07697	-0.09748	0.11486	0.10347	-0.09593	-0.00017	0.04355	0.07778	-0.33737	-0.10902	0.08829	0.03002	-0.07280	0.06890	-0.10734	0.04305	0.03395	-0.01119	0.07274	-0.01658	0.13768	0.14071	0.00273	-0.07723	-0.06587	-0.07940	0.03673	-0.00021	-0.01681	0.02486	-0.07724	-0.06462	0.09829	0.13278	0.02608	-0.06243	-0.20513	0.05458	-0.03650	0.06193	-0.02418	-0.16256	0.00160	0.02225	0.16399	0.25492	-0.01839	-0.06318	-0.09123	0.11542	-0.05847	-0.01191	0.00750	0.15506	-0.25126	-0.00781	0.20338	0.18970	0.11233	0.07503	-0.03701	(And (Member $e0 begin) (Past $e0) (Theme $e0 $e1))
p201223	0.39755	-0.07085	-0.05925	0.02406	0.02049	-0.00728	-0.10292	-0.12525	0.10981	0.13114	-0.10328	0.05932	0.11881	0.00844	0.07786	0.02993	0.01805	-0.00162	0.00702	0.20168	0.10260	-0.01053	-0.05731	-0.08468	0.01453	0.01985	-0.00598	0.10392	-0.06857	0.01031	-0.21102	0.04722	-0.00031	0.21618	-0.08218	0.09246	-0.03101	-0.00478	-0.01382	-0.04548	0.12429	-0.10471	0.11789	-0.02541	0.10549	-0.01041	0.05630	0.01417	-0.01899	-0.02882	-0.14007	-0.13136	-0.01198	-0.09784	-0.08869	0.04487	0.01549	-0.07226	0.02323	-0.04539	0.16274	-0.11696	-0.07069	-0.00155	(And (Member $e0 build) (Past $e0) (Patient $e0 $x0))
