pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p201708	-0.03139	0.02468	0.03075	0.07987	-0.03312	-0.00864	-0.00400	0.00163	-0.00783	-0.01435	-0.06569	-0.00493	-0.02167	-0.01630	0.04706	0.00986	(And (Member $e0 direct) (Patient $e0 $x0))
p201709	-0.04390	0.01272	-0.00761	-0.03411	-0.04298	-0.00378	0.01274	0.02392	-0.02505	-0.01049	0.00679	0.02325	-0.00015	-0.00636	0.04820	-0.03670	(And (Member $e0 receive) (Theme $e0 $x0))
p201710	-0.00340	-0.00158	0.01518	0.04453	0.01329	-0.00597	0.00207	0.01542	0.00701	-0.01792	-0.02751	-0.01843	-0.01168	-0.00439	-0.02752	0.01808	(And (Member $x0 apple_harvest) (Patient $e0 $x0))
p201711	-0.05316	0.00587	0.01591	-0.00782	-0.03268	0.00043	0.02529	0.00185	-0.01247	-0.01810	0.01143	0.03506	-0.01385	-0.03471	-0.00738	-0.04231	(And (Member $x0 budget) (Theme $e0 $x0))
p201712	-0.05106	-0.00030	0.01133	-0.00898	-0.02791	0.00124	0.02684	-0.00442	-0.00771	-0.01696	0.01229	0.03767	-0.01208	-0.02991	-0.00619	-0.04124	(And (Member $x0 case) (Theme $e0 $x0))
p201713	-0.02714	-0.08864	-0.02449	-0.02186	-0.04445	0.16751	-0.01225	-0.04030	0.00735	-0.02516	-0.02612	-0.01081	0.00333	0.10016	-0.02003	-0.00222	(And (Member $x0 crate) (Theme $e0 $x0))
p201714	-0.03075	0.04308	0.00678	-0.00356	-0.05103	-0.02913	0.01579	0.04801	0.03666	-0.02649	-0.03078	0.02416	-0.02245	0.00986	-0.00444	-0.03325	(And (Member $x0 file) (Member $x0 missing))
p201715	-0.02698	-0.00427	0.02706	-0.00968	-0.02988	-0.01192	0.01711	0.02365	-0.00085	-0.02708	0.01232	0.02188	-0.00800	-0.01387	0.00109	-0.03548	(And (Member $x0 firm) (Possession $x1 $x0))
p201716	-0.02425	-0.06956	-0.00047	0.12982	0.05011	-0.07008	0.07262	0.00884	0.07172	-0.09475	0.10990	-0.09236	0.06933	0.12489	-0.08088	0.05218	(And (Member $x0 gearbox) (Member $x0 seized))
p201717	0.35376	-0.15501	0.12425	-0.03898	0.06246	-0.05814	0.26466	0.01057	0.06179	-0.08770	-0.07809	0.05926	0.08384	0.09617	0.15281	-0.04470	(And (Member $x0 north_route) (Theme $e0 $x0))
p201718	-0.02139	0.06575	0.19839	0.00032	0.13543	0.03970	-0.14008	0.20517	-0.08060	-0.12209	-0.15316	0.00917	0.16691	-0.10876	-0.03270	-0.04361	(And (Member $x0 projector) (Theme $e0 $x0))
p201720	-0.00218	-0.00226	0.00902	0.03408	0.01290	-0.00416	0.00102	0.00942	0.00621	-0.01229	-0.02364	-0.01599	-0.01023	-0.00492	-0.02138	0.01682	(And (Member $x0 shoreline_survey) (Patient $e0 $x0))
p201721	-0.02688	-0.00428	0.02696	-0.00969	-0.02989	-0.01193	0.01707	0.02385	-0.00115	-0.02697	0.01220	0.02194	-0.00807	-0.01376	0.00106	-0.03548	(And (Member $x0 tender) (Possession $x0 $x1))
p201722	-0.04858	-0.00357	0.02328	-0.00659	-0.03250	-0.00165	0.03009	0.00250	0.00237	-0.02659	0.01236	0.03588	-0.01428	-0.02185	-0.00635	-0.04208	(And (Member $x0 tournament) (Theme $e0 $x0))
p201723	-0.02629	-0.06652	-0.00023	0.12894	0.04528	-0.06850	0.07759	0.01875	0.06259	-0.09241	0.09942	-0.08880	0.06992	0.11524	-0.07982	0.03614	(And (Member $x0 yard_floodlight) (Patient $e0 $x0))
p201724	-0.04440	0.00101	-0.08847	0.05433	-0.03099	0.04835	0.04867	-0.07688	-0.11731	0.15570	-0.13301	0.11778	0.12944	-0.07472	-0.01593	-0.00491	(And (Past $e0) (Theme $e0 $e1))
p201725	-0.07591	0.00511	-0.09903	0.08533	-0.01155	0.03079	0.08252	-0.07550	-0.14075	0.16517	-0.15074	0.13902	0.12664	-0.08121	-0.04523	-0.02395	(And (Patient $e0 $x0) (Theme $e1 $e0))
p201726	-0.00341	-0.00158	0.01526	0.04455	0.01330	-0.00592	0.00198	0.01530	0.00704	-0.01792	-0.02747	-0.01844	-0.01170	-0.00444	-0.02753	0.01806	(And (Patient $e0 $x0) (Time $e0 (Month september)))
p201727	-0.00217	-0.00225	0.00896	0.03405	0.01290	-0.00419	0.00108	0.00951	0.00617	-0.01227	-0.02368	-0.01598	-0.01022	-0.00489	-0.02137	0.01683	(And (Patient $e0 $x0) (Time $e0 dawn))
p201728	-0.05319	0.00602	0.01592	-0.00776	-0.03268	0.00059	0.02525	0.00142	-0.01257	-0.01803	0.01143	0.03512	-0.01394	-0.03479	-0.00739	-0.04225	(And (Possession $x0 next_year) (Theme $e0 $x0))
p201757	0.15044	0.10260	0.07186	0.08597	-0.04370	0.14173	-0.08086	-0.24943	-0.00439	-0.03838	0.16526	0.00260	-0.02501	-0.09652	-0.05698	-0.00671	(Also appear $e0)
p201758	0.35355	-0.15498	0.12443	-0.03879	0.06260	-0.05798	0.26475	0.00927	0.06198	-0.08789	-0.07723	0.05917	0.08416	0.09593	0.15275	-0.04423	(GroupOf $x0 climber)
p201759	-0.05489	0.17465	-0.07281	-0.02502	0.20419	-0.10383	0.04824	-0.10025	-0.11455	0.03448	0.08548	-0.01634	-0.03134	-0.03660	0.03619	-0.00600	(GroupOf $x0 egg)
p201760	-0.03427	-0.00895	0.01392	-0.00739	-0.02027	0.00056	0.02206	0.00008	0.00213	-0.01989	0.01017	0.02867	-0.01287	-0.01633	-0.00717	-0.03215	(GroupOf $x0 sample)
p201761	0.22707	0.15724	0.10968	0.13167	-0.06767	0.20300	-0.11119	-0.34726	-0.01067	-0.05308	0.24160	-0.01044	-0.05900	-0.13217	-0.08799	-0.01519	(Member $e0 appear)
p201762	0.02757	-0.01128	-0.00697	-0.00950	0.00913	0.00100	-0.01413	0.00645	0.01326	0.00020	-0.00542	-0.01612	-0.00254	-0.00285	-0.01241	0.01352	(Member $e0 be)
p201763	-0.04585	-0.00112	0.02296	-0.00983	-0.02004	0.00140	0.00969	-0.02044	0.01394	-0.01865	0.02560	0.00841	-0.01555	-0.01987	0.01492	-0.02861	(Member $e0 borrow)
p201764	-0.01031	0.01446	0.01760	0.05634	-0.01213	-0.00794	-0.01027	0.00841	-0.00256	-0.01230	-0.04642	-0.01468	-0.01498	-0.00753	0.01881	0.02431	(Member $e0 die)
p201765	-0.03139	0.02469	0.03076	0.07987	-0.03313	-0.00865	-0.00402	0.00163	-0.00784	-0.01434	-0.06569	-0.00492	-0.02167	-0.01630	0.04706	0.00985	(Member $e0 direct)
p201766	-0.04387	0.01276	-0.00765	-0.03410	-0.04311	-0.00383	0.01287	0.02414	-0.02501	-0.01051	0.00671	0.02319	-0.00014	-0.00633	0.04820	-0.03668	(Member $e0 receive)
p201767	-0.01452	0.03660	-0.04293	0.02433	-0.04500	-0.03211	0.03571	0.05736	-0.09832	0.02414	-0.10500	0.07743	0.00433	-0.01381	-0.01088	-0.03353	(Member $e0 take)
p201768	-0.03269	-0.00680	-0.01106	0.03319	0.02185	-0.01193	0.03702	0.00988	-0.03059	0.00144	-0.02067	0.01628	-0.01445	-0.01238	-0.02597	-0.03287	(Member $x0 afternoon_session)
p201769	-0.02967	-0.00918	0.00761	0.00356	-0.00872	-0.00150	0.02313	0.00082	-0.00297	-0.01401	0.00232	0.02259	-0.01285	-0.01433	-0.01230	-0.02945	(Member $x0 airline)
p201770	-0.00340	-0.00158	0.01520	0.04453	0.01329	-0.00596	0.00205	0.01539	0.00701	-0.01792	-0.02750	-0.01844	-0.01168	-0.00441	-0.02752	0.01808	(Member $x0 apple_harvest)
p201771	0.03598	-0.01269	-0.09478	-0.03169	0.02699	-0.05102	-0.03825	0.07491	-0.06990	-0.00041	-0.07841	0.15351	0.03198	0.02913	0.00184	0.18704	(Member $x0 apprentice)
p201772	-0.02916	-0.00740	-0.01214	0.03207	0.01785	-0.00813	0.03810	0.00224	-0.02836	0.00802	-0.02068	0.01585	-0.01224	-0.01363	-0.02466	-0.03042	(Member $x0 archive)
p201773	-0.03505	-0.00784	0.01635	-0.00693	-0.02278	0.00100	0.02369	0.00089	0.00192	-0.02108	0.01066	0.02726	-0.01291	-0.01782	-0.00733	-0.03228	(Member $x0 bank)
p201774	-0.02458	-0.00870	0.05104	0.00108	-0.01662	-0.00190	-0.00593	-0.01661	-0.00249	0.00980	0.01098	0.01285	-0.02780	0.00017	-0.00892	-0.03612	(Member $x0 caller)
p201775	-0.01361	-0.00878	-0.00791	0.03568	0.01879	-0.00747	0.03096	0.00525	-0.01333	0.00145	-0.01758	-0.00184	-0.01073	-0.00761	-0.02699	-0.01897	(Member $x0 chart)
p201776	-0.03895	-0.00448	0.05843	0.00196	-0.02788	-0.00356	0.00399	-0.01471	-0.00334	0.00378	0.01215	0.02043	-0.02960	-0.00441	-0.00838	-0.04610	(Member $x0 clerk)
p201777	-0.04858	-0.00357	0.02330	-0.00657	-0.03248	-0.00161	0.03005	0.00240	0.00235	-0.02660	0.01239	0.03590	-0.01428	-0.02187	-0.00636	-0.04207	(Member $x0 club)
p201778	-0.03724	-0.00213	0.00567	-0.00878	-0.01900	0.00217	0.01910	-0.00593	-0.00486	-0.01262	0.00959	0.02842	-0.01001	-0.02513	-0.00673	-0.03085	(Member $x0 committee)
p201779	-0.01865	-0.00653	-0.01444	0.03398	0.02746	-0.01169	0.03259	0.01213	-0.02867	0.00544	-0.02295	0.00340	-0.01248	-0.00864	-0.02698	-0.02221	(Member $x0 council)
p201780	-0.05106	0.24666	0.03576	0.04017	-0.14578	-0.09301	-0.09233	-0.08260	0.52380	-0.13064	-0.11122	0.00599	0.03506	0.11169	0.00378	-0.02612	(Member $x0 diver)
p201781	0.00138	-0.00322	0.01319	0.03684	0.01293	-0.00500	0.00048	0.01519	0.00791	-0.01655	-0.02360	-0.01766	-0.01071	-0.00381	-0.02538	0.01661	(Member $x0 dress_rehearsal)
p201782	-0.04771	-0.00788	0.01827	-0.00799	-0.02882	0.00003	0.03011	-0.00042	-0.00002	-0.02406	0.01353	0.03786	-0.01433	-0.01970	-0.00625	-0.04164	(Member $x0 editor)
p201783	-0.02969	-0.00923	0.00757	0.00354	-0.00869	-0.00153	0.02319	0.00084	-0.00295	-0.01399	0.00235	0.02256	-0.01283	-0.01432	-0.01228	-0.02943	(Member $x0 evening_flight)
p201784	-0.03069	0.04314	0.00670	-0.00357	-0.05110	-0.02923	0.01577	0.04827	0.03663	-0.02643	-0.03096	0.02419	-0.02249	0.00996	-0.00444	-0.03329	(Member $x0 file)
p201785	-0.02916	-0.00740	-0.01214	0.03207	0.01785	-0.00814	0.03810	0.00225	-0.02836	0.00802	-0.02068	0.01585	-0.01224	-0.01363	-0.02466	-0.03043	(Member $x0 fire)
p201786	-0.02689	-0.00427	0.02697	-0.00969	-0.02989	-0.01193	0.01707	0.02382	-0.00112	-0.02699	0.01221	0.02194	-0.00806	-0.01378	0.00107	-0.03548	(Member $x0 firm)
p201787	-0.02067	-0.00815	-0.00965	0.02214	0.01472	-0.00541	0.02791	0.00104	-0.02028	0.00550	-0.01576	0.01282	-0.01064	-0.01226	-0.02050	-0.02335	(Member $x0 flood)
p201788	-0.02059	-0.00805	-0.00962	0.02217	0.01460	-0.00543	0.02794	0.00121	-0.02025	0.00548	-0.01593	0.01287	-0.01075	-0.01225	-0.02050	-0.02341	(Member $x0 footbridge)
p201789	-0.03100	0.03175	-0.00250	-0.00744	0.03485	-0.03902	-0.04486	-0.04400	-0.04555	0.02540	0.02090	0.05030	-0.01780	0.02505	-0.00396	0.09202	(Member $x0 gallery)
p201790	-0.02429	-0.06960	-0.00049	0.12981	0.05011	-0.07006	0.07269	0.00886	0.07170	-0.09477	0.10993	-0.09238	0.06935	0.12487	-0.08088	0.05223	(Member $x0 gearbox)
p201791	-0.03038	0.02333	-0.00538	-0.00521	0.03580	-0.03065	-0.03548	-0.04599	-0.04553	0.02738	0.02252	0.03459	-0.01514	0.02609	-0.00753	0.10699	(Member $x0 generator)
p201792	-0.01571	-0.00723	-0.01509	0.03287	0.02372	-0.00771	0.03289	0.00398	-0.02642	0.01142	-0.02328	0.00433	-0.01027	-0.01061	-0.02557	-0.01999	(Member $x0 greenhouse)
p201793	-0.03093	0.04282	0.00703	-0.00355	-0.05075	-0.02875	0.01588	0.04705	0.03674	-0.02665	-0.03015	0.02407	-0.02234	0.00951	-0.00447	-0.03313	(Member $x0 intern)
p201794	-0.03076	-0.00815	0.02008	-0.00739	-0.01124	-0.00054	0.00279	-0.00770	0.00217	-0.01956	0.00733	0.03271	-0.01239	-0.01579	-0.00373	-0.03420	(Member $x0 lane)
p201795	0.02033	-0.01023	-0.00210	-0.00590	0.00831	0.00257	-0.01015	0.00378	0.01222	-0.00370	-0.00206	-0.01187	-0.00545	-0.00171	-0.00935	0.00941	(Member $x0 large)
p201796	0.01559	0.00042	-0.01200	-0.00733	0.01121	-0.00590	-0.00236	0.00456	-0.00353	0.00048	0.00401	-0.01281	-0.00631	-0.00249	-0.00926	0.01381	(Member $x0 lathe)
p201797	0.02036	-0.01023	-0.00159	-0.00552	0.00907	0.00153	-0.00896	0.00402	0.01167	-0.00454	-0.00111	-0.01216	-0.00519	-0.00169	-0.00958	0.00944	(Member $x0 library)
p201798	-0.03500	-0.00785	0.01607	-0.00704	-0.02287	0.00070	0.02396	0.00163	0.00184	-0.02094	0.01043	0.02719	-0.01291	-0.01766	-0.00725	-0.03231	(Member $x0 loan_application)
p201799	0.00138	-0.00322	0.01314	0.03683	0.01293	-0.00503	0.00054	0.01526	0.00789	-0.01655	-0.02363	-0.01766	-0.01070	-0.00378	-0.02538	0.01662	(Member $x0 lunch)
p201800	-0.00579	-0.00826	0.12334	0.01798	-0.00531	-0.00585	-0.06534	-0.05393	-0.01434	0.07160	0.01351	-0.01972	-0.05671	0.03261	-0.01277	-0.04381	(Member $x0 manifest)
p201801	-0.04769	-0.00791	0.01810	-0.00805	-0.02886	-0.00013	0.03030	-0.00005	-0.00004	-0.02398	0.01345	0.03780	-0.01431	-0.01962	-0.00620	-0.04165	(Member $x0 manuscript)
p201802	-0.03088	0.04289	0.00697	-0.00355	-0.05083	-0.02886	0.01585	0.04732	0.03672	-0.02661	-0.03033	0.02410	-0.02237	0.00961	-0.00446	-0.03316	(Member $x0 missing)
p201803	-0.03100	0.03175	-0.00251	-0.00744	0.03484	-0.03902	-0.04486	-0.04400	-0.04556	0.02540	0.02090	0.05031	-0.01780	0.02505	-0.00396	0.09202	(Member $x0 museum)
p201804	-0.04247	0.00403	0.00678	-0.00897	0.03100	-0.01289	0.01025	-0.03687	-0.01831	-0.00560	0.03485	0.01434	-0.01676	-0.01003	-0.00076	-0.02752	(Member $x0 neighbour)
p201805	0.35329	-0.15490	0.12461	-0.03857	0.06266	-0.05783	0.26486	0.00800	0.06219	-0.08810	-0.07639	0.05907	0.08447	0.09569	0.15267	-0.04377	(Member $x0 north_route)
p201806	-0.03420	-0.00851	0.01429	-0.00750	-0.02124	0.00044	0.02242	0.00036	0.00248	-0.02024	0.01075	0.02788	-0.01258	-0.01615	-0.00697	-0.03174	(Member $x0 panel)
p201807	-0.03655	0.06597	-0.02286	-0.01191	0.04091	-0.03257	0.02090	-0.03688	-0.03298	0.00499	0.03874	-0.01876	-0.01530	-0.02036	0.01030	-0.00162	(Member $x0 permit)
p201808	-0.02530	-0.00522	0.05477	0.00252	-0.02002	-0.00293	-0.00409	-0.01465	-0.00087	0.00773	0.00958	0.01029	-0.02776	-0.00097	-0.00912	-0.03616	(Member $x0 pilot)
p201809	-0.05105	0.24661	0.03582	0.04020	-0.14566	-0.09297	-0.09236	-0.08281	0.52384	-0.13065	-0.11114	0.00596	0.03508	0.11168	0.00377	-0.02613	(Member $x0 point)
p201810	0.03604	-0.01263	-0.09456	-0.03157	0.02688	-0.05084	-0.03820	0.07456	-0.06959	-0.00052	-0.07830	0.15345	0.03187	0.02891	0.00179	0.18697	(Member $x0 potter)
p201811	-0.02071	0.06440	0.19805	-0.00008	0.13579	0.04006	-0.13921	0.20540	-0.08042	-0.12276	-0.15133	0.00866	0.16731	-0.10842	-0.03301	-0.04311	(Member $x0 projector)
p201812	-0.03413	-0.00854	0.01392	-0.00764	-0.02136	0.00009	0.02282	0.00120	0.00240	-0.02007	0.01051	0.02777	-0.01257	-0.01595	-0.00688	-0.03175	(Member $x0 proposal)
p201813	-0.03894	-0.00450	0.05843	0.00195	-0.02787	-0.00355	0.00399	-0.01474	-0.00335	0.00378	0.01217	0.02043	-0.02959	-0.00441	-0.00838	-0.04610	(Member $x0 query)
p201814	-0.05487	0.17464	-0.07282	-0.02503	0.20419	-0.10380	0.04826	-0.10030	-0.11451	0.03449	0.08549	-0.01633	-0.03135	-0.03660	0.03619	-0.00600	(Member $x0 recipe)
p201815	-0.02748	-0.01302	0.02198	-0.00745	-0.01964	-0.00215	0.01577	0.00355	0.00632	-0.02436	0.00491	0.03052	-0.00932	-0.01196	-0.00294	-0.03374	(Member $x0 rescue_team)
p201816	-0.04865	-0.00684	0.02200	-0.00655	-0.02956	0.00123	0.02982	-0.00028	-0.00214	-0.02468	0.01217	0.03751	-0.01521	-0.02288	-0.00723	-0.04242	(Member $x0 scan)
p201817	-0.02748	-0.01300	0.02194	-0.00746	-0.01967	-0.00222	0.01582	0.00367	0.00631	-0.02433	0.00487	0.03050	-0.00933	-0.01195	-0.00292	-0.03375	(Member $x0 search)
p201818	-0.02432	-0.06961	-0.00050	0.12981	0.05010	-0.07005	0.07274	0.00886	0.07169	-0.09478	0.10994	-0.09239	0.06937	0.12486	-0.08089	0.05227	(Member $x0 seized)
p201819	-0.00216	-0.00225	0.00888	0.03402	0.01289	-0.00424	0.00115	0.00964	0.00612	-0.01226	-0.02372	-0.01597	-0.01021	-0.00484	-0.02136	0.01684	(Member $x0 shoreline_survey)
p201820	-0.03094	-0.01749	-0.00553	-0.01055	0.02210	-0.02007	-0.03756	-0.02862	-0.02337	-0.01697	-0.00141	0.09212	0.00591	0.01609	-0.00234	0.10905	(Member $x0 squad)
p201821	-0.01585	-0.00738	-0.01508	0.03285	0.02392	-0.00765	0.03275	0.00365	-0.02646	0.01143	-0.02300	0.00426	-0.01008	-0.01065	-0.02559	-0.01989	(Member $x0 storm)
p201822	-0.01868	-0.00656	-0.01443	0.03397	0.02748	-0.01168	0.03255	0.01209	-0.02865	0.00543	-0.02291	0.00339	-0.01244	-0.00864	-0.02699	-0.02218	(Member $x0 summer_fair)
p201823	-0.02689	-0.00427	0.02698	-0.00969	-0.02989	-0.01193	0.01707	0.02381	-0.00110	-0.02699	0.01222	0.02193	-0.00806	-0.01378	0.00107	-0.03548	(Member $x0 tender)
p201824	-0.04857	-0.00357	0.02319	-0.00663	-0.03256	-0.00177	0.03018	0.00282	0.00239	-0.02657	0.01228	0.03585	-0.01427	-0.02181	-0.00632	-0.04210	(Member $x0 tournament)
p201825	-0.02528	-0.00528	0.05474	0.00251	-0.01997	-0.00291	-0.00406	-0.01472	-0.00093	0.00774	0.00970	0.01027	-0.02773	-0.00096	-0.00914	-0.03613	(Member $x0 tower)
p201826	-0.03269	-0.00680	-0.01106	0.03319	0.02185	-0.01193	0.03702	0.00988	-0.03059	0.00144	-0.02066	0.01628	-0.01445	-0.01238	-0.02597	-0.03287	(Member $x0 tutor)
p201827	-0.02471	-0.00832	0.05110	0.00118	-0.01699	-0.00210	-0.00596	-0.01618	-0.00223	0.00980	0.01024	0.01294	-0.02797	0.00023	-0.00879	-0.03626	(Member $x0 vet)
p201828	-0.03536	-0.00684	0.01580	-0.00736	-0.02293	0.00031	0.02325	0.00223	0.00114	-0.02066	0.01077	0.02810	-0.01315	-0.01897	-0.00711	-0.03247	(Member $x0 vote)
p201829	-0.00533	0.01602	0.11528	0.01725	0.01504	-0.01795	-0.07065	-0.05758	-0.03214	0.09340	0.01586	-0.02935	-0.06294	0.03313	-0.01295	-0.04567	(Member $x0 winner)
p201830	-0.05104	0.24656	0.03587	0.04022	-0.14562	-0.09293	-0.09237	-0.08294	0.52389	-0.13066	-0.11110	0.00594	0.03509	0.11167	0.00377	-0.02613	(Member $x0 wreck)
p201831	-0.04865	-0.00686	0.02197	-0.00657	-0.02956	0.00119	0.02986	-0.00020	-0.00212	-0.02467	0.01216	0.03749	-0.01520	-0.02286	-0.00722	-0.04243	(Ordinal $x0 <num> scan)
p201832	-0.00641	0.00061	0.00067	-0.00077	-0.00356	-0.00118	-0.00712	-0.00296	0.01015	-0.00497	-0.00331	-0.01092	-0.00186	-0.00655	0.00503	0.00433	(PartOf $x0 $x1)
p201833	0.03599	-0.01269	-0.09474	-0.03167	0.02697	-0.05099	-0.03824	0.07484	-0.06984	-0.00043	-0.07839	0.15350	0.03195	0.02909	0.00183	0.18703	(Theme $e0 glazing)
p201834	-0.00341	-0.00158	0.01524	0.04455	0.01330	-0.00593	0.00200	0.01532	0.00703	-0.01792	-0.02748	-0.01844	-0.01169	-0.00443	-0.02752	0.01806	(Time $e0 (Month september))
p201835	-0.00217	-0.00225	0.00894	0.03405	0.01289	-0.00420	0.00109	0.00954	0.00616	-0.01227	-0.02369	-0.01598	-0.01021	-0.00488	-0.02137	0.01683	(Time $e0 dawn)
p201838	-0.03884	-0.00533	0.01678	-0.00582	-0.02461	0.00039	0.02516	0.00067	-0.00094	-0.01990	0.01051	0.02948	-0.01172	-0.01753	-0.00529	-0.03359	(And (Agent $e0 $x0) (Agent $e0 jica) (Member $x0 government) (Theme $e0 $x1))
p201877	-0.01534	0.06295	0.16861	-0.00036	0.10949	0.02430	-0.12093	0.22693	-0.07886	-0.11181	-0.14847	0.01226	0.16146	-0.09235	-0.04124	-0.04658	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $x2 projector) (Theme $e0 $x2))
p201878	-0.01222	0.09425	-0.04121	-0.01327	0.17677	0.07101	0.03737	-0.03121	-0.07789	-0.00357	-0.10389	-0.00277	-0.00598	0.04691	-0.00558	-0.02066	(And (Agent $e0 $x0) (Cardinality $x1 <num>) (Member $e0 buy) (Theme $e0 $x1))
p201879	-0.02120	-0.08545	-0.02442	-0.01841	-0.04000	0.16155	-0.00575	-0.03046	0.00963	-0.02366	-0.03052	-0.00516	0.00225	0.08746	-0.02646	-0.01312	(And (Agent $e0 $x0) (GroupOf $x1 lemon) (Member $x0 chef) (Theme $e0 $x1))
p201880	-0.02119	-0.08549	-0.02438	-0.01840	-0.03997	0.16156	-0.00575	-0.03048	0.00966	-0.02370	-0.03046	-0.00520	0.00225	0.08745	-0.02646	-0.01313	(And (Agent $e0 $x0) (GroupOf $x1 lemon) (Member $x1 crate) (Theme $e0 $x1))
p201881	-0.02123	-0.08533	-0.02454	-0.01842	-0.04009	0.16151	-0.00578	-0.03040	0.00954	-0.02356	-0.03068	-0.00506	0.00224	0.08747	-0.02644	-0.01311	(And (Agent $e0 $x0) (GroupOf $x1 lemon) (Past $e0) (Theme $e0 $x1))
p201882	-0.02368	-0.00463	-0.01337	0.03495	0.02552	-0.01168	0.03261	0.01026	-0.03002	0.00530	-0.02268	0.00771	-0.01138	-0.00908	-0.02468	-0.02436	(And (Agent $e0 $x0) (Inheritance afternoon_session session) (Member $x1 afternoon_session) (Patient $e0 $x1))
p201883	-0.03126	-0.01091	0.02193	-0.00639	-0.02104	-0.00253	0.01713	0.00263	0.00393	-0.02317	0.00504	0.03295	-0.00817	-0.01132	-0.00103	-0.03501	(And (Agent $e0 $x0) (Inheritance rescue_team team) (Member $x0 rescue_team) (Theme $e0 $x1))
p201884	-0.02233	-0.00445	-0.01369	0.03489	0.02495	-0.01188	0.03346	0.01115	-0.03022	0.00607	-0.02245	0.00576	-0.01120	-0.00813	-0.02481	-0.02366	(And (Agent $e0 $x0) (Inheritance summer_fair fair) (Member $x1 summer_fair) (Patient $e0 $x1))
p201888	-0.04129	0.20444	0.03120	0.03383	-0.11842	-0.07575	-0.07744	-0.06694	0.41957	-0.10427	-0.09173	0.00525	0.02231	0.08968	0.00375	-0.02200	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 discover) (Member $x1 point))
p201889	0.00829	0.02577	-0.07634	-0.03866	-0.03083	-0.03233	0.01620	-0.01813	0.02656	0.13616	-0.03963	0.00027	0.13746	-0.01317	0.00429	-0.00693	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 biologist) (Member $x1 survey))
p201890	-0.04107	0.20246	0.03183	0.03404	-0.11747	-0.07500	-0.07765	-0.06843	0.42024	-0.10460	-0.09086	0.00522	0.02288	0.08981	0.00342	-0.02193	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 diver) (Member $x1 point))
p201891	-0.04110	0.20264	0.03162	0.03394	-0.11781	-0.07515	-0.07756	-0.06774	0.42008	-0.10458	-0.09110	0.00531	0.02285	0.08985	0.00345	-0.02192	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x0 diver) (Theme $e0 $x2))
p201892	-0.04108	0.20252	0.03175	0.03401	-0.11758	-0.07505	-0.07762	-0.06819	0.42018	-0.10459	-0.09094	0.00525	0.02287	0.08983	0.00343	-0.02193	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x2 wreck) (Theme $e0 $x2))
p201893	-0.00680	-0.21389	-0.02076	-0.03091	0.21271	0.09140	-0.04992	0.03686	0.29862	0.08331	0.12290	0.10896	-0.10993	-0.07023	0.06990	-0.08950	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Location $e0 turkey) (Member $x0 company))
p201895	-0.00708	-0.21449	-0.02020	-0.03077	0.21340	0.09199	-0.05005	0.03516	0.29933	0.08316	0.12353	0.10885	-0.10977	-0.07058	0.06989	-0.08940	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $e0 build) (Member $x0 company))
p201896	-0.00671	-0.21368	-0.02098	-0.03097	0.21247	0.09119	-0.04987	0.03746	0.29832	0.08339	0.12267	0.10901	-0.11000	-0.07011	0.06991	-0.08953	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $x0 company) (Past $e0))
p201897	-0.00692	-0.21417	-0.02051	-0.03085	0.21299	0.09165	-0.04997	0.03616	0.29891	0.08323	0.12318	0.10891	-0.10985	-0.07038	0.06988	-0.08945	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $x0 company) (Patient $e0 $x1))
p201898	-0.00700	-0.21434	-0.02034	-0.03080	0.21319	0.09184	-0.05001	0.03563	0.29915	0.08319	0.12337	0.10887	-0.10980	-0.07049	0.06989	-0.08942	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $x1 hotel) (Patient $e0 $x1))
p201900	-0.00676	-0.21380	-0.02088	-0.03094	0.21259	0.09128	-0.04989	0.03719	0.29845	0.08335	0.12279	0.10899	-0.10995	-0.07016	0.06990	-0.08951	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $e0 build) (Member $x0 company))
p201901	-0.00701	-0.21438	-0.02031	-0.03079	0.21325	0.09188	-0.05002	0.03550	0.29918	0.08319	0.12340	0.10887	-0.10980	-0.07051	0.06989	-0.08942	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $x0 company) (Past $e0))
p201902	-0.00780	-0.21614	-0.01877	-0.03042	0.21567	0.09385	-0.05023	0.02921	0.30121	0.08317	0.12532	0.10861	-0.10924	-0.07172	0.07008	-0.08899	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $x0 company) (Patient $e0 $x1))
