pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	query
p201175	0.31194	-0.14979	-0.11667	-0.04980	-0.10065	-0.29675	0.06035	0.35242	-0.02336	0.00196	-0.05391	0.03543	-0.00166	0.07419	0.18008	-0.21864	(And (Agent $e0 $x0) (Inheritance north_route route) (Member $x1 north_route) (Theme $e0 $x1))
p201176	-0.04408	-0.01568	-0.05133	0.20245	-0.11298	-0.01867	0.06734	0.02370	-0.08823	0.13008	0.03626	0.07310	0.13434	0.01216	-0.04125	-0.05544	(And (Agent $e0 $x0) (Inheritance pottery_studio studio) (Member $x0 pottery_studio) (Past $e0))
p201177	-0.04408	-0.01552	-0.05142	0.20246	-0.11302	-0.01841	0.06732	0.02342	-0.08823	0.13026	0.03616	0.07299	0.13440	0.01210	-0.04134	-0.05528	(And (Agent $e0 $x0) (Inheritance pottery_studio studio) (Member $x0 pottery_studio) (Theme $e0 $x1))
p201178	-0.03562	0.05225	-0.09864	-0.10426	-0.06310	0.06536	-0.04909	-0.01434	0.05390	0.04867	0.13199	0.17125	0.05919	-0.10190	0.09851	0.04658	(And (Agent $e0 $x0) (Inheritance yard_floodlight floodlight) (Member $x1 yard_floodlight) (Patient $e0 $x1))
p201179	0.07006	0.06524	-0.05903	-0.06677	0.13621	0.03497	-0.06821	-0.03301	0.08135	0.03366	-0.04690	-0.03599	0.19464	-0.13976	-0.00449	-0.05698	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x1 point) (Theme $e0 $x2))
p201180	0.01808	-0.00642	-0.01633	-0.03725	-0.03469	0.02149	0.02708	-0.04754	-0.02348	0.00939	-0.01418	-0.03221	0.02716	0.01416	0.00183	-0.04755	(And (Agent $e0 $x0) (Member $x0 club) (Member $x1 tournament) (Theme $e0 $x1))
p201181	-0.05198	-0.04618	-0.00863	0.17743	0.00087	-0.08654	0.08251	0.00403	0.16499	-0.07010	0.12519	-0.12370	-0.11488	0.02181	0.00251	-0.08292	(And (Agent $e0 $x0) (Member $x0 depot) (Past $e0) (Theme $e0 $x1))
p201182	-0.03556	0.05231	-0.09861	-0.10423	-0.06291	0.06540	-0.04901	-0.01454	0.05386	0.04858	0.13203	0.17130	0.05891	-0.10194	0.09844	0.04663	(And (Agent $e0 $x0) (Member $x0 electrician) (Member $x1 yard_floodlight) (Patient $e0 $x1))
p201183	-0.03557	0.05230	-0.09861	-0.10424	-0.06293	0.06539	-0.04902	-0.01450	0.05387	0.04859	0.13203	0.17130	0.05895	-0.10193	0.09844	0.04662	(And (Agent $e0 $x0) (Member $x0 electrician) (Past $e0) (Patient $e0 $x1))
p201184	-0.04408	-0.01546	-0.05145	0.20247	-0.11303	-0.01832	0.06732	0.02333	-0.08823	0.13032	0.03614	0.07296	0.13443	0.01207	-0.04136	-0.05523	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Member $x1 kiln) (Theme $e0 $x1))
p201185	-0.04409	-0.01575	-0.05130	0.20244	-0.11296	-0.01879	0.06735	0.02382	-0.08823	0.13001	0.03629	0.07314	0.13431	0.01219	-0.04121	-0.05550	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Past $e0) (Theme $e0 $x1))
p201186	0.08811	-0.07464	0.07379	-0.05937	-0.04384	0.00259	0.08354	-0.03563	0.08139	-0.05194	-0.02464	-0.03985	0.13224	0.03520	-0.08925	0.52964	(And (Agent $e0 $x0) (Member $x0 school) (Past $e0) (Theme $e0 $x1))
p201187	-0.04411	-0.01645	-0.05098	0.20241	-0.11288	-0.01995	0.06737	0.02516	-0.08824	0.12937	0.03668	0.07353	0.13413	0.01248	-0.04092	-0.05604	(And (Agent $e0 $x0) (Member $x1 kiln) (Past $e0) (Theme $e0 $x1))
p201188	-0.03567	0.05220	-0.09866	-0.10428	-0.06322	0.06534	-0.04914	-0.01422	0.05393	0.04873	0.13197	0.17123	0.05937	-0.10188	0.09855	0.04656	(And (Agent $e0 $x0) (Member $x1 yard_floodlight) (Past $e0) (Patient $e0 $x1))
p201189	0.10575	-0.04307	0.06923	-0.09035	-0.03949	-0.02490	0.08096	-0.01663	0.08004	-0.04474	-0.02759	-0.01407	0.11736	0.00718	-0.06405	0.33817	(And (Beneficiary $e0 $x0) (Member $x0 hall) (Member $x1 projector) (Theme $e0 $x1))
p201190	0.10577	-0.04309	0.06921	-0.09038	-0.03949	-0.02492	0.08096	-0.01662	0.08005	-0.04472	-0.02759	-0.01403	0.11736	0.00717	-0.06406	0.33816	(And (Beneficiary $e0 $x0) (Member $x1 projector) (Past $e0) (Theme $e0 $x1))
p201191	-0.01608	-0.00389	0.00532	0.14025	-0.06135	-0.01417	0.05799	0.00678	-0.05349	0.05994	0.02629	0.05910	0.03357	0.00602	-0.03062	-0.06232	(And (GroupOf $x0 lemon) (Member $x0 crate) (Past $e0) (Theme $e0 $x0))
p201192	-0.02053	-0.00714	0.01549	0.01645	-0.00523	-0.02523	0.00263	0.01651	-0.01836	-0.03351	0.00301	-0.07344	-0.01104	-0.00091	0.04161	0.00160	(And (Inheritance apple_harvest harvest) (Member $x0 apple_harvest) (Patient $e0 $x0) (Time $e0 (Month september)))
p201193	0.31180	-0.15030	-0.11673	-0.04929	-0.10079	-0.29705	0.06005	0.35317	-0.02331	0.00235	-0.05385	0.03217	-0.00153	0.07429	0.17968	-0.21782	(And (Inheritance north_route north) (Inheritance north_route route) (Member $x0 north_route) (Theme $e0 $x0))
p201194	-0.01847	-0.00442	0.01090	0.01329	-0.00493	-0.02255	0.00087	0.01387	-0.01469	-0.02695	0.00215	-0.06762	-0.00915	-0.00239	0.03389	0.00095	(And (Inheritance shoreline_survey survey) (Member $x0 shoreline_survey) (Patient $e0 $x0) (Time $e0 dawn))
p201195	-0.03562	0.05224	-0.09864	-0.10426	-0.06310	0.06536	-0.04909	-0.01434	0.05390	0.04867	0.13199	0.17125	0.05919	-0.10190	0.09851	0.04659	(And (Inheritance yard_floodlight floodlight) (Member $x0 yard_floodlight) (Past $e0) (Patient $e0 $x0))
p201404	0.08836	-0.07488	0.07354	-0.05960	-0.04399	0.00234	0.08361	-0.03538	0.08145	-0.05173	-0.02466	-0.03934	0.13226	0.03514	-0.08926	0.52944	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $x0 school))
p201405	0.08798	-0.07450	0.07390	-0.05926	-0.04377	0.00273	0.08350	-0.03576	0.08136	-0.05204	-0.02462	-0.04013	0.13224	0.03522	-0.08924	0.52976	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Member $x1 hall))
p201406	0.31200	-0.14967	-0.11665	-0.04997	-0.10060	-0.29665	0.06043	0.35219	-0.02338	0.00184	-0.05393	0.03644	-0.00170	0.07417	0.18020	-0.21886	(And (Agent $e0 $x0) (GroupOf $x0 climber) (Theme $e0 $x1))
p201407	-0.05197	-0.04617	-0.00864	0.17743	0.00087	-0.08653	0.08251	0.00403	0.16499	-0.07008	0.12518	-0.12369	-0.11487	0.02181	0.00250	-0.08292	(And (Agent $e0 $x0) (GroupOf $x1 forklift) (Theme $e0 $x1))
p201408	-0.04410	-0.01617	-0.05110	0.20242	-0.11290	-0.01951	0.06737	0.02463	-0.08824	0.12960	0.03654	0.07337	0.13419	0.01236	-0.04103	-0.05586	(And (Agent $e0 $x0) (Inheritance pottery_studio studio) (Member $x0 pottery_studio))
p201409	0.07022	0.06528	-0.05913	-0.06685	0.13648	0.03505	-0.06816	-0.03310	0.08151	0.03369	-0.04692	-0.03570	0.19434	-0.13999	-0.00452	-0.05699	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $x1 point))
p201410	0.01362	-0.00310	-0.01427	-0.03860	-0.02888	0.01917	0.02652	-0.04326	-0.01932	0.00452	-0.00592	-0.02750	0.02062	0.00441	0.00182	-0.04859	(And (Agent $e0 $x0) (Member $x0 automobile) (Theme $e0 $x1))
p201411	0.01810	-0.00639	-0.01635	-0.03727	-0.03470	0.02149	0.02709	-0.04755	-0.02347	0.00941	-0.01419	-0.03217	0.02716	0.01415	0.00184	-0.04756	(And (Agent $e0 $x0) (Member $x0 club) (Theme $e0 $x1))
p201412	-0.05199	-0.04621	-0.00859	0.17744	0.00090	-0.08656	0.08251	0.00405	0.16498	-0.07016	0.12522	-0.12377	-0.11489	0.02181	0.00255	-0.08294	(And (Agent $e0 $x0) (Member $x0 depot) (Past $e0))
p201413	-0.03558	0.05228	-0.09862	-0.10424	-0.06299	0.06538	-0.04904	-0.01445	0.05388	0.04862	0.13201	0.17128	0.05903	-0.10192	0.09847	0.04661	(And (Agent $e0 $x0) (Member $x0 electrician) (Past $e0))
p201414	-0.03564	0.05222	-0.09865	-0.10427	-0.06316	0.06535	-0.04911	-0.01428	0.05392	0.04870	0.13198	0.17124	0.05928	-0.10188	0.09853	0.04657	(And (Agent $e0 $x0) (Member $x0 electrician) (Patient $e0 $x1))
p201415	-0.04409	-0.01591	-0.05121	0.20243	-0.11293	-0.01907	0.06736	0.02412	-0.08824	0.12984	0.03639	0.07324	0.13426	0.01226	-0.04113	-0.05565	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Past $e0))
p201416	-0.04408	-0.01556	-0.05140	0.20246	-0.11300	-0.01848	0.06733	0.02349	-0.08823	0.13021	0.03619	0.07303	0.13439	0.01211	-0.04131	-0.05532	(And (Agent $e0 $x0) (Member $x0 pottery_studio) (Theme $e0 $x1))
p201417	0.08828	-0.07481	0.07362	-0.05953	-0.04394	0.00242	0.08359	-0.03546	0.08143	-0.05179	-0.02466	-0.03952	0.13225	0.03516	-0.08926	0.52950	(And (Agent $e0 $x0) (Member $x0 school) (Past $e0))
p201418	-0.04408	-0.01548	-0.05144	0.20247	-0.11302	-0.01835	0.06732	0.02336	-0.08823	0.13030	0.03615	0.07297	0.13442	0.01208	-0.04135	-0.05525	(And (Agent $e0 $x0) (Member $x1 kiln) (Theme $e0 $x1))
p201419	0.31191	-0.14994	-0.11669	-0.04966	-0.10069	-0.29685	0.06026	0.35266	-0.02335	0.00207	-0.05389	0.03453	-0.00162	0.07422	0.17997	-0.21843	(And (Agent $e0 $x0) (Member $x1 north_route) (Theme $e0 $x1))
p201420	0.01801	-0.00656	-0.01626	-0.03717	-0.03465	0.02147	0.02704	-0.04751	-0.02351	0.00933	-0.01413	-0.03233	0.02715	0.01421	0.00183	-0.04751	(And (Agent $e0 $x0) (Member $x1 tournament) (Theme $e0 $x1))
p201421	-0.03564	0.05222	-0.09865	-0.10427	-0.06317	0.06534	-0.04912	-0.01426	0.05392	0.04871	0.13198	0.17124	0.05929	-0.10189	0.09853	0.04657	(And (Agent $e0 $x0) (Member $x1 yard_floodlight) (Patient $e0 $x1))
p201423	-0.18841	-0.11046	0.23960	0.03146	0.10305	-0.03185	-0.04297	-0.05335	-0.07569	-0.28904	0.13242	-0.10753	0.02489	0.16756	0.17517	-0.04501	(And (Agent $e0 $x0) (Patient $e1 $x1) (Theme $e0 $e1))
p201424	0.10562	-0.04299	0.06936	-0.09020	-0.03942	-0.02474	0.08091	-0.01677	0.08000	-0.04484	-0.02758	-0.01435	0.11735	0.00722	-0.06405	0.33830	(And (Beneficiary $e0 $x0) (Member $x1 projector) (Theme $e0 $x1))
p201425	0.02666	-0.02794	-0.05290	0.00395	0.03372	-0.01811	-0.04462	-0.02521	0.22173	0.00194	-0.01756	-0.03393	-0.04226	-0.02211	0.02460	-0.09006	(And (Cardinality $x0 <num>) (Holder $e0 $x1) (Theme $e0 $x0))
p201426	0.02359	-0.02983	-0.04959	-0.00312	0.02706	-0.01227	-0.03733	-0.02914	0.20226	0.00013	-0.01289	-0.03617	-0.03901	-0.01723	0.02364	-0.08530	(And (Cardinality $x0 <num>) (Member $e0 require) (Theme $e0 $x0))
p201427	-0.01603	-0.00403	0.00530	0.14024	-0.06135	-0.01426	0.05802	0.00686	-0.05351	0.05993	0.02628	0.05922	0.03354	0.00606	-0.03058	-0.06239	(And (GroupOf $x0 lemon) (Past $e0) (Theme $e0 $x0))
p201428	-0.02053	-0.00701	0.01539	0.01639	-0.00537	-0.02522	0.00256	0.01658	-0.01826	-0.03340	0.00300	-0.07357	-0.01087	-0.00092	0.04160	0.00160	(And (Inheritance apple_harvest harvest) (Member $x0 apple_harvest) (Patient $e0 $x0))
p201429	0.31173	-0.15068	-0.11679	-0.04900	-0.10089	-0.29724	0.05985	0.35368	-0.02326	0.00261	-0.05381	0.03035	-0.00145	0.07435	0.17943	-0.21725	(And (Inheritance north_route north) (Inheritance north_route route) (Member $x0 north_route))
p201430	0.31205	-0.14958	-0.11664	-0.05012	-0.10056	-0.29655	0.06051	0.35200	-0.02338	0.00172	-0.05395	0.03753	-0.00173	0.07415	0.18033	-0.21905	(And (Inheritance north_route north) (Member $x0 north_route) (Theme $e0 $x0))
p201431	0.31207	-0.14955	-0.11664	-0.05019	-0.10055	-0.29652	0.06054	0.35192	-0.02339	0.00170	-0.05396	0.03789	-0.00174	0.07414	0.18037	-0.21914	(And (Inheritance north_route route) (Member $x0 north_route) (Theme $e0 $x0))
p201432	-0.01847	-0.00442	0.01090	0.01329	-0.00493	-0.02255	0.00087	0.01387	-0.01469	-0.02695	0.00215	-0.06761	-0.00915	-0.00239	0.03389	0.00096	(And (Inheritance shoreline_survey survey) (Member $x0 shoreline_survey) (Patient $e0 $x0))
p201433	-0.03557	0.05230	-0.09861	-0.10424	-0.06295	0.06539	-0.04903	-0.01449	0.05387	0.04860	0.13202	0.17129	0.05897	-0.10193	0.09845	0.04662	(And (Inheritance yard_floodlight floodlight) (Member $x0 yard_floodlight) (Patient $e0 $x0))
p201434	0.07048	0.06533	-0.05930	-0.06697	0.13684	0.03515	-0.06808	-0.03321	0.08175	0.03375	-0.04695	-0.03524	0.19389	-0.14030	-0.00456	-0.05702	(And (Location $e0 $x0) (Member $x0 point) (Theme $e0 $x1))
p201436	-0.02053	-0.00698	0.01537	0.01638	-0.00539	-0.02523	0.00255	0.01660	-0.01824	-0.03338	0.00299	-0.07361	-0.01084	-0.00092	0.04160	0.00160	(And (Member $x0 apple_harvest) (Patient $e0 $x0) (Time $e0 (Month september)))
p201437	-0.01598	-0.00413	0.00528	0.14024	-0.06135	-0.01433	0.05805	0.00691	-0.05352	0.05992	0.02627	0.05932	0.03352	0.00608	-0.03056	-0.06244	(And (Member $x0 crate) (Past $e0) (Theme $e0 $x0))
p201438	0.00323	-0.01600	-0.00824	-0.02301	-0.03446	0.02953	0.01490	-0.04305	-0.02609	0.00634	-0.01631	-0.02579	0.02911	0.02197	0.00455	-0.02733	(And (Member $x0 firm) (Member $x1 tender) (Possession $x1 $x0))
p201439	0.10565	-0.04301	0.06933	-0.09024	-0.03943	-0.02478	0.08092	-0.01673	0.08001	-0.04481	-0.02758	-0.01429	0.11735	0.00721	-0.06405	0.33826	(And (Member $x0 projector) (Past $e0) (Theme $e0 $x0))
p201440	-0.01846	-0.00452	0.01098	0.01334	-0.00482	-0.02254	0.00093	0.01381	-0.01477	-0.02703	0.00216	-0.06745	-0.00929	-0.00239	0.03388	0.00098	(And (Member $x0 shoreline_survey) (Patient $e0 $x0) (Time $e0 dawn))
p201441	-0.03559	0.05227	-0.09863	-0.10425	-0.06302	0.06537	-0.04906	-0.01442	0.05389	0.04863	0.13201	0.17127	0.05908	-0.10192	0.09847	0.04660	(And (Member $x0 yard_floodlight) (Past $e0) (Patient $e0 $x0))
p201533	-0.03372	-0.02737	0.00465	-0.02416	-0.02739	0.00158	0.00323	-0.02345	-0.02192	-0.04489	0.05101	-0.05457	-0.00928	0.02822	0.03548	0.02630	(And (Inheritance afternoon_session session) (Member $x0 afternoon_session))
p201534	-0.02053	-0.00702	0.01539	0.01640	-0.00536	-0.02522	0.00256	0.01658	-0.01827	-0.03341	0.00300	-0.07357	-0.01088	-0.00091	0.04160	0.00160	(And (Inheritance apple_harvest harvest) (Member $x0 apple_harvest))
p201535	-0.01733	-0.00381	0.01266	0.01539	-0.00403	-0.02357	0.00189	0.01607	-0.01697	-0.02993	0.00244	-0.05742	-0.01130	-0.00115	0.03342	0.00514	(And (Inheritance dress_rehearsal rehearsal) (Member $x0 dress_rehearsal))
p201536	-0.00262	-0.00947	-0.00736	-0.02539	-0.02208	0.01119	0.01492	-0.02964	-0.01885	-0.00966	0.00954	-0.02781	0.00650	0.00950	0.00547	-0.00808	(And (Inheritance evening_flight flight) (Member $x0 evening_flight))
p201537	0.01333	-0.00330	-0.01444	-0.03058	-0.02511	0.01566	0.02166	-0.03550	-0.02004	0.00520	-0.00705	-0.02168	0.01891	0.00218	-0.00060	-0.03201	(And (Inheritance loan_application application) (Member $x0 loan_application))
p201538	0.31199	-0.14970	-0.11665	-0.04992	-0.10061	-0.29668	0.06041	0.35226	-0.02337	0.00187	-0.05392	0.03614	-0.00168	0.07417	0.18017	-0.21880	(And (Inheritance north_route north) (Member $x0 north_route))
p201539	0.31196	-0.14980	-0.11668	-0.04981	-0.10065	-0.29676	0.06034	0.35245	-0.02336	0.00197	-0.05391	0.03547	-0.00165	0.07419	0.18008	-0.21865	(And (Inheritance north_route route) (Member $x0 north_route))
p201540	0.01130	-0.00909	-0.01402	-0.02901	-0.02759	0.01339	0.01874	-0.02958	-0.02012	0.00381	-0.00688	-0.02145	0.02202	0.00515	0.00443	-0.03383	(And (Inheritance rescue_team team) (Member $x0 rescue_team))
p201541	-0.01847	-0.00443	0.01091	0.01330	-0.00492	-0.02254	0.00088	0.01386	-0.01470	-0.02696	0.00215	-0.06759	-0.00916	-0.00239	0.03389	0.00096	(And (Inheritance shoreline_survey survey) (Member $x0 shoreline_survey))
p201542	-0.03481	-0.02422	0.00513	-0.01605	-0.02174	-0.00544	-0.00270	-0.01294	-0.01913	-0.04600	0.05099	-0.04498	-0.01414	0.02537	0.03437	0.03485	(And (Inheritance summer_fair fair) (Member $x0 summer_fair))
p201571	0.00344	0.00686	-0.01621	0.00687	0.00720	-0.01461	-0.00864	0.00948	0.02000	-0.00215	-0.00272	0.01441	-0.01495	-0.00725	-0.00953	0.01981	(And (Inheritance monthly_servicing monthly) (Inheritance monthly_servicing servicing))
p201572	0.31189	-0.15000	-0.11670	-0.04961	-0.10071	-0.29688	0.06023	0.35273	-0.02334	0.00212	-0.05389	0.03422	-0.00160	0.07423	0.17993	-0.21835	(And (Inheritance north_route north) (Inheritance north_route route))
p201586	-0.03373	-0.02736	0.00467	-0.02416	-0.02737	0.00158	0.00324	-0.02345	-0.02193	-0.04490	0.05101	-0.05458	-0.00929	0.02822	0.03548	0.02629	(Inheritance afternoon_session session)
p201587	-0.02052	-0.00719	0.01554	0.01647	-0.00518	-0.02524	0.00266	0.01649	-0.01840	-0.03356	0.00302	-0.07339	-0.01111	-0.00092	0.04162	0.00159	(Inheritance apple_harvest harvest)
p201588	-0.01733	-0.00382	0.01267	0.01540	-0.00402	-0.02357	0.00190	0.01606	-0.01698	-0.02994	0.00244	-0.05742	-0.01131	-0.00115	0.03342	0.00513	(Inheritance dress_rehearsal rehearsal)
p201589	-0.00265	-0.00946	-0.00732	-0.02539	-0.02203	0.01115	0.01493	-0.02960	-0.01889	-0.00971	0.00959	-0.02791	0.00650	0.00944	0.00547	-0.00813	(Inheritance evening_flight flight)
p201590	0.01329	-0.00334	-0.01442	-0.03056	-0.02510	0.01565	0.02165	-0.03548	-0.02006	0.00517	-0.00703	-0.02175	0.01892	0.00219	-0.00061	-0.03201	(Inheritance loan_application application)
p201591	0.00341	0.00687	-0.01613	0.00692	0.00725	-0.01460	-0.00862	0.00946	0.01989	-0.00222	-0.00270	0.01437	-0.01498	-0.00725	-0.00953	0.01980	(Inheritance monthly_servicing monthly)
p201592	0.00341	0.00687	-0.01613	0.00693	0.00725	-0.01460	-0.00862	0.00946	0.01989	-0.00222	-0.00270	0.01437	-0.01498	-0.00725	-0.00953	0.01980	(Inheritance monthly_servicing servicing)
p201593	0.31192	-0.14988	-0.11668	-0.04971	-0.10067	-0.29682	0.06029	0.35257	-0.02335	0.00203	-0.05390	0.03485	-0.00163	0.07421	0.18001	-0.21851	(Inheritance north_route north)
p201594	0.31199	-0.14971	-0.11666	-0.04994	-0.10061	-0.29668	0.06041	0.35226	-0.02337	0.00187	-0.05393	0.03632	-0.00169	0.07417	0.18018	-0.21882	(Inheritance north_route route)
p201595	0.01129	-0.00908	-0.01402	-0.02902	-0.02759	0.01341	0.01875	-0.02960	-0.02012	0.00381	-0.00688	-0.02142	0.02202	0.00514	0.00444	-0.03383	(Inheritance rescue_team team)
p201596	-0.01847	-0.00442	0.01090	0.01329	-0.00493	-0.02255	0.00087	0.01387	-0.01469	-0.02695	0.00215	-0.06762	-0.00914	-0.00239	0.03389	0.00095	(Inheritance shoreline_survey survey)
p201597	-0.03480	-0.02413	0.00518	-0.01606	-0.02162	-0.00551	-0.00260	-0.01297	-0.01921	-0.04607	0.05097	-0.04499	-0.01424	0.02530	0.03439	0.03476	(Inheritance summer_fair fair)
p201622	0.08831	-0.07484	0.07359	-0.05956	-0.04396	0.00240	0.08360	-0.03544	0.08144	-0.05177	-0.02466	-0.03944	0.13226	0.03515	-0.08926	0.52949	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Past $e0) (Theme $e0 $x2))
p201623	-0.07746	0.58867	-0.18515	-0.09725	0.23726	-0.11062	0.35223	-0.27895	0.02651	0.15148	-0.25784	-0.10190	-0.14102	0.17540	0.12283	0.02816	(And (Agent $e0 $x0) (Member $e0 build) (Past $e0) (Patient $e0 $x1))
p201633	0.08803	-0.07455	0.07386	-0.05930	-0.04380	0.00268	0.08351	-0.03571	0.08137	-0.05201	-0.02463	-0.04001	0.13224	0.03521	-0.08924	0.52971	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Past $e0))
p201634	0.08832	-0.07485	0.07359	-0.05956	-0.04396	0.00239	0.08360	-0.03542	0.08144	-0.05177	-0.02466	-0.03943	0.13225	0.03514	-0.08926	0.52948	(And (Agent $e0 $x0) (Beneficiary $e0 $x1) (Theme $e0 $x2))
p201635	0.31201	-0.14966	-0.11666	-0.04999	-0.10060	-0.29665	0.06044	0.35219	-0.02338	0.00183	-0.05393	0.03656	-0.00170	0.07416	0.18021	-0.21889	(And (Agent $e0 $x0) (Cardinality $x0 <num>) (GroupOf $x0 climber))
p201636	-0.03757	-0.05457	0.01586	0.07312	0.07909	-0.05690	-0.04048	0.04542	-0.02015	-0.02605	-0.04892	0.03395	0.11735	0.08918	0.00197	-0.03493	(And (Agent $e0 $x0) (CoAgent $e0 $x1) (Location $e0 $x2))
p201637	-0.06347	-0.08838	0.03427	0.14315	0.18636	-0.10000	-0.09055	0.14984	-0.03117	-0.05451	-0.04412	0.07835	0.22982	0.06305	0.00841	-0.06529	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 work))
p201638	0.07045	0.06533	-0.05928	-0.06696	0.13678	0.03513	-0.06810	-0.03320	0.08171	0.03375	-0.04695	-0.03531	0.19397	-0.14026	-0.00456	-0.05702	(And (Agent $e0 $x0) (Location $e0 $x1) (Theme $e0 $x2))
p201639	-0.07716	0.58905	-0.18555	-0.09734	0.23687	-0.11087	0.35217	-0.27870	0.02647	0.15189	-0.25790	-0.10253	-0.14064	0.17530	0.12277	0.02785	(And (Agent $e0 $x0) (Member $e0 build) (Past $e0))
p201641	0.02385	-0.03097	-0.05106	-0.00383	0.02819	-0.01295	-0.03864	-0.02906	0.20935	0.00037	-0.01308	-0.03668	-0.03970	-0.01776	0.02414	-0.08620	(And (Cardinality $x0 <num>) (GroupOf $x0 egg) (Theme $e0 $x0))
p201642	-0.01606	-0.00394	0.00531	0.14025	-0.06135	-0.01420	0.05800	0.00681	-0.05350	0.05993	0.02629	0.05914	0.03356	0.00604	-0.03061	-0.06235	(And (GroupOf $x0 lemon) (Member $x0 crate) (Theme $e0 $x0))
p201643	0.01061	-0.01922	-0.00626	-0.02601	-0.03643	0.02619	0.01721	-0.05360	-0.02533	0.00451	-0.02126	-0.02684	0.02144	0.03710	0.00429	-0.04475	(And (Member $x0 budget) (Possession $x0 next_year) (Theme $e0 $x0))
p201675	0.08813	-0.07465	0.07376	-0.05939	-0.04385	0.00257	0.08354	-0.03561	0.08140	-0.05192	-0.02464	-0.03982	0.13225	0.03519	-0.08925	0.52963	(And (Agent $e0 $x0) (Beneficiary $e0 $x1))
p201676	-0.01057	-0.02922	-0.00295	-0.00858	-0.00823	0.00084	0.00055	-0.02320	-0.01742	-0.01539	0.00500	0.01708	-0.01763	0.04466	-0.01008	0.04220	(And (Agent $e0 $x0) (Future $e0))
p201677	0.00172	-0.03508	-0.00227	0.00878	0.01066	-0.01443	-0.00911	-0.00993	0.01464	-0.00581	-0.00561	-0.00151	-0.02925	0.03930	-0.00933	0.00526	(And (Agent $e0 $x0) (Goal $e0 $x1))
p201678	0.31205	-0.14959	-0.11665	-0.05011	-0.10056	-0.29655	0.06050	0.35201	-0.02338	0.00174	-0.05395	0.03741	-0.00173	0.07415	0.18031	-0.21903	(And (Agent $e0 $x0) (GroupOf $x0 climber))
p201679	0.00415	-0.15361	-0.02239	0.00265	-0.02090	0.09171	-0.11818	0.00960	0.01570	0.02709	0.09978	-0.01519	0.02831	-0.05276	0.00438	0.00429	(And (Agent $e0 $x0) (Member $e0 take))
p201680	-0.01181	-0.03610	-0.00294	0.01418	0.03193	-0.01791	-0.01739	-0.00282	0.00685	-0.01952	-0.00398	0.00943	0.01597	0.02807	0.00044	-0.00474	(And (Agent $e0 $x0) (Member $e0 walk))
p201681	-0.06358	-0.08829	0.03441	0.14321	0.18645	-0.09997	-0.09067	0.14982	-0.03112	-0.05463	-0.04416	0.07844	0.23001	0.06302	0.00853	-0.06539	(And (Agent $e0 $x0) (Member $e0 work))
p201682	0.01354	-0.00319	-0.01421	-0.03853	-0.02886	0.01908	0.02649	-0.04316	-0.01937	0.00447	-0.00584	-0.02774	0.02067	0.00443	0.00181	-0.04862	(And (Agent $e0 $x0) (Member $x0 automobile))
p201683	0.01810	-0.00639	-0.01635	-0.03727	-0.03470	0.02149	0.02709	-0.04755	-0.02347	0.00941	-0.01419	-0.03217	0.02716	0.01415	0.00184	-0.04756	(And (Agent $e0 $x0) (Member $x0 club))
p201684	-0.03558	0.05229	-0.09862	-0.10424	-0.06298	0.06538	-0.04904	-0.01446	0.05388	0.04861	0.13202	0.17128	0.05901	-0.10192	0.09846	0.04661	(And (Agent $e0 $x0) (Member $x0 electrician))
p201685	0.01884	-0.03574	0.02199	-0.00918	0.00974	0.01408	-0.01595	-0.01712	-0.02174	-0.00109	0.01889	0.03575	-0.02610	0.00317	-0.02490	0.02525	(And (Agent $e0 $x0) (Member $x0 family))
p201686	0.00725	-0.01618	-0.00455	-0.02615	-0.03311	0.02413	0.01755	-0.05203	-0.02215	0.00063	-0.01679	-0.02286	0.01612	0.03489	0.00409	-0.04527	(And (Agent $e0 $x0) (Member $x0 judge))
p201687	-0.04409	-0.01572	-0.05132	0.20245	-0.11297	-0.01873	0.06735	0.02375	-0.08823	0.13005	0.03627	0.07312	0.13432	0.01218	-0.04123	-0.05546	(And (Agent $e0 $x0) (Member $x0 pottery_studio))
p201688	-0.03372	-0.02738	0.00465	-0.02417	-0.02739	0.00159	0.00322	-0.02344	-0.02191	-0.04489	0.05101	-0.05457	-0.00927	0.02823	0.03548	0.02631	(And (Agent $e0 $x0) (Member $x0 tutor))
p201689	0.00024	-0.02952	-0.00383	-0.00958	-0.01616	0.01290	0.00116	-0.04051	-0.00490	-0.00860	-0.01026	0.00377	-0.01293	0.04724	0.00130	-0.02077	(And (Agent $e0 $x0) (Patient $e0 $e1))
